"","0","0 | 1","7200","7200 | 1"
"rpsJ",8597.85,6394.2,4202.05,3298.45
"gspB",9.8504,2.93779,0.732756,1.21083
"gspA",3.51062,5.22824,1.08053,0.281849
"gspC",0.470849,0.109749,0.260056,0.112738
"gspD",11.5803,8.2369,4.75876,2.66953
"gspE",0.894312,0.802582,3.70434,0.884291
"gspF",3.24769,5.47516,4.77462,1.21874
"gspG",8.57144,5.73984,4.82481,0.386269
"gspH",2.75563,11.6931,5.70584,9.55968
"gspI",0.525275,0.931417,0.353689,0.251047
"gspJ",6.5349,1.77171,7.89641,4.24937
"gspK",0.935646,1.74472,0.276914,0.231059
"gspL",1.08246,0.891131,2.565,5.32466
"gspM",0.347457,0.344126,0.515991,0.146199
"gspO",3.77232,1.27239,4.34086,0.447238
"bfr",15.0841,3.91416,2.50296,0.26294
"bfd",28.3899,10.8263,17.2657,7.6694
"chiA",1.15509,0.617981,0.460132,0.468289
"tufA",9753.83,7241.75,4139.07,3080.46
"fusA",10516.8,8145.39,5031.62,3886.3
"rpsG",10096.6,7392,4445.22,3358.66
"rpsL",9259.92,6536.63,4188.02,2828.18
"tusB",1685.43,1811.03,1279.11,1510.24
"tusC",376.877,484.59,440.018,779.705
"tusD",911.762,741.629,629.768,992.038
"yheO",1859.6,1257.8,1344.26,1383.24
"fkpA",4530,3195.7,2355.11,1634.77
"slyX",2344.35,2215.8,1605.4,1389.42
"slyD",4872.97,4345.2,3029.85,2344.78
"kefB",429.235,530.318,834.869,1195.99
"kefG",680.328,814.741,1008.18,1138.74
"yheS",1213.26,1151.51,1447.93,1461.81
"yheT",499.299,722.587,920.816,1077.7
"yheU",761.836,767.941,796.2,1043.95
"prkB",313.952,427.113,507.089,672.858
"yhfA",1462.3,1411.14,1069.12,1043.77
"crp",4300.12,3492.77,2824.9,2283.81
"yhfK",202.562,355.956,460.858,573.99
"argD",627.087,586.661,567.415,843.739
"pabA",448.588,284.727,493.628,618.45
"fic",483.757,574.233,858.577,883.555
"yhfG",395.92,344.895,604.973,642.644
"ppiA",3482.51,2396.65,2733.88,1975.64
"nirD",124.808,89.0167,46.2018,77.6634
"nirC",125.107,157.221,139.818,161.783
"cysG",79.5894,43.3636,53.923,36.3112
"yhfL",430.803,358.011,564.182,589.109
"frlA",74.537,114.888,83.7643,100.731
"frlB",123.316,201.048,138.742,163.06
"frlR",969.906,1049.14,1259.66,1314.69
"yhfS",1.72397,3.63838,0.873758,0.713806
"yhfT",5.35798,10.6484,10.9485,0.742547
"yhfU",3.73702,8.18557,3.93109,4.98594
"php",15.2334,2.5504,2.44987,0.405524
"yhfW",1.47356,3.60254,0.850608,0.336873
"yhfX",19.0254,0.987624,0.97043,0.906863
"yhfY",14.4399,5.4785,0.346416,1.87279
"yhfZ",26.0735,12.2287,11.1401,11.0697
"trpS",1701.72,1854.73,1330.6,1310.73
"gph",847.227,1033.99,724.577,941.925
"rpe",604.405,856.353,581.118,765.247
"dam",552.062,472.529,718.113,1027.72
"damX",1933.88,1973.57,1531.87,1494.04
"aroB",3713.37,3407.91,2262.32,2471.53
"aroK",4168.72,4489.36,2746.63,2443.25
"hofQ",137.81,181.225,153.677,268.576
"hofP",138.056,181.688,191.426,280.789
"hofO",121.618,157.742,178.149,259.809
"hofN",105.398,188.288,195.665,352.106
"hofM",63.5768,108.184,132.125,191.894
"mrcA",733.67,995.252,975.08,1210.51
"nudE",4393.55,3841.27,2966.32,2381.32
"igaA",666.855,649.712,905.427,1457.75
"yrfG",1683.46,1456.37,1135.8,1055.07
"hslR",3851.89,3333.21,1792.63,990.409
"hslO",2661.82,1805.47,1515.49,700.796
"yhgE",0.513915,2.15114,0.389303,0.294479
"pck",5691.74,5344.05,2361.26,1920.15
"envZ",1523.3,1298.63,1117.2,1422.13
"ompR",2076.88,2125.33,1747.84,1466.2
"greB",578.596,729.458,672.756,714.267
"yhgF",0.637931,3.55316,0.318455,0.216257
"feoA",1497.32,1528.26,1967.06,1712.45
"feoB",846.933,1165.41,859.446,1183.6
"feoC",633.323,810.177,714.561,1012.99
"bioH",22.1475,17.9067,17.8406,11.84
"yhgH",410.659,390.091,515.564,464.483
"nfuA",4955.83,3656.98,3140.07,2637.69
"gntT",399.758,557.195,395.639,679.647
"malQ",526.427,462.812,463.484,383.162
"malT",8.52459,1.57288,6.74425,1.45978
"rtcB",143.311,211.597,196.159,231.559
"rtcR",0.263661,0.201837,0.200198,0.616255
"glpR",902.05,786.277,987.313,1174.79
"glpG",1101.39,1070.54,879.396,1096.29
"glpE",2305.57,1929.31,2205.67,1808.9
"glpD",553.436,650.526,1310.24,1018.87
"yzgL",35.0155,9.52312,10.2163,6.50083
"glgP",288.643,400.773,326.307,429.058
"glgA",856.577,803.782,524.048,716.866
"glgC",760.841,901.341,538.642,626.077
"glgX",472.28,842.704,491.424,667.825
"glgB",593.601,823.608,487.594,699.113
"asd",2261.26,2868.14,1452.03,1638.81
"yhgN",565.503,531.265,904.862,961.294
"gntK",300.404,311.505,172.098,236.832
"gntR",566.19,602.344,353.872,357.769
"yhhX",797.194,909.489,1028.15,1600.64
"ryhB",3368.08,3291.39,2142.28,1807.99
"yhhY",2.85957,2.20446,5.17704,1.94526
"yhhZ",5.93684,4.90389,4.16672,3.05183
"yrhA",3.38028,4.73668,3.67647,3.43063
"yrhB",0.260631,0.64107,3.69622,0.280212
"ggt",7.40106,2.63545,2.61202,2.20736
"yhhA",513.065,422.871,277.107,287.306
"ugpQ",595.852,734.74,705.043,737.387
"ugpC",121.305,163.631,142.31,152.27
"ugpE",77.1839,81.335,91.1523,96.8129
"ugpA",68.6951,130.07,118.633,186.69
"livF",1.16846,0.521452,0.978603,4.4366
"livG",2.56734,3.22709,3.24666,4.94853
"livM",8.99359,4.45955,5.69942,3.8106
"livH",404.562,537.503,624.846,843.587
"livK",23.9552,12.7431,13.2858,5.70549
"panZ",296.707,266.189,352.685,371.72
"rpoH",7034.37,5058.4,4017.09,2896.8
"ftsX",1082.1,1073.68,1520.78,1692.81
"ftsE",1619.85,1514.73,1763.2,1749.96
"ftsY",2683.33,2542.43,2475.47,1987.85
"rsmD",957.603,1167.38,1171.28,1032.73
"yhhL",652.356,786.503,1052.29,1091.18
"yhhM",995.444,1276.98,1135.28,962.66
"yhhN",1271.09,1117.8,764.344,1255.94
"zntA",528.749,489.556,388.694,575.606
"tusA",1048.14,1284.13,1139.32,1323.28
"yhhQ",390.98,328.243,515.916,987.28
"dcrB",2889.77,2319.62,2380.61,1936.77
"yhhS",623.319,855.451,1332.78,1484.97
"acpT",1927.39,1695.72,1906.18,1742.52
"nikA",12.287,2.63437,1.58651,1.086
"nikB",1.09267,3.49976,2.36374,1.00255
"nikC",52.4961,67.8337,74.4786,115.957
"nikD",81.8362,142.98,103.576,170.789
"nikE",104.174,80.2544,151.399,143.738
"nikR",410.95,482.113,357.429,429.257
"rhsB",1.10632,0.278534,0.509778,1.89522
"yhhH",4.33779,6.55029,4.65925,4.53176
"yhhJ",188.84,210.097,241.919,281.734
"rbbA",247.467,292.635,275.209,456.673
"yhiI",1831.49,2030.44,1699.5,1956.89
"yhiJ",66.8994,109.654,78.9532,134.573
"yhiM",52.6792,88.1539,166.983,252.549
"yhiN",1519.87,1093.82,1484.74,1303.99
"pitA",2441.11,2363.28,1894.02,2008.73
"uspB",495.549,412.748,434.454,466.272
"uspA",4819.89,4245.17,2568.22,1898.1
"dtpB",272.005,279.895,175.697,359.006
"rsmJ",604.992,698.588,704.056,680.014
"prlC",953.706,933.171,518.446,521.517
"rlmJ",1110.56,972.139,1072.37,1136.18
"gor",25.7477,19.0976,10.7971,9.43181
"arsR",10.6493,10.6763,3.34645,6.12632
"arsB",207.677,256.952,527.07,755.932
"yhiS",0.938186,5.07292,2.38957,0.27694
"slp",631.162,568.335,1200.88,1266.04
"dctR",246.745,303.41,354.457,483.091
"yhiD",246.078,292.913,563.367,632.357
"hdeB",363.115,422.689,418.58,467.628
"hdeA",896.899,692.572,895.818,706.369
"hdeD",662.369,803.469,1165.13,1194.46
"gadE",382.874,337.295,179.037,164.017
"mdtE",130.015,148.739,160.129,189.995
"mdtF",140.827,259.157,544.67,796.197
"gadW",1800.38,1940.54,1073.32,2215.77
"gadY",1182.82,859.502,787.28,742.632
"gadX",397.019,435.698,477.733,734.222
"gadA",57.8503,141.094,91.7165,135.91
"ccp",174.301,202.572,215.399,246.697
"treF",137.08,170.623,203.661,330.842
"yhjB",272.096,299.895,350.512,299.208
"rcdB",446.066,502.214,635.884,788.893
"yhjD",228.21,246.037,318.201,484.328
"yhjE",357.019,353.086,408.905,630.382
"yhjG",0.197405,0.414345,1.02308,1.39994
"pdeH",186.386,193.211,126.097,159.988
"kdgK",560.83,537.805,863.009,770.132
"yhjJ",1975.52,1887.89,1898.47,1605.83
"dctA",882.834,857.072,638.977,670.5
"pdeK",754.082,544.421,459.501,711.02
"bcsC",107.557,181.497,195.165,399.456
"bcsZ",103.915,158.853,228.065,450.885
"bcsB",221.96,591.239,375.461,839.75
"bcsA",161.323,288.003,472.656,1081.61
"yhjR",1009.19,927.198,1135.67,1298.37
"bcsE",631.879,549.285,566.618,620.229
"bcsF",254.438,378.24,345.33,476.753
"bcsG",139.77,137.068,230.648,234.793
"ldrD",294.972,261.333,409.688,406.464
"rdlD",174.941,146.865,131.494,170.516
"yhjV",733.014,820.758,765.32,937.337
"dppF",73.8063,164.793,149.952,261.817
"dppD",3.66427,0.813518,1.21125,0.790974
"dppC",26.5489,36.0062,42.9735,42.2737
"dppB",149.912,293.58,207.225,392.129
"dppA",1075.84,2024.4,708.285,981.694
"eptB",676.313,590.072,403.632,477.335
"yhjX",78.1771,91.1995,117.868,170.29
"yhjY",237.434,218.339,307.694,301.01
"tag",594.537,936.823,800.198,822.391
"yiaC",288.814,352.007,458.021,552.521
"bisC",424.648,501.875,501.904,585.081
"yiaD",742.759,693.121,451.968,733.746
"ghrB",496.125,488.969,338.33,488.657
"yiaF",1178.63,917.083,1033.35,914.068
"yiaG",306.855,458.989,295.555,264.364
"cspA",8922.21,6355.97,4147.44,2997.08
"hokA",38.1789,57.2034,124.848,129.569
"insJ",0.298571,0.151231,0.221867,0.118453
"insK",1.06546,0.493671,2.89348,0.294519
"glyS",694.967,963.409,871.131,948.678
"glyQ",1896.38,1865.32,1800.11,1743.05
"wecH",579.088,468.072,457.583,428.048
"yiaB",249.126,200.782,339.644,371.339
"xylB",185.34,144.906,273.863,398.928
"xylA",385.545,382.899,466.426,728.534
"xylF",230.824,323.839,290.183,330.47
"xylG",168.696,199.177,301.116,354.892
"xylH",177.439,214.396,306.14,459.795
"xylR",155.947,126.011,240.118,292.453
"bax",3944.35,3816.41,3004.51,3139.93
"malS",0.300897,1.02534,1.48376,2.38668
"avtA",1033.56,1203.74,915.101,1142.59
"ysaA",85.4087,109.499,195.097,312.507
"plaR",3.32733,1.06371,11.5811,0.515199
"yiaK",13.6139,16.3142,11.4354,9.86751
"yiaL",2.6775,4.00633,0.421969,0.491257
"yiaM",2.27173,0.53678,0.654054,0.920525
"yiaN",9.14129,11.9452,8.16749,6.7075
"yiaO",0.842507,0.86782,7.69988,1.5285
"lyxK",0.884989,0.395046,0.415532,0.211672
"sgbH",19.8505,2.50249,11.8825,7.8485
"sgbU",1.62644,0.924805,0.335307,0.331913
"sgbE",10.8502,2.99029,2.02263,1.21132
"yiaT",271.194,329.824,651.581,727.449
"yiaU",218.463,165.718,404.449,623.279
"yiaV",115.989,124.669,262.244,449.394
"yiaW",73.3432,93.0321,112.258,223.267
"aldB",274.587,300.651,421.092,623.038
"yiaY",66.0002,104.046,86.1846,123.93
"selB",4.55062,4.76607,6.86424,7.83155
"selA",711.15,813.873,633.737,934.261
"yibF",971.106,833.821,887.982,727.037
"yibA",1.01951,2.37098,2.02899,1.10389
"yibJ",92.4403,173.091,186.737,201.019
"yibG",74.6081,166.208,172.399,292.934
"yibH",46.3696,91.2867,102.338,119.492
"mtlD",0.274167,0.541206,0.158803,0.118464
"mtlR",1398.67,1602.55,1270.78,1244.78
"yibL",1818.15,2272.08,1130.99,1136.77
"lldP",131.491,1248.77,167.249,253.759
"lldR",166.956,1515.33,155.314,208.255
"lldD",218.18,952.803,185.551,270.766
"trmL",948.18,895.175,1007.13,1034.44
"cysE",1254.32,1258.05,1345.45,1421.7
"gpsA",1875.45,1736.51,989.207,1084.57
"secB",3413.99,3117.5,1634.84,1433.27
"grxC",3682.61,3028.81,1588.74,1231.78
"yibN",3277.96,2815,1900.12,1433.63
"gpmM",22.2939,24.4363,12.6783,11.3335
"envC",9.31715,1.39356,0.583788,0.485315
"yibQ",311.239,273.463,284.544,434.244
"tdh",2.15331,1.16417,4.27807,4.07253
"kbl",1564,1504.49,1961.66,2045.41
"htrL",2245.95,1905.71,2908.44,2570.59
"rfaD",3175.46,2888.48,2006.57,1746.34
"waaF",798.176,760.791,598.374,667.213
"waaC",539.879,507.519,504.292,488.887
"waaL",6.34059,3.02869,4.13111,5.82148
"waaU",0.534525,0.504848,0.154495,0.0563268
"waaZ",2.19392,1.33728,0.387405,0.161463
"waaY",9.09051,3.14456,1.19323,0.360136
"waaJ",3.64229,0.341321,2.88722,1.45677
"waaO",9.44323,1.20585,2.76209,1.52889
"waaB",1.54116,0.784099,1.36338,1.98659
"waaS",1.19474,0.625642,0.246976,1.43343
"waaP",8.07791,12.0278,8.09621,2.13554
"waaG",8.49132,7.67521,10.894,8.35779
"waaQ",22.837,13.4145,12.4631,13.0209
"waaA",21.0549,5.37819,19.5509,2.33121
"coaD",281.331,341.788,352.322,438.355
"mutM",866.341,922.353,725.791,1122.13
"rpmG",9672.88,6905.82,4634.51,3477.62
"rpmB",7938.23,6189.92,3941.85,2938.97
"yicR",166.73,231.839,179.532,220.397
"dfp",1778.71,1785.1,1765.94,1558.73
"dut",1386.43,1525.56,1366.22,1364.49
"slmA",1037.47,1013.5,1053.72,1293.01
"pyrE",528.009,379.041,188.952,245.985
"rph",1883.78,2095.69,1485.76,1536.17
"yicC",1621.75,1647.16,1653.88,1299.33
"dinD",1.71505,0.263222,0.317503,0.140781
"yicG",329.499,302.425,397.083,488.405
"ligB",73.9349,159.593,139.311,182.66
"gmk",4098.76,3684.79,3070.74,2338.11
"rpoZ",4357.29,3715.5,3162.95,2382.67
"spoT",18.3827,0.728302,3.39472,0.44667
"recG",15.0617,8.5796,11.256,6.42905
"gltS",1450.62,1717.21,1936.43,1879.44
"xanP",1392.62,1810,1172.42,1713.84
"yicH",564.801,673.77,721.598,1020.8
"yicI",0.847758,1.22556,7.45651,0.163936
"yicJ",147.658,291.515,301.775,389.267
"setC",1.10469,0.387469,0.336813,0.379507
"yicL",272.745,314.86,276.045,359.091
"nlpA",5.46247,3.88815,2.84156,7.31263
"nepI",0.336941,0.51692,4.55074,1.56044
"yicN",311.123,358.338,642.776,597.353
"adeQ",61.0287,73.8255,109.238,238.586
"adeD",41.2655,18.4023,14.5088,11.73
"uhpT",89.7709,304.983,143.19,916.386
"uhpC",219.409,432.571,853.09,1884.87
"uhpB",148.913,269.203,527.958,1318.75
"uhpA",16.2544,15.963,12.0095,28.687
"ilvN",1173.95,971.878,626.416,440.475
"ivbL",5846.47,4172.55,1424.36,834.253
"emrD",510.824,587.712,707.191,1164.58
"yidF",218.458,210.572,373.618,457.742
"yidG",284.875,316.268,438.776,498.714
"yidH",371.732,431.942,568.791,591.181
"yidI",278.81,370.628,350.677,434.725
"yidJ",58.4334,76.6766,75.6579,113.949
"yidK",69.5503,107.366,113.921,131.799
"yidL",259.366,224.133,293.784,347.431
"glvB",79.6794,116.019,102.627,130.606
"glvC",30.1388,71.7678,42.6794,48.3502
"yidP",103.862,183.558,150.627,208.504
"yidE",484.953,408.069,601.882,838.78
"ibpB",13918,7801.46,5235,3228.88
"ibpA",12632.6,8500.97,4906.62,3078.18
"yidR",22.6415,17.9171,10.9901,9.54607
"cbrA",98.8681,147.994,147.757,259.494
"dgoT",4.12391,3.4914,3.95897,1.34754
"dgoK",15.6864,5.13279,6.89743,1.03954
"yidX",645.604,548.013,1006.95,1034.69
"yidA",650.752,671.89,477.106,612.901
"yidB",44.8356,42.2869,21.2389,19.5795
"gyrB",2902.37,2724.6,2220.63,1930.22
"recF",810.034,959.709,1144.39,1418.26
"dnaN",2253.61,2386.7,2690.57,2670.16
"dnaA",2278.18,3011.1,2804.36,2696.22
"rpmH",9355.14,7089.58,4446.58,3437.43
"rnpA",4839.07,4024.76,2507.84,2349.99
"yidC",3404.09,2633.74,2104.04,2088.2
"mnmE",22.2075,13.1369,9.1991,4.0862
"tnaC",609.508,305.767,66.6147,28.2172
"tnaA",2808.16,1776.69,456.293,261.874
"tnaB",342.057,284.311,225.378,226.502
"mdtL",111.881,158.349,155.887,183.965
"yidZ",266.139,347.449,350.998,355.48
"yieE",2721.15,1996.24,1622.05,1412.83
"yieF",645.559,490.604,387.157,404.764
"adeP",0.500315,0.201278,1.71892,1.3777
"yieH",9.81069,0.349518,1.79059,0.93426
"cbrB",0.710502,0.172861,2.17063,0.140163
"cbrC",19.0144,3.23359,3.21693,1.16821
"yieK",1.14271,0.42689,3.0298,0.405474
"yieL",1.93754,1.69521,3.25263,1.91438
"bglH",1.58372,4.30125,3.52943,0.829285
"bglB",0.567558,1.47567,0.709683,2.30721
"bglF",13.38,1.01426,7.08429,4.26028
"bglG",0.397482,0.507842,0.169689,0.168054
"phoU",680.105,635.998,641.599,680.909
"pstB",1558.04,1409.29,1129.09,1197.73
"pstA",598.728,632.195,735.417,895.839
"pstS",2262.73,2937.92,2100.74,2062.43
"glmS",1109.45,834.076,1108.36,1022.97
"glmU",3190.31,2843.33,1961.18,1680.78
"atpC",1114.68,1245.82,991.878,992.969
"atpD",2724.81,2354.78,1942.89,1501.26
"atpG",4637.99,4502.52,2723.78,2280.16
"atpA",6058.82,5544.41,3612.64,3033.98
"atpH",4651.08,4375.3,2735.88,2314.16
"atpF",6359.81,6246.31,3069.09,2563.97
"atpE",4919.78,4544.54,2381.99,2023.31
"atpB",5598.51,5183.59,2801.48,2361.1
"atpI",4215.73,3833.97,2653.57,2131.04
"rsmG",476.708,557.232,675.594,941.3
"mnmG",1129.33,1277.08,1291.77,1625.24
"mioC",3826.35,3646.61,2501.81,2035.44
"asnC",7.32704,4.43535,6.91275,3.94339
"asnA",3686.42,2866.05,3345.68,2506.46
"viaA",431.889,508.031,1154.51,1347.18
"ravA",451.878,467.93,534.478,650.301
"kup",205.078,274.91,409.697,674.513
"rbsD",2788,1659.04,893.18,492.838
"rbsA",174.16,196.896,154.466,169.756
"rbsC",153.083,127.076,117.746,111.053
"rbsB",900.769,1012.61,505.607,480.812
"rbsK",557.73,680.297,584.913,711.543
"rbsR",142.251,213.372,197.23,260.016
"hsrA",309.823,262.03,281.977,365.804
"yieP",1035.69,1171.1,1108.88,1060.45
"maoP",2255.36,2362.6,999.164,962.45
"ilvL",4318.32,3877.12,2025.33,1572.08
"ilvM",2107.59,2397.94,521.616,779.983
"ilvE",2853.35,2756.29,830.116,1018.8
"ilvD",1822.41,2649.21,795.236,1144.31
"ilvA",769.214,961.257,467.491,704.303
"ilvY",3.2644,2.59814,1.16275,1.34152
"ilvC",0.784169,9.95787,6.15037,1.40494
"ppiC",2592.96,2765.16,2282.74,2353.3
"yifN",335.783,446.716,357.085,326.787
"rep",731.379,933.378,789.75,929.508
"gpp",551.291,635.209,851.354,1224.68
"rhlB",2158.63,2178.14,1772.88,1583.59
"trxA",4699.1,3937.39,3025.55,2404.09
"rhoL",8260.61,6433.96,4105.27,3148.79
"rho",4533.48,3839.74,2931.63,2767.33
"rfe",1528.11,1567,1166.52,1349.57
"wzzE",955.732,1066.35,775.239,1025.63
"wecB",544.145,620.843,452.327,644.205
"wecC",789.876,889.748,665.254,812.881
"rffG",573.362,751.231,591.636,788.624
"rffH",443.734,423.791,340.134,556.64
"rffC",602.538,655.099,448.199,598.717
"wecE",442.46,588.818,401.586,526.41
"wzxE",1.38575,0.409657,6.07138,0.74321
"wzyE",345.898,443.304,352.137,494.42
"rffM",295.253,342.496,314.955,361.283
"yifK",638.29,801.737,447.069,540.663
"aslB",4.04625,7.41685,11.3065,3.09007
"aslA",42.4538,91.9441,127.345,237.038
"glmZ",9797.41,7150.46,4518.47,3316.54
"hemY",1470.86,1350.67,1167.81,1064.61
"hemX",1549.4,1427.55,1233.88,1144.19
"hemD",1265.89,1248.97,1030.59,1146.2
"hemC",1567.93,1441.24,1187.02,1120.38
"cyaA",1.00685,0.743015,3.24885,3.93827
"cyaY",758.94,657.123,801.705,716.295
"yzcX",123.968,249.585,217.924,379.511
"yigA",509.81,591.572,629.609,818.547
"xerC",5.71135,2.12692,4.40482,0.362755
"yigB",0.695649,0.702043,3.45967,0.864258
"uvrD",642.353,496.976,704.402,735.135
"corA",2152.58,1848.16,1518.57,1316.93
"yigF",0.26273,1.19256,2.71329,0.517665
"yigG",3.62442,2.19521,2.15988,1.38511
"rarD",384.423,276.335,380.561,391.408
"yigI",3087.47,2938.54,2357.18,1982.05
"pldA",1348.65,1524.6,1022.33,1158.73
"recQ",700.487,694.928,834.17,1044.58
"rhtB",153.288,237.58,236.739,291.328
"pldB",1586.83,1576.31,1983.54,1714.52
"yigL",421.796,252.088,530.256,589.841
"bioP",210.634,257.839,523.308,615.234
"metE",409.007,522.271,923.135,973.699
"udp",1078.57,1270.03,916.73,740.019
"rmuC",962.257,713.387,992.066,907.035
"ubiE",3705,3320.82,2769.61,2368.17
"ubiJ",1299.17,1143.95,1176.58,1095.6
"ubiB",1056.08,1120.37,942.521,977.25
"tatA",3733.4,3931.62,2425.87,1999.91
"tatB",2316.95,2398.36,1464.64,1549.28
"tatC",972.933,735.504,869.808,1072
"rfaH",734.909,670.593,727.455,875.569
"ubiD",52.6297,42.3063,27.1017,25.128
"fre",1898.48,2066.73,1850.87,1867.36
"fadA",798.116,313.941,375.428,403.521
"fadB",23.7529,12.409,11.3564,6.73556
"pepQ",2005.72,1778.6,1495.39,1435.87
"yigZ",1654.6,1502.47,1551.45,1563.41
"trkH",514.559,561.467,522.463,834.781
"hemG",817.024,916.955,759.669,952.35
"mobB",374.939,433.579,417.541,460.327
"mobA",396.113,531.197,495.918,452.482
"yihD",2615.62,2657.67,1407.95,978.73
"srkA",1998.04,1707.33,1632.85,1158.8
"dsbA",2037.85,1740.43,1421.06,1095.98
"yihF",195.654,262.641,367.787,367.032
"yihG",319.722,298.777,332.08,369.868
"polA",938.022,1252.47,979.043,1102.21
"spf",4541.57,4932.25,2698.02,2387.38
"yihA",2199.77,2097.28,1755.77,1279.03
"csrC",7318.88,6258.45,2498,1932.53
"yihI",1427.86,1279.91,844.682,730.289
"hemN",1184.22,985.799,642.411,743.841
"glnG",100.101,183.895,241.593,597.959
"glnL",1.04687,1.0179,6.93219,3.10574
"bipA",3342.13,3052.08,3095.83,2481.73
"yihL",275.899,232.816,166.102,175.25
"yihM",8.30319,3.67432,1.70782,1.01518
"yihN",333.833,304.575,819.901,810.269
"ompL",0.756058,0.353084,0.175103,0.114478
"yihO",95.7435,112.821,139.814,137.555
"yihP",6.46626,0.682855,1.01635,0.217428
"yihQ",18.6469,11.6756,14.9311,1.79125
"yihR",13.122,14.8934,14.7743,1.7126
"yihS",13.4341,1.09633,3.81648,1.44938
"yihT",75.6302,155.201,83.0784,90.0919
"yihU",39.08,69.1244,43.7569,49.0284
"yihV",113.911,165.293,119.878,166.337
"csqR",1344.62,1329.96,1338.91,1266.05
"yihX",810.72,872.121,783.134,818.333
"dtd",1655.02,1244.31,1537.48,1215.11
"fabY",1172.48,1214.71,1306.99,1128.91
"yiiE",129.405,176.077,371.003,578.817
"yiiF",2.42955,3.11815,0.207619,2.03161
"fdhE",1183.47,1243.85,993.963,951.176
"fdoI",2569.36,2347.37,1777.36,1596.11
"fdoH",2352.23,2209.37,1875.65,1575.8
"fdoG",3089.9,2451.36,1804.2,1442.77
"fdhD",442.084,526.226,515.183,587.529
"frvR",7.63846,4.50303,9.9091,9.32916
"frvX",12.5333,11.499,19.2054,10.7483
"frvB",105.056,98.1981,98.099,92.0033
"frvA",42.3623,56.946,56.4276,100.649
"rhaD",1.61388,2.59332,0.998382,1.47104
"rhaA",0.685495,1.33434,0.552785,0.207906
"rhaB",66.199,122.436,146.296,169.41
"rhaS",0.269779,0.106625,0.097729,0.108183
"rhaR",101.927,108.779,126.311,193.416
"sodA",4763.81,3832.48,2143.92,1715.44
"kdgT",525.073,710.543,704.539,788.028
"yiiM",639.931,635.02,757.353,746.131
"cpxA",2141.16,1723.97,1861.14,1548.22
"cpxR",4794.21,4536.56,3105.51,2488.99
"fieF",1803.32,1827.73,2053.72,1951.77
"pfkA",2023.04,1942.61,1926.65,1818.52
"sbp",352.335,534.801,810.659,1229.98
"cdh",1167.15,1333.86,1226.51,1331.75
"tpiA",1459.69,1871.86,1132.62,1059.51
"yiiQ",390.027,438.92,330.809,345.958
"yiiR",408.24,434.671,515.979,524.025
"yiiS",1148.29,1004,987.543,750.729
"uspD",1907.96,1500.53,1571.23,1270.55
"fpr",351.598,415.867,305.882,368.958
"glpX",696.32,656.062,650.399,873.556
"glpK",722.32,523.938,757.891,548.492
"glpF",1004.52,865.104,823.795,657.467
"zapB",1789.2,1688.75,1274.49,1122.78
"rraA",3413.39,2896.52,2650.74,2100.77
"menA",387.941,603.875,699.821,718.61
"hslU",5440.78,4661.15,2057.19,1311.97
"hslV",0.408791,1.11909,0.23351,0.106498
"ftsN",2736.13,3148.35,2184.93,1883.76
"cytR",545.664,462.922,490.461,586.259
"priA",3.18271,5.65478,5.1576,9.99339
"rpmE",9845.73,7846.3,4485.58,3169.37
"yiiX",5.38917,11.9236,10.4357,9.27529
"metJ",3110.89,2842.78,2233.9,1788.63
"metB",1248.24,1195.51,1180.74,1124.92
"metL",48.5095,28.9247,34.4942,24.8154
"metF",4058.48,3506.18,3367.27,2468.63
"katG",1331.33,1695.97,1436.36,1487.85
"yijE",181.404,207.348,265.997,403.724
"yijF",107.929,162.647,172.603,205.208
"gldA",5.49852,0.519706,3.50156,1.34424
"fsaB",71.5975,143.887,93.2085,95.1929
"ptsA",1.3102,5.25707,3.05638,0.458516
"frwC",52.386,84.4836,81.785,108.385
"frwB",0.178781,0.157382,0.193862,0.118775
"pflD",177.394,261.696,274.836,321.846
"pflC",112.889,123.337,172.025,189.257
"frwD",90.3077,122.257,150.706,259.079
"yijO",269.403,269.544,233.565,265.85
"eptC",1246.56,1176.79,1752.48,1769.48
"ppc",755.194,1050.79,626.334,734.98
"argE",803.34,771.079,827.414,926.241
"argC",1623.65,1269.74,907.229,1040.79
"argB",1346.07,1209.26,860.987,1065.57
"argH",4.46212,5.30918,10.7696,14.9944
"oxyS",539.334,718.67,306.784,368.297
"oxyR",3901.19,2956.35,3241.6,2299.06
"sthA",2764.57,1906.4,1358.73,1420.47
"fabR",2007.74,2412.07,1885.18,1858.43
"yijD",2515.08,2088.2,2291.79,1839.07
"trmA",1274.5,1325.92,1277.33,1490.46
"btuB",15.198,5.47666,5.9253,0.804734
"murI",934.309,1027,833.664,1027.47
"murB",1454.4,1693.51,1689.2,1490.67
"birA",913.42,914.3,1178.75,1303.83
"coaA",630.697,637.961,454.711,432.023
"secE",4244.84,3239.52,3386.41,2953.59
"nusG",3006.71,3415.57,3020.05,2841.56
"rplK",8217.12,6278.11,3714.53,2908.03
"rplA",9746.65,7798.91,4764.89,3781.76
"rplJ",9614.07,7776.81,4797.11,3746.07
"rplL",7604.74,6476.28,3704.59,2709.34
"rpoB",6396.58,5796.47,3792.76,3511.64
"rpoC",2862.1,3185.87,1780.42,2100.96
"yjaZ",5.05145,5.07195,5.99922,3.15461
"thiH",83.9103,114.768,184.417,350.519
