"","0","0 | 1","36000","36000 | 1","126000","126000 | 1"
"pitA",5531.5358,5074.4161,3035.14915,2122.86815,1361.4716,1456.9309
"uspB",131.1106,111.37245,249.68185,262.3741,466.1004,506.9987
"uspA",3417.04535,4122.95095,9248.95405,11975.011,6813.04265,8000.2984
"dtpB",2430.3197,2328.1642,7671.1224,7673.8284,4867.9395,6775.2114
"rsmJ",1429.7206,1466.2558,1046.2857,982.46815,1600.36255,1158.0817
"prlC",4409.90325,4149.88805,3823.6884,3176.7169,5738.5514,4196.1048
"rlmJ",1516.92195,1481.7419,1350.60135,1281.5427,700.22005,816.11885
"gor",2360.02675,2498.4159,1459.78775,1458.3326,1466.6366,1665.1293
"arsR",65.83245,78.14405,53.24985,70.6477,49.1765,48.92895
"arsB",373.55055,431.71205,309.49085,502.3394,128.704,174.55385
"arsC",242.9528,324.44285,323.69235,462.74785,124.73745,136.8739
"yhiS",136.0467,141.99365,106.80005,252.8855,59.5818,65.95265
"slp",69.8976,98.487,76.4087,142.3835,78.066,114.8142
"dctR",54.31445,61.4209,49.59865,61.762,43.728,46.1863
"yhiD",144.36795,147.19555,78.474,163.37355,72.35775,77.71115
"hdeB",137.26105,156.4832,101.18215,156.7196,927.1631,935.53345
"hdeA",251.65795,277.6846,228.9221,291.4685,1531.68005,1379.7411
"hdeD",1297.1269,1135.48345,1003.6215,2098.90925,807.85595,1075.78065
"gadE",58.788,60.72985,66.88335,78.6632,53.1386,55.33615
"mdtE",78.7517,82.57335,85.65,117.4436,67.7575,62.3629
"mdtF",268.417,252.44805,600.408,607.88895,142.58175,201.9858
"gadW",214.69075,304.12775,1967.93025,2513.88825,557.45705,704.3369
"gadX",1241.03035,2246.3794,6443.1502,7488.8711,1592.76215,1851.98885
"gadA",71.50035,78.9545,87.8767,113.91955,72.23375,82.7393
"ccp",363.4654,315.65115,152.79295,386.9513,93.25455,119.19365
"treF",191.8151,159.45145,167.16015,168.71915,667.9007,1018.46685
"yhjB",415.70475,370.0906,290.5258,606.52095,269.97895,306.516
"rcdB",196.84155,176.51385,226.41715,168.7495,300.5966,252.8334
"yhjD",1032.2619,912.23,877.34545,1088.91705,1917.2295,1870.22555
"yhjE",266.2175,200.31065,201.78625,310.86275,147.81045,159.4984
"yhjG",299.13395,286.76045,188.09695,418.224,667.03285,602.86295
"pdeH",129.09755,129.27655,92.1812,123.63255,65.14265,68.87665
"kdgK",439.17755,426.0062,238.17865,225.20405,379.73135,401.02205
"yhjJ",819.9523,785.6146,561.13695,517.58575,551.85605,577.6328
"dctA",3187.1238,3077.629,1413.04895,1438.0788,1566.66475,1919.9236
"pdeK",231.714,193.5521,301.5842,230.8149,184.5153,148.56205
"bcsC",293.53795,295.42775,192.0209,294.21865,381.36965,289.48115
"bcsZ",208.7093,186.74505,92.9994,151.6123,170.8126,131.43125
"bcsB",257.97595,227.5378,132.302,181.95385,201.84935,162.2595
"bcsA",275.7064,235.1373,136.45795,225.73345,132.8889,112.18055
"bcsQ",369.8187,365.7896,280.03715,309.68675,207.6826,187.91815
"yhjR",125.443,108.14805,124.02165,96.3297,142.84965,124.89975
"bcsE",1425.37085,1301.7305,966.14245,1036.34425,2133.1081,1554.63305
"bcsF",1018.45645,888.0661,422.3547,593.56205,1050.49895,949.43465
"bcsG",1186.29485,1091.79945,387.11645,700.8887,1204.22525,817.6951
"yhjV",1603.30805,1515.3093,754.06425,1335.5471,690.8141,740.1471
"dppF",604.08635,559.32345,325.1074,345.83625,2348.6758,1927.9144
"dppD",889.71935,850.96645,390.6788,334.8895,3402.5738,2164.21195
"dppC",349.53015,316.9219,231.78295,122.36,1295.92685,1083.54875
"dppB",990.12955,707.477,517.7949,335.4598,2916.49415,2163.99305
"dppA",1123.2825,967.7622,1027.0056,625.73115,5842.5239,4611.6927
"eptB",259.75245,247.8123,357.7746,327.5633,211.75485,273.357
"yhjX",1216.9194,1193.8703,31113.60165,20963.14955,9656.93015,15167.30355
"yhjY",1080.84725,1020.37325,1164.2526,1706.30405,738.7491,883.56855
"tag",2616.51685,2303.1354,2747.8927,3217.35765,2901.59935,2822.5261
"yiaC",1439.4187,1318.4376,881.88715,1462.62815,734.05865,728.22675
"bisC",354.96285,284.2669,234.8217,229.62625,273.54255,224.38165
"yiaD",1282.4357,1204.9128,544.48855,697.0813,568.7215,620.3455
"ghrB",468.8994,484.3089,235.3253,263.7197,640.18955,518.5476
"yiaF",1725.4108,1691.4952,623.4817,708.1699,1236.8932,1040.0597
"yiaG",688.778,594.93575,202.3013,865.38895,1670.31235,1588.1865
"cspA",2702.95845,3366.3157,1360.33955,2085.53655,1158.9892,1497.95225
"insJ",234.3065,285.90055,203.2655,219.9406,147.4929,118.9892
"insK",168.3524,174.2235,137.49925,175.73755,99.7894,87.96995
"glyS",6263.8551,5619.63635,4167.14915,3121.4799,2798.93575,2417.50535
"glyQ",10862.0226,10229.3715,6232.4368,5564.66155,5557.5563,5655.87675
"wecH",1150.07085,1055.8298,665.7134,1687.83685,294.89085,403.03065
"yiaA",2290.3938,1660.3339,1514.32755,3230.0331,444.57145,597.83855
"yiaB",894.9788,579.73895,415.2633,1119.095,204.1678,232.55375
"xylB",214.7822,189.9556,136.9579,228.0917,158.8012,132.36535
"xylA",172.3339,151.16085,173.7574,162.75875,153.8405,145.02685
"xylF",615.8565,626.72415,726.46825,1100.79805,318.72895,339.1528
"xylG",132.2734,149.3129,178.4161,261.5222,91.77455,100.6681
"xylH",650.4973,605.44205,1240.8397,1444.02935,449.0151,612.4087
"xylR",234.39755,235.9093,916.5625,824.35575,309.01245,460.2003
"bax",1048.82115,1457.8348,8939.249,8070.36825,1289.9031,1852.42995
"malS",289.9051,289.0707,175.74525,386.86415,137.0219,138.87515
"avtA",3165.49075,3754.9218,3496.83935,3901.14915,3518.59225,4069.20085
"ysaA",206.04325,213.1557,121.807,217.83815,98.9218,109.79965
"plaR",782.5597,887.4439,575.8801,970.8688,419.819,496.12315
"yiaK",178.7239,175.2616,99.99165,183.05715,64.74245,68.234
"yiaL",288.22045,247.10615,150.98695,479.32925,63.89695,75.687
"yiaM",128.5553,110.67145,66.15545,156.3436,54.21845,51.03595
"yiaN",129.7971,135.78315,87.91455,169.9205,65.79065,70.0713
"yiaO",348.5085,294.54875,149.1427,439.2352,84.1786,94.1908
"lyxK",155.8178,150.39395,123.74075,227.2295,73.6975,94.0751
"sgbH",61.5538,67.7159,56.42915,62.52165,59.34355,59.6017
"sgbU",73.27315,63.4587,62.23505,62.3734,69.30695,60.81755
"sgbE",198.52425,202.8998,293.9155,429.2231,65.3816,89.01575
"yiaT",709.33985,756.41995,2122.20735,2041.11935,185.4609,287.4311
"yiaU",547.4105,866.02205,2441.42265,3131.0914,222.4315,405.858
"yiaV",168.5939,184.9539,285.23905,502.0773,83.9196,91.22175
"yiaW",81.53475,82.88665,67.35015,92.3872,56.9227,56.2555
"aldB",100.96085,100.1565,69.8505,110.2661,158.2334,151.3776
"yiaY",173.4926,157.3569,246.68635,378.54915,105.5701,116.488
"selB",117.65155,122.44275,117.5381,100.1898,146.6758,132.789
"selA",663.0172,522.23935,418.47115,384.34495,438.5361,380.8789
"yibF",134.98645,124.11905,110.52265,123.44665,290.2276,206.96845
"rhsA",316.01875,292.41265,165.72055,587.3892,107.7421,106.5761
"yibA",73.54135,107.8199,271.15415,239.70145,73.16235,70.31685
"yibJ",966.36835,1581.90925,3775.45725,3882.65965,199.5995,288.67875
"yibG",1218.951,1993.6326,3980.3303,5018.3222,242.2773,339.80945
"yibH",211.6608,201.86315,159.8839,304.7761,115.24685,117.3102
"yibI",130.5894,105.27545,112.89455,143.08555,88.12965,106.8179
"mtlA",1881.0787,4402.5258,859.22035,1659.9934,1191.10625,1026.8838
"mtlD",1853.22865,3577.671,1080.34435,1671.444,1342.4665,1216.6646
"mtlR",3420.9635,4142.92615,2853.6051,3810.007,2058.96595,2045.17105
"yibL",211.16385,166.4661,173.52125,246.7271,156.29075,156.0007
"lldP",3659.4499,4396.9527,4571.10175,5236.6168,17769.04365,18381.96285
"lldR",1015.03795,1383.94355,973.06605,1027.4727,5095.35055,4093.2118
"lldD",1987.9439,2700.05655,1339.39205,1730.22775,12447.67505,10063.72595
"trmL",718.03605,817.79225,617.09255,704.2244,280.50175,305.1285
"cysE",5434.04635,5442.20355,6043.8682,5372.9114,7690.5939,7593.426
"gpsA",5467.8691,5458.20285,4462.96415,3724.87025,6858.041,6277.7083
"secB",1844.1038,1859.40395,1309.29525,852.3527,1986.12965,1622.64585
"grxC",13116.1817,12544.6509,7640.47235,7713.62425,9236.0761,9963.77365
"yibN",3501.46055,3369.5271,1466.516,1354.50085,1460.69325,1657.54875
"gpmM",5365.8315,5273.66635,2833.41465,2325.19255,2600.99645,2064.1987
"envC",1698.96795,1593.938,1267.91365,1164.1343,968.756,972.98025
"yibQ",1269.57085,1073.21145,1305.67295,1296.1505,878.34415,942.22285
"waaH",288.5734,287.7112,810.84245,723.62395,150.157,254.3281
"tdh",10101.32635,9953.52055,12081.71195,12235.89835,6183.91615,6777.35595
"kbl",16714.6128,17282.53385,21677.57935,22507.9616,12786.8211,14412.1655
"htrL",6407.97825,7296.4512,16495.15335,18286.29625,1309.92065,2523.0936
"rfaD",4468.85705,5016.99765,4938.30675,5025.0987,3455.71595,3623.74895
"waaF",3386.78655,3378.063,2646.2058,2802.6617,2665.2228,2532.68725
"waaC",651.6443,847.3006,580.2082,511.7538,622.64375,515.49885
"waaL",3726.6378,3659.4311,2638.1333,2854.4874,2619.0799,2612.65035
"waaU",2528.80365,2467.64875,2269.90555,2130.02365,1520.36375,1438.5773
"waaZ",1326.0949,971.6409,630.8206,419.05435,693.3804,435.1858
"waaY",668.5765,562.6455,270.2594,180.23685,417.4147,336.4672
"waaJ",1406.4684,1078.76775,643.72255,490.54645,725.83675,541.6647
"waaO",2222.3691,1896.1849,1413.77115,1190.3114,1196.2724,1050.6964
"waaB",4439.88885,4173.2511,2914.34295,2680.22135,2028.55555,1708.6039
"waaS",944.6885,766.8221,603.9965,581.07635,534.0633,505.6682
"waaP",2254.77525,2131.2199,1845.0287,1672.3028,1669.7878,1578.33305
"waaG",6530.8151,6606.0515,7293.11395,6194.57315,4895.67265,5283.6381
"waaQ",6519.4281,6132.7953,8059.77135,7462.18515,5235.23915,5740.7233
"waaA",552.7025,595.87895,225.73605,254.94355,217.23925,239.06465
"coaD",495.1947,533.9105,209.34625,273.165,226.4145,218.58065
"mutM",366.63385,372.9843,161.25405,164.8862,384.01515,226.63345
"rpmG",17416.14735,22670.3533,10860.34695,15534.26375,9279.84775,12424.97995
"rpmB",16485.13685,18330.78405,9820.044,13362.44175,9251.73785,11250.01155
"yicR",322.093,293.4033,160.59305,438.18085,99.568,106.1649
"dfp",3666.27205,4178.6575,3100.17235,3430.1802,1792.82665,2223.82005
"dut",8146.3238,9615.08195,4527.48755,5910.94695,5078.14495,5938.97355
"slmA",2766.0212,3184.51275,1527.1666,2161.5406,1345.995,1671.2972
"pyrE",709.51295,802.4918,263.0335,699.76065,103.4016,153.19865
"rph",878.9046,677.40705,384.61905,637.38815,201.82245,215.13795
"yicC",1681.5457,1614.6048,654.70285,1215.048,752.09085,786.69845
"dinD",701.96615,662.10675,1160.3136,1747.62565,320.91515,462.52935
"yicG",770.50115,798.3759,333.0453,753.5491,1083.25985,1263.6735
"ligB",228.09685,235.06285,185.47895,340.94875,91.1746,85.29765
"gmk",1894.685,2352.74795,1527.02005,1538.70595,1183.96115,1486.4021
"rpoZ",577.64795,862.5371,327.21185,367.58765,539.51525,698.9824
"spoT",1279.38045,1439.00755,826.24655,708.81725,1259.14705,1411.02715
"trmH",712.03065,746.3617,355.6735,269.13685,639.00815,644.6768
"recG",381.60255,391.38755,269.96525,216.20975,373.1729,303.827
"gltS",1686.44165,1324.68285,2076.85885,2314.61845,608.83315,758.35175
"xanP",132.28305,133.67635,104.3684,162.92135,58.6885,65.2889
"yicH",428.49065,456.9938,1009.94635,837.8945,908.12605,737.9513
"yicI",126.2186,144.5551,158.0724,190.68225,82.72555,74.44375
"yicJ",565.4515,502.38055,319.4442,920.36185,117.7538,156.1974
"setC",90.01165,92.6672,74.34685,132.028,45.82715,48.34465
"yicL",455.7721,407.1984,404.16695,652.49135,403.58165,471.67225
"nlpA",230.85475,228.596,173.12055,275.0959,214.5988,382.83615
"nepI",1132.36785,1093.0473,649.8667,1260.7904,615.53775,734.22495
"yicN",85.84105,84.63595,99.86205,136.49515,71.37385,74.39905
"adeQ",138.1954,130.5446,109.87995,194.21615,70.18985,71.84235
"adeD",608.3841,621.50175,916.92095,828.9443,326.8589,403.6503
"uhpT",220.2773,200.2432,99.32235,269.09905,67.68065,68.56755
"uhpC",1257.1051,1340.26675,632.0215,1321.8883,362.4348,465.24655
"uhpB",220.2176,187.85135,136.447,136.55155,124.2874,104.82495
"uhpA",981.41215,960.555,558.20285,471.24025,360.6746,409.512
"ilvN",1004.26435,959.47915,438.8105,398.0404,289.16685,325.71215
"ilvB",2251.1398,2457.9888,1337.82045,1104.1691,844.6855,981.4412
"ivbL",717.97815,1129.0542,493.45545,514.7409,580.03085,788.9196
"emrD",256.59315,208.57435,107.46935,88.60375,127.95335,144.4147
"yidF",73.7641,68.00835,75.97745,71.14865,69.4944,74.07345
"yidG",167.8635,164.63305,146.4676,226.18085,102.9115,114.39575
"yidH",433.8029,406.60015,349.08195,639.81925,205.9781,236.06285
"yidI",156.0507,172.7776,96.29625,279.7581,65.1447,72.6697
"yidJ",83.15,80.2908,59.2225,116.14865,59.4992,55.6202
"yidK",105.53245,112.60055,89.0291,132.8679,68.3083,72.6238
"yidL",78.56205,79.52455,93.7636,147.47785,68.3255,65.6578
"glvC",141.1025,107.0569,77.79325,111.03855,69.16305,67.404
"yidP",134.1276,161.19025,88.17185,150.8585,60.5716,77.0087
"yidE",1019.26295,830.3308,562.14095,944.2614,859.731,683.8275
"ibpB",76.1981,97.0148,203.93465,445.7684,216.32265,127.3453
"ibpA",1067.9916,1726.4818,5834.5218,9372.48355,3891.8558,2133.1759
"yidQ",335.2343,385.61055,815.17435,960.20715,440.11255,474.43125
"yidR",98.18725,102.78275,119.32075,121.83395,103.68255,87.54325
"cbrA",60.8676,60.0737,66.49205,64.6163,52.89105,52.55485
"dgoT",234.86795,215.39405,150.7387,272.4696,89.3783,89.2561
"dgoK",85.9984,81.42065,156.7809,105.1051,101.87965,108.70235
"yidX",118.6938,118.5769,127.60955,151.768,85.0807,85.7823
"yidA",474.13445,675.6042,338.66715,367.24145,711.2789,763.06965
"yidB",499.5182,584.1922,160.08175,378.17595,336.98505,378.0988
"gyrB",2274.9299,2174.0115,1646.50555,1041.76625,1076.3825,963.1851
"recF",1800.09075,1142.10835,965.96275,693.7099,803.6671,878.35195
"dnaN",4769.19195,3761.1863,2807.09775,1865.0716,3029.3526,2540.4925
"dnaA",2743.5153,2186.787,1936.73395,1339.3426,1886.7611,1907.64425
"rpmH",14113.1205,13927.56345,7981.6477,7525.42185,10283.181,11882.866
"rnpA",8645.9202,8494.12345,4728.9606,4182.9202,5532.578,7066.58715
"yidC",6634.63065,6133.99325,2996.14325,2711.12425,2403.4907,2581.94435
"mnmE",724.6084,811.9345,505.14835,434.81845,491.7694,581.18585
"tnaC",83.5206,79.19805,190.93285,178.98735,7082.70085,2083.7738
"tnaA",1241.26115,601.9956,1848.0635,945.9513,50565.02355,15409.96005
"tnaB",372.57395,273.53605,352.18285,519.59005,2240.89695,948.3766
"mdtL",1105.5929,1033.65245,767.1707,1518.0487,646.569,571.3859
"yidZ",334.3505,260.14695,331.5025,334.2883,298.70485,287.2216
"yieE",195.8076,169.7652,638.33925,577.5482,746.0037,752.1987
"yieF",90.60515,88.2298,225.63835,181.4022,466.22125,460.20005
"adeP",5558.5172,5810.1535,2735.79825,3258.6221,1338.7364,1555.3926
"yieH",158.34695,140.9033,213.8548,230.36955,185.77755,137.6048
"cbrB",829.0497,907.9418,593.6661,1345.717,336.0394,371.0472
"cbrC",297.97785,276.26975,339.0239,517.19485,152.01055,156.68735
"yieK",130.6282,118.05685,126.2074,190.4117,93.71,81.8563
"yieL",78.5361,69.99465,81.65835,85.16835,72.64545,65.5514
"bglH",60.75585,70.3913,73.947,86.9503,53.4626,54.62445
"bglB",329.6537,369.4718,198.3239,533.40565,112.1983,108.2458
"bglF",485.2707,483.8194,424.9211,732.04175,120.9067,131.602
"bglG",69.59145,76.39095,392.64765,236.29245,81.04515,76.55695
"phoU",802.9596,692.5677,309.22285,293.40105,4449.72405,1182.46635
"pstB",538.76295,548.34895,193.7508,141.2069,3065.4903,816.78375
"pstA",1679.84765,1818.03045,842.42825,808.12885,8743.5449,2011.67585
"pstC",2371.16505,2245.4981,1514.709,1556.8547,13238.93385,3848.81095
"pstS",852.34495,895.61685,722.8873,776.44275,9396.08735,2594.70085
"glmS",13927.19495,11898.91055,10273.24225,9039.061,7467.677,9093.1867
"glmU",3521.44905,3032.5923,1787.5567,1384.98075,1762.4228,2043.33615
"atpC",1251.3832,921.9166,1063.1231,516.73965,356.87465,271.87125
"atpD",10809.35025,10788.56545,7933.47615,7067.926,2617.20845,2769.1378
"atpG",26232.7493,25554.8455,19465.12175,18881.97855,9063.87125,9741.39035
"atpA",29448.19645,30438.6038,21574.1377,22127.01445,11585.74155,12934.3898
"atpH",42578.55225,41291.50525,29446.96485,29311.5292,20453.9502,20638.37535
"atpF",33752.1123,31829.4388,24204.72815,22283.1349,16856.43095,16667.20715
"atpE",49835.0235,51176.94145,36228.97435,36021.5381,37161.96785,37395.2063
"atpB",16944.7176,15628.18085,11168.12475,11871.1489,7235.42435,7964.73815
"atpI",5879.04485,5365.10425,6113.2271,5480.78495,2812.71445,3101.37265
"rsmG",1673.06495,1233.4946,811.2468,541.83375,448.8117,389.868
"mnmG",3935.0263,3307.5512,1867.2867,1658.24995,1037.8494,1081.4454
"mioC",5526.4431,4993.3791,7682.5783,6824.4596,6385.986,6538.0198
"asnC",221.99635,192.096,272.83655,268.74585,150.27285,178.92255
"asnA",848.2116,409.08995,548.6046,233.58475,196.6604,122.39645
"viaA",336.4187,358.103,684.8956,642.8534,423.1326,394.82435
"ravA",302.09655,314.7875,306.5153,256.38855,567.4803,424.7504
"kup",3136.72655,3284.58595,1612.3954,2004.9952,1225.68115,1633.71465
"rbsD",9038.18965,11968.3243,10255.28945,12134.88045,3394.7011,7248.0385
"rbsA",5789.82935,6325.30485,3675.57465,2908.49045,1329.20305,2055.70545
"rbsC",9924.1614,9650.0419,4925.6166,4609.7131,1759.3779,2525.77285
"rbsB",13922.3217,18695.89465,6731.17805,8815.4598,3462.7595,4532.5091
"rbsK",6212.10475,6160.1917,3314.9856,2808.8749,1426.9645,1245.74755
"rbsR",767.44545,889.8179,635.90575,503.3183,284.07205,317.56685
"hsrA",926.75065,857.63325,2454.79095,2306.6805,816.42625,884.2213
"yieP",3891.3907,4912.7166,10624.676,11696.2013,3886.1241,5115.7665
"maoP",848.06695,802.0732,385.7123,315.3586,207.7508,194.9465
"yifB",978.22605,773.22345,929.45405,1070.8572,267.9818,261.87825
"ilvL",271.84215,359.29105,335.71545,336.43225,334.5021,367.67515
"ilvM",476.34725,491.058,597.80275,606.33555,248.0117,250.27735
"ilvE",1288.39085,1454.75005,1312.6109,1424.90705,1045.06515,1054.4407
"ilvD",280.05335,241.9644,320.48975,218.3084,272.64885,233.67525
"ilvA",165.6852,189.53075,419.7624,335.85665,169.40805,179.3369
"ilvY",119.44855,140.7577,1066.2686,842.0894,95.7185,177.90235
"ilvC",302.60385,298.8111,467.69505,327.7938,252.14275,259.10705
"ppiC",700.85495,958.0921,1027.1864,1132.9943,233.7195,303.23895
"yifN",955.7453,901.6799,2569.4823,2907.68225,623.38815,817.3425
"rep",402.4913,407.6783,582.40145,440.0717,204.09095,218.77565
"gpp",2310.7429,2051.21145,2756.89895,2510.9041,2713.4665,2718.0279
"rhlB",1856.99405,1887.4498,2760.6661,2305.15715,2223.5982,2179.2073
"trxA",11847.61355,12614.04395,19424.2795,18954.97775,11006.99935,11474.15305
"rho",13384.4916,13113.9025,19676.9483,19837.23965,12954.39585,14235.59595
"rfe",7622.55305,7665.09915,5050.25745,5280.04095,3955.9392,3681.0717
"wzzE",5463.1626,5417.7255,4378.8559,4219.39175,3113.36745,3240.77875
"wecB",3202.66695,2919.2323,2033.4927,1575.7305,1866.42055,1737.76275
"wecC",3178.14615,3069.7136,1820.0163,1376.1053,1466.64545,1315.8957
"rffG",5589.8872,5161.007,3981.2326,3093.35585,2765.22505,2454.0113
"rffH",3208.18465,2985.52105,2375.19275,1676.6219,1769.9457,1596.21485
"rffC",718.27925,504.60445,528.3611,236.092,471.2674,371.6485
"wecE",899.21135,721.7321,647.61975,358.86775,614.52995,437.2961
"wzxE",1499.68535,1107.34765,1244.79745,811.2967,1027.51705,832.71455
"wzyE",1106.4582,871.1655,1068.45615,874.0711,694.4044,610.91425
"rffM",326.8179,254.5336,292.33365,194.73855,247.9972,195.0817
"yifK",4374.7116,3960.71615,8126.1261,7295.5021,3339.6072,2885.31865
"aslB",209.0018,211.3861,243.5583,190.2989,114.0832,106.38055
"aslA",71.29805,71.62065,105.1529,81.06985,71.26015,71.1342
"hemY",1078.9556,1180.9634,1269.40965,1139.76035,1600.5389,1566.80965
"hemX",834.4966,947.1,1493.5016,1265.8926,1304.9157,1227.39425
"hemD",2078.885,1829.52065,3287.9252,3003.90515,3214.4878,2930.4984
"hemC",1840.06705,2071.015,3069.62385,2882.7104,2781.2502,2802.50845
"cyaA",684.6617,793.60985,817.8882,673.1143,1040.29685,1128.698
"cyaY",879.06905,854.093,807.5061,832.9663,552.3929,473.22845
"dapF",2763.5741,2965.722,1475.54925,1359.60455,2152.2738,2148.7246
"yigA",1014.21395,1066.4484,497.87875,371.2916,1075.2896,932.2448
"xerC",1114.6023,1028.76655,461.76925,285.3408,1208.02155,1142.808
"yigB",159.00165,189.40375,116.32955,93.1406,290.024,268.6268
"uvrD",661.72175,569.42685,762.9994,485.60285,312.144,324.5029
"corA",2098.27645,1854.6249,1336.93615,846.6031,455.52445,446.03385
"yigF",240.1665,306.1896,553.93655,657.97815,74.50965,103.02645
"yigG",99.39385,97.12175,117.90465,129.3402,48.02445,55.07035
"rarD",1585.56585,1399.368,975.6446,1010.8943,586.085,593.19985
"yigI",707.36405,679.6041,746.3883,710.35565,470.683,663.6969
"pldA",1074.1628,1003.76875,518.19635,435.9381,596.5591,498.0835
"recQ",1228.9034,1182.2921,722.9143,620.39415,764.39,811.3154
"rhtC",1163.5559,899.0606,985.8626,1040.1696,299.37365,318.80885
"rhtB",536.83,455.26965,720.09385,809.2243,220.62255,306.53615
"pldB",494.0924,549.7875,408.0286,315.223,610.07315,531.3152
"yigL",122.65995,153.7339,133.37485,96.3435,259.2002,216.3052
"bioP",96.5695,94.212,130.3594,120.58605,82.08015,81.69165
"metR",54.54865,62.52205,105.6614,82.8601,62.71945,71.10825
"metE",104.68235,102.9517,161.7254,128.92315,118.5863,132.49265
"ysgA",115.7422,100.9762,288.92015,200.46295,738.21045,755.94465
"udp",9902.51445,11218.2341,9571.0241,7928.21245,19646.03415,23744.01645
"rmuC",1292.6242,1171.38975,2069.3577,1389.0919,1816.4638,2903.58755
"ubiE",6004.38635,7330.59225,8547.9474,7905.2066,7216.62285,7274.09145
"ubiJ",3193.667,3230.21195,4164.685,3578.79195,3319.81305,3174.8281
"ubiB",1273.6457,1123.90655,1917.6762,1515.1399,1790.61235,1747.20555
"tatA",1458.75885,1417.07215,1366.55275,925.3818,1493.2615,1569.5785
"tatB",4403.2989,4173.32415,3238.3825,2957.26915,4579.22405,4731.0359
"tatC",1822.91195,1877.60805,1147.482,1201.62955,1384.84375,1839.97455
"rfaH",792.264,674.9479,859.3351,679.48925,402.8176,376.5553
"ubiD",3641.72895,3463.70785,3416.7368,2696.7114,2245.099,2088.90985
"fre",7325.0699,7741.95645,6262.4961,5949.5161,4935.95995,4954.3223
"fadA",94.9713,85.9912,197.9823,110.95875,168.85485,172.17055
"fadB",434.94495,363.07435,2075.10885,823.9824,1801.8975,1567.7836
"pepQ",5267.07805,5559.1505,12220.38685,13128.91255,4718.21595,6146.2273
"yigZ",1585.7373,1375.5311,4915.14595,4433.85595,1502.19195,1876.84125
"trkH",3949.22575,4184.3887,7412.28045,8018.88965,4061.31345,4554.3931
"hemG",1816.19105,2079.94925,3755.31155,3474.79435,2451.2053,2286.56115
"mobB",239.2986,235.00895,195.17695,216.43645,204.62275,170.64665
"mobA",584.68865,524.5737,546.6335,455.20095,694.6353,543.5698
"yihD",476.1589,682.6096,288.03765,419.8013,614.4743,775.6004
"srkA",1460.3578,1323.07865,975.7702,720.43375,2578.10945,1856.5521
"dsbA",1123.54015,881.6859,371.489,254.51035,1076.60895,855.6921
"yihF",165.28295,146.84375,255.3799,261.04895,145.1689,118.9723
"yihG",149.93575,157.17525,101.60635,115.0818,83.70095,90.8345
"polA",6614.3365,5495.14675,4313.6574,3902.2628,4019.301,3642.29655
"yihA",143.89935,189.3808,232.0941,179.9105,136.15375,137.9616
"yihI",978.0261,824.2765,274.111,239.42015,717.05015,621.8958
"hemN",966.4345,1059.4479,472.22,465.82135,640.22805,688.17645
"glnG",160.1817,164.23575,208.4196,143.11965,194.42455,170.7336
"glnL",993.36105,846.13015,1119.33385,1111.86665,781.1171,863.82045
"glnA",15279.51455,15486.2775,13802.5952,17402.7367,19934.86475,19429.46165
"bipA",15334.4961,17692.1378,8937.45925,10503.40725,5546.7055,6513.31775
"yihL",564.09635,772.34715,203.89205,231.8751,135.17095,153.6517
"yihM",1009.6368,1190.747,239.8887,283.6949,151.49515,165.7713
"yihN",331.80935,319.6158,195.55905,216.20615,87.3757,88.78835
"ompL",130.33905,126.7442,221.4053,355.80085,80.8247,96.48355
"yihO",68.58855,68.31735,62.9706,84.7995,55.8598,55.85345
"yihP",69.44165,64.7479,76.8649,72.9447,65.0078,69.1357
"yihQ",56.85145,58.0201,75.87435,63.13015,74.8998,65.4288
"yihR",55.7623,57.29815,93.6622,101.3821,48.54995,56.1331
"yihS",74.1293,68.1521,80.59425,74.4431,106.4695,93.0142
"yihT",87.96505,72.91835,75.26895,70.51695,100.7572,88.33955
"yihU",43.15515,44.76985,45.86145,44.546,47.5417,44.9263
"yihV",61.84855,57.2561,71.5676,67.38765,67.7973,67.8773
"csqR",2748.51765,2783.8044,2617.3451,2491.7019,2260.6461,2479.4002
"yihX",970.7223,742.98675,1083.94655,952.16855,1550.4189,1422.19595
"yihY",203.20555,152.4586,236.7875,152.78765,670.3422,503.6827
"dtd",960.4393,929.2022,880.32725,605.6975,3312.80945,2164.7895
"fabY",1077.839,1073.18605,1177.9412,769.6166,4222.39625,2669.94195
"yiiE",185.819,199.5835,575.78825,471.5907,92.6436,98.0925
"yiiF",103.0525,120.4049,387.01225,359.1596,69.1962,88.5153
"fdhE",1708.0656,2062.30535,1477.162,1393.1156,938.29475,1294.9472
"fdoI",22731.6253,23767.14155,18675.2771,19150.9937,15074.33405,18709.8499
"fdoH",6869.75055,7842.56345,6182.30905,5132.4454,3401.48665,3501.21195
"fdoG",15343.4161,14529.6888,13604.24235,12030.37685,7518.4605,8573.41955
"fdhD",170.44505,169.041,106.4022,91.8332,392.3931,329.8355
"yiiG",246.3084,202.82785,514.2801,524.4589,116.58685,132.17955
"frvR",57.3303,57.9256,67.48425,74.80345,55.87025,59.07585
"frvX",62.6409,52.14865,61.71205,57.5818,83.38975,77.7606
"frvB",59.1571,58.33835,63.82435,61.62305,51.72555,57.903
"frvA",45.42365,45.62905,47.04265,45.81655,51.2399,45.38185
"rhaM",78.16925,72.89525,111.9861,85.36785,73.2127,68.3939
