"","0","0 | 1","900","900 | 1","900 | 2","2100","2100 | 1","2100 | 2","2100 | 3","0 | 2","0 | 3","900 | 3","900 | 4","2100 | 4","2100 | 5","2100 | 6","0 | 4","0 | 5","900 | 5","900 | 6","2100 | 7","2100 | 8","2100 | 9","0 | 6","0 | 7","0 | 8","900 | 7","900 | 8","900 | 9","2100 | 10","2100 | 11","2100 | 12","2100 | 13"
"yiaD",501.598298821462,483.426849397877,418.627354230697,355.873089827161,489.581150747167,395.976404193311,460.017176664185,376.525500580379,379.037571992856,496.838278542001,478.377842458836,439.529051518484,336.89000725063,389.088409369042,460.022456053025,354.534110314792,500.966144305614,487.173361829705,430.598223431596,293.085897725037,418.568276230289,546.037646202778,510.533099690547,602.003686732674,484.360051585525,547.421278977025,484.490878137203,358.632911448909,681.851765799466,1302.2377043723,1167.84336269875,887.560014583396,1210.22496060558
"ghrB",383.24999902805,454.094952712344,441.96571675694,1178.06593330325,270.178905516021,419.417508359811,509.368020874601,330.77013654622,501.722029220846,303.316444601936,448.03748624009,487.672773657448,1135.38110321188,482.810701981899,513.770721928197,483.228317231542,457.046047419049,387.89190498828,576.649161897926,1159.73994285363,462.111296185557,494.983511894892,349.526662293368,474.330779748106,445.330862729381,470.855419241898,679.247785631594,1082.87362495445,398.655184165442,658.749913917666,728.24467093938,520.541308671412,669.149965859473
"yiaF",1141.68502437874,1110.27719992242,924.386496020611,1193.44802278994,1002.25537068762,812.163335989933,871.090131709178,704.547205582944,717.890382563719,1107.23471798804,1182.81946905369,999.402573604995,1014.54395450269,831.338109707681,957.075210341954,624.590670593784,1172.18887105228,1056.29027849523,916.035960767921,958.622606392981,857.422084083163,894.583550965219,598.264189304408,1324.3008312594,1056.67014986435,1445.08635293189,826.730088034202,1109.96664634641,1142.58837388671,982.917272071428,1012.43364613416,930.29793366366,771.886010659171
"yiaG",100.856721083037,113.082781068986,110.885985076509,205.722152531497,104.167075059079,125.727506848112,132.135503380675,141.552454267668,149.771422925684,107.177578871591,112.00843741171,114.056714804825,158.108504642826,132.691598710722,128.949631847604,134.500105948721,102.926757213121,112.117760081535,100.369852267789,114.278556025097,151.948227345359,132.014757174645,150.109161255899,109.298432305466,103.051733973985,115.626358756381,102.640848807642,151.61675387258,118.040939478608,163.428628100237,153.088153275784,168.714949799903,215.819862360383
"wecH",76.8735187133143,69.0461666446319,80.8397067966479,73.5143930898797,77.8792076007522,71.0826069021439,71.7656908005376,78.4753812701575,89.412427283547,79.2133150108567,73.8793920813528,77.332169590882,75.219750607973,72.4110034861007,64.9012211761118,76.1164253019509,77.7506800615228,84.0811250301495,78.942975781028,70.1229134024734,81.2841513329001,69.6968220381131,75.1209309575829,67.9463912550159,70.2222714449014,80.3327936288891,74.1040200019681,74.5588028759054,69.0852090697034,76.309860493288,71.075864673262,66.918361814322,90.6134926350911
"ysaA",177.196839641421,188.279316423271,160.219999331466,159.286383500293,163.286216000247,174.748682819382,188.740998585068,162.982634283554,151.074086469474,203.15812079095,184.356856482872,163.269266496958,200.717749938206,182.694827577433,180.160969512561,180.735288729559,185.336816262136,180.779270896709,162.640835236439,193.780117272107,175.54554880845,160.881413380882,174.840159363403,171.55468085264,159.215994278149,181.046909906402,186.397023095986,157.598690592693,154.530009354124,148.017304398758,168.168469297567,159.434537973989,138.615802407078
"plaR",323.362500336085,317.519423100089,311.727926716104,423.431965970897,244.370222768398,309.020057789675,314.416025477204,250.877565571794,250.284116748131,328.297126453666,328.27750150848,294.643212512347,390.453767253075,342.340617991883,328.449212436991,317.059165183898,311.350492268312,305.952543994018,350.529839908632,431.112145749055,326.336993022171,320.786183509993,304.864905932653,324.64698097698,312.149556976193,317.762743114997,349.869790195415,390.114259864695,269.098900664615,316.337550649421,342.182403763932,291.658011379902,268.570301469552
"yiaK",165.684467998401,144.666919288092,190.745798714548,180.305504764935,143.33194730598,277.365143841229,191.125032806687,219.266015533387,182.072723542275,156.768342222305,187.015948828069,199.254197333641,284.614605307261,279.146435339705,163.096913381958,325.057712383254,154.340583725042,147.302587032045,208.586358385373,221.592201614912,308.867252754869,176.61963638597,311.37671492762,143.602170403869,153.342586123987,172.570070887294,268.510993932658,190.200350161848,189.145300442592,223.421265569724,179.740153987672,249.09720661322,178.641933761031
"yiaL",85.8947057915414,65.8436246826383,93.5347250993572,84.2341741944739,106.717599361717,141.336486283148,92.6345861407028,122.737574621263,84.4725725032091,82.4385867064259,95.2032477399234,97.1444776181842,125.128808388279,103.533837921984,88.6572589664737,142.938674122304,69.0799827740331,81.15212664888,94.4209882653932,92.4199314940777,128.820641754989,85.0160389690749,152.804005450425,72.68368108518,72.0539272731547,82.4563647222947,112.382958276017,80.5080954017698,92.4435345662181,98.7480879112837,87.8676470889635,125.59412642107,94.7924817845723
"yiaM",59.8490650192276,66.2935819033335,66.3172417610139,54.3162355773433,56.8805442875789,76.2690760265452,70.1871960142961,73.6373004900271,63.813801971549,76.1328234687545,72.1809170245574,70.8541958891843,84.0220199757005,83.628777706169,68.5399522187998,84.2703079418046,81.1803478642918,67.2366482108531,70.1871960142961,75.104126716817,67.7760130445772,73.9847097005254,76.9469681093886,56.2740470094228,61.6161873587164,64.2979372541594,81.2594925426945,72.6018702538016,65.9799300825736,70.0747074426666,85.4541346226596,67.3496995190647,73.4065132089984
"yiaN",22.1113919189728,17.2494939628998,19.0944160675033,16.4252049139051,18.4071196753993,24.0777302502275,19.1094383998518,24.0716764603133,19.641537891789,20.7849651226931,19.9306802329233,20.0297044446381,22.4120821238899,25.3258661634422,21.7653826834786,34.2426516973931,20.6215377856057,16.9673546936377,20.0644003933605,20.7849651226931,23.4691758082867,20.8741717349957,29.6730846683053,38.4711209346584,19.3868213442593,20.4677429363278,21.4739084227973,19.9162042500968,20.9923535964273,21.8671247406837,22.5382803766228,24.0208183828176,20.5628550593088
"yiaO",191.503836698444,186.879826150009,222.017861977885,174.971448151655,224.345686916314,252.662910141153,205.103945444718,249.577814766448,182.749321548586,199.137357366027,225.783399489644,206.893923576875,274.108883974867,235.975079427035,206.084013900502,282.904123142808,213.763271007388,190.458912106314,175.685627759521,227.039414059313,207.668790809119,222.10555087045,274.61479324481,168.394760581313,172.139556647556,225.45726139928,200.619042643048,194.693923734447,224.335260887482,203.919504687229,183.29967796285,202.603225471204,161.000382764332
"yiaT",137.727510462444,108.482297582413,116.311421443378,109.829257122919,115.673926663819,118.986205734024,113.09763499796,119.15999731773,120.492563797013,120.042491625869,120.468342357622,100.623254503179,115.153737447613,123.564085787546,123.814647680751,118.234646038631,111.297192765064,113.300232072203,110.324123174916,105.618155243637,92.569669049489,112.934236703102,117.805552521677,116.838065386588,105.903726866897,130.47108563852,109.874905094325,104.736791069762,112.333924127506,96.5368724657857,107.249052205944,117.507400423869,116.532094102403
"yiaU",168.658252340017,150.229897882915,160.241745357761,144.944532718007,162.840753494565,177.189306422809,171.47751736578,168.72397966114,205.510384453406,151.816996619942,151.840036179202,145.190810287,155.038806423503,193.802188477166,147.234627752601,179.362514568346,148.584100724592,149.987228978076,149.812060161894,148.981595337831,166.635062158971,170.533217578688,175.379168533257,142.27334469045,132.861978481262,157.821740704214,139.781244476883,139.214855118958,160.88381229865,138.489557316761,154.715834955954,154.715834955954,149.105441860193
"yiaV",142.155736800846,116.285310689801,119.123740721363,95.2660715395489,115.776336651712,113.289328344676,115.27706282045,143.170094759109,102.607721543505,137.529973888985,139.803741581864,123.859417062988,121.366262040067,139.590963725891,124.932092570601,131.060541647206,122.977025327703,127.045087410636,112.115758883367,106.626157437437,132.585085725459,125.028819905426,126.694873223478,121.951978431991,126.966017007679,131.477798169197,106.097015815513,111.704210766835,131.263991736921,106.282718982537,111.746366124097,111.661573874876,109.14276212556
"yiaW",61.4252118411401,53.3239933676427,55.1477290644746,51.9177891398186,59.6081388702832,56.4151042516075,46.3667430309438,60.0750593280953,44.3800635103205,58.7400809607178,67.2541242872496,56.7364044248182,52.0159889301756,56.320035569039,51.5653357166683,53.0657901739369,58.5173829207474,57.128864622018,54.3219333590166,61.1609862958895,49.9585001496185,49.7453766751388,54.1235151614588,60.0724920158543,57.6280030261225,69.1467879574786,44.6543057044441,50.1691760436809,58.9990444652915,46.151676696129,44.8545518040505,53.0890739437729,64.8262626835354
"yiaY",244.912392245766,233.348228553267,273.132155969115,219.726100127452,258.289232901571,283.856600957211,234.459729766764,267.192010097705,250.892967062043,210.489301304307,279.023194027512,271.914854761215,241.365183220167,268.257923670158,251.672383983783,275.463219045697,234.972327573812,246.45223257363,236.502910363208,243.298548150638,253.492478548441,246.979875980147,268.599499077511,202.373042560455,227.215777101439,260.155522411075,206.788521649576,216.915558298811,241.096972895043,216.371427457546,227.602827647015,246.609240565937,262.239381920585
"yibA",20.5279551301633,20.1746770589698,25.0064008243798,31.2984408902578,25.5371525827339,18.1801386360198,17.6648913172215,18.6694891140652,23.3691456881558,17.9192945733031,19.4799224105952,20.0723099563889,21.7193478199545,16.7762054671553,14.7585790000879,19.9474781657525,21.3344183779764,21.6319895547695,17.5752996181056,19.3373313072199,20.5721521958083,16.5019295757368,23.860676782533,16.853770932801,19.0091301071668,26.3418951510243,18.9449296572498,23.104966490023,21.9550170693007,19.1324852723076,19.703355639079,22.9924262379991,23.8491856176982
"waaH",74.9535702327544,71.9433669960225,80.952246999531,70.0742862268037,71.3645704693059,80.807345342642,67.3950846717715,79.4276102905386,72.834392208188,75.4791164552531,79.6660168174859,79.066608248158,68.5608579070634,75.3649390958297,72.1847204572707,99.9259500444885,74.6320730391757,65.759446284228,72.447241967908,64.7031498744939,73.4126953192934,67.851402848456,86.2748947768447,66.8985089973158,79.482421770853,84.1653359491319,67.6396789998601,75.8118616809716,81.2415190941584,85.2812391071033,85.0212679848711,94.7885596629991,103.494005769061
"yibF",378.167784120666,373.021073666818,410.587702570498,454.612969601598,372.729033482955,401.291880622668,384.488600262669,421.770778125323,562.588416444013,409.132991174382,416.471443373572,427.674528407359,471.303504923796,463.79931885845,385.487556068696,515.661901848007,407.588606905195,375.540119508333,463.325634949648,454.010211360807,403.811735392862,378.041684829047,419.401951452607,388.044539959918,354.369136314756,537.1995447768,438.154078845072,461.682408771163,395.159022563199,391.297296400091,417.179187401071,443.492010373386,481.461905957296
"yibG",14.6204000054897,15.3798520188782,13.026230026125,13.9625432165487,14.872275349835,14.6209195590639,13.765035685735,15.1773758608601,24.6646449733937,16.7926929776038,12.1017945457685,14.6288328737421,16.3699202808519,14.6209195590639,14.5769724951385,14.9620560039334,12.4100074892473,12.7721101841818,14.3592207637796,13.9469802150817,17.2000122104757,13.169488357452,14.0174466709278,12.6450079068708,14.832500794881,16.8080087027367,16.4793883586402,16.7371477639492,14.4182658055555,15.1692807621316,14.4926536005478,13.6420442669438,20.6857237899905
"yibH",225.649182871781,225.212313061651,235.417355040846,256.67926126977,212.087250869254,214.086647205915,260.697908429298,243.211875854667,186.391919872491,250.364364620879,234.186554234848,246.279502481379,277.813820090347,233.80879591078,251.920105755329,249.591592401516,198.43519864941,226.866870723783,219.598097149082,268.741158119567,248.866491630672,244.368066851598,238.277642974058,213.142375040638,210.341050788254,205.220510467848,245.583321008531,253.830110455325,205.739372399523,250.45900969725,236.101737771656,200.153821795025,189.864703733016
"yibI",213.382423979583,221.022547395559,239.062560570773,275.682574056467,204.626461550135,199.324078757642,243.173414132306,261.988346778465,239.223886239278,241.476544601258,229.902630826061,241.964910113064,264.55688268208,210.630686537822,208.591938854662,258.1423737063,196.505986604932,226.286789957352,219.684610287801,257.164179879068,210.458296468349,233.869195367505,264.065048569768,188.994002403665,197.933574062216,226.170666183699,244.261350052127,273.259187562067,221.788775219981,241.076732859769,233.738003663948,247.509817030732,230.421433915225
"yibJ",32.3051019082949,40.8944737924243,37.1256474295603,39.6512105798057,54.0396226695331,36.0302384121691,39.4507628651485,36.645573260197,37.9629586940732,41.0593046179787,41.2321027390237,35.1036483098841,45.1975694478211,41.5408693354197,35.0397299726369,38.4081918948093,39.5697502100747,38.4463052369775,34.670207069014,38.4331303628874,41.9456343953118,30.5145060916605,35.999785491048,38.2645154347644,41.9723902422876,52.4221733168423,35.3271103283794,39.2593838030044,33.6322430207106,38.9726903909621,41.2283682276645,35.4460602512585,37.4523655934822
"trmL",359.297759793594,428.198551146354,251.448828379493,267.152058972595,269.795501473879,276.218636990458,316.200751004005,262.998955747513,221.65438753969,400.511241399224,389.947864696028,293.331472158865,250.402070099174,306.101807153717,340.843152847186,253.50088489067,410.112603004848,424.539545606932,294.321614884017,290.665696555981,302.248559403557,315.475222102933,244.298689618329,459.851759727011,363.262310104553,366.519174527037,275.756692189657,313.185751508773,302.698477594018,297.291202472125,300.171279762795,270.441682216927,183.065882914122
"yibL",616.544874029398,655.942267513351,700.851168792122,875.316782266133,639.65522106626,574.900012542028,714.647409084166,485.392230585945,998.140015765147,675.315301648668,512.090455600608,769.474441368665,754.601590633675,570.301003481575,730.573350750583,616.925576699809,778.623851468938,677.883246211405,808.519917493766,563.071355531851,767.728968125276,656.356275599578,578.914845978201,871.763290738188,744.635783813131,739.340413382987,1018.66799459303,663.996448562925,736.781015486259,806.129271081874,739.215617065665,656.916361826845,955.065789446057
"yibN",3923.26684556976,2754.70705409326,3549.41507429562,1874.61289958391,3264.58137931523,3427.56806467236,2486.12527535762,3165.78716191302,2820.72671028077,3186.7670106064,3231.7575628909,3048.60998532716,2087.08420071353,2875.06079948123,2591.55470053731,3537.68438942696,2951.20440051708,2875.30347788442,2806.83235002225,2272.23367038106,2476.65259890182,2376.88651866381,3843.76023086246,2699.91029699304,3000.18200784492,3960.51388547802,2052.66734772753,2328.54066197596,3068.60075791658,2193.15245835313,2769.18862158129,2860.80302143884,2411.81506154371
"gpmM",1990.51645159759,1870.50392778132,1285.78516925324,1720.84572590988,1260.196157088,1510.1464921444,1477.01668689897,1545.28231530771,927.363801649067,1920.1054647074,1937.16321837895,1289.73487280537,2003.7780349565,1629.89294183022,1693.39869847408,1773.58197761302,1248.7889401713,1975.34072668074,1311.09180149814,2144.47938203562,1464.08928370594,1647.56255787481,1724.21180142042,1643.31118930565,1876.83653851183,1851.14115007515,1128.96277347898,1847.66117044529,1134.54775469989,1242.50113127654,1541.47185193732,1128.04941339197,958.222040692607
"envC",706.955852901799,652.224153285496,467.887279724947,525.612618516726,570.654098931136,600.270168412717,501.991486206869,562.193786277516,595.849450953339,497.226613887752,606.311133411534,522.338546663127,493.199969740083,583.722863022069,595.624912558263,635.955313771732,695.219949020708,671.09608890283,502.596561545219,582.044265257728,541.391265540979,552.405124924755,612.567319540209,651.871024944895,659.606831264478,656.564058900383,430.666869068275,651.506828653465,552.846361703485,459.723309430427,553.73581633258,481.169929325516,525.561962759074
"yibQ",245.291610458424,222.122306542651,201.119256739236,193.528112665087,198.415140817517,178.521383242873,199.597615037173,192.973598792357,140.9716769258,226.491566539975,220.814853105481,203.092810105099,175.953358318652,204.553833146138,179.320285596187,196.060070548984,213.468019221865,194.689149612199,204.884859307208,188.215635529909,189.741229424938,176.227188184587,220.921077992981,134.989273091988,209.60831494428,222.009807773941,160.924304227728,214.689213895848,224.126635568185,161.260042699191,178.380209841345,196.917106683625,200.246542952494
"yicC",714.608142810416,653.372994646288,625.693610813491,653.372994646288,682.077478096931,636.516890715929,608.346222096045,531.476147781313,691.292428912488,697.899583218618,631.009921519888,617.974985318805,623.011683278596,632.533904646622,694.1063883826,563.553436917314,689.478317594744,601.200009155756,601.073092531271,593.031237711293,606.161178637684,609.08462162386,575.249099971162,752.69989343994,657.261748543557,768.377344637938,651.193156080139,631.339235476066,660.121681723101,673.718605825679,735.360434850625,624.398843950145,750.255555749195
"xanP",247.048289373554,257.867908039386,234.898681953265,218.001491002551,187.802436234662,274.782111772044,283.547702026485,296.791915952769,272.582292961322,280.860214795667,199.30928655466,251.349735912212,202.802846832345,323.397970295913,303.357482594573,278.338118586588,226.023644703506,245.265153386873,230.945901774476,202.487653719039,280.093441441557,292.638400392975,298.6957545245,253.784595095207,224.878540141544,240.387422597815,206.1703930245,207.176075881991,238.547410943651,231.71429404047,226.062605509418,268.574335746063,255.784619431562
"ligB",92.1828809395279,86.7613221981982,96.6016836105213,94.9111439842449,88.370541603234,110.270531732103,96.7220891955285,106.220296984656,102.312352032324,108.165518028489,95.3281655486217,98.8052717727526,105.422270288536,105.985441650073,93.3658426653163,105.246988070112,91.0209816774773,87.8828693506715,91.0794703025117,96.9834024297464,101.704059144473,100.175246807617,123.496489564263,80.3675825890947,89.2399138049643,91.1199453711946,99.7491733331,99.0887509742347,93.0642791197048,81.2279580208896,92.5750949505962,90.2031880237694,109.019522177859
"yicG",213.551008953774,140.117660013581,380.869459504019,793.299322136969,251.016644003601,247.268062163922,267.298260362347,228.029428940318,298.936191281962,143.895069759177,176.033269217931,334.717512982086,877.956756640953,265.023470445268,272.104938607515,282.91988680996,147.604396961217,135.705490253435,403.220302383517,957.389274095617,241.328141975996,253.004688688757,281.287635580729,154.616267502415,155.576231711923,166.952771634466,460.881686514537,532.046414362246,330.83450231845,235.416459353701,339.538107774803,240.588156318687,352.259700334079
"yicH",199.96601250662,194.520506632961,191.764300889522,410.372629519727,159.698529246978,205.281662327261,194.03140986307,166.47999942757,142.232929456439,205.533371300411,199.172944375427,209.942454607116,431.557906144331,218.105657245298,199.48465448052,223.357035278227,209.903338272258,178.091029617163,237.012527533715,382.824495716763,190.782628353698,188.553654306378,189.461514119468,213.979264070688,186.139556920226,207.005551157241,409.987609628773,334.103587791875,168.484732488106,209.032614873388,217.816932891846,231.961864575869,202.602467691542
"yicI",223.70941414857,174.658762468692,200.574300407826,182.965636441304,194.510944494477,206.029583553962,189.175439547729,217.431882786726,221.735606987263,210.785521079598,201.375476017891,198.718922521973,199.793402004592,210.947494204521,190.085509872532,208.497619685372,216.643601879371,195.779657477311,201.5709533134,191.993820768248,192.832469827875,181.595440794811,202.906556459457,180.340344943532,162.569728459676,208.967793441311,179.300352340162,202.396482351237,207.225420334337,171.354285584223,165.987264878391,201.658524171958,196.084520074912
"yicJ",158.408549688789,144.722231378509,176.816689860173,171.623775279413,152.137904727534,164.128340121423,168.508026693331,187.6266111372,170.264864619843,173.177026742747,171.618020422053,171.272350111483,180.637415556892,195.446864929452,139.866825083121,164.289166898967,179.388172032142,164.292444185544,155.630027091738,154.073933865396,173.951448481154,170.767010302992,186.634086739423,156.533347601002,159.170484077537,166.671201072978,168.39904166149,170.741392587185,166.914555762753,136.398335244015,149.66920720019,164.056317025656,150.442673347093
"setC",82.6005025463004,75.6178384974141,78.2788649062336,83.3644596083829,79.6673671303127,78.4031735591174,83.4033585921806,90.5062234459926,68.9333462959985,91.833501135021,81.6058676549356,79.752204328435,81.2035544235639,93.8957079827188,87.7945145453168,81.9358179146463,82.0752460677413,85.1211462302223,75.3402754087774,78.9982703484777,90.728780231411,79.1762352942077,84.4240219714127,82.5825415335512,74.0996470182669,74.3612587207372,80.3796784525707,76.0720042625809,75.3402754087774,65.159905389664,72.4511030244149,73.2540003933583,83.8378377560661
"yicL",241.603940730128,222.197572777296,214.296182847366,255.369024353458,222.750046856575,229.762645115284,232.171127749331,230.014277814462,243.603929858598,238.720256396175,254.805309887119,259.986945311366,280.948371381643,268.600587482065,224.291596660094,236.338313567543,232.150059589837,235.175258028218,235.989271120293,259.167469787913,219.733096255397,197.519682865305,225.736822047213,235.989271120293,219.270666889442,251.05916033384,195.874484281282,269.847688108277,226.426376364765,208.681610457664,225.832179743014,223.828806163913,275.207982828866
"nepI",181.076881168483,144.899366076063,126.218579511647,136.784196177528,174.428415228292,127.212022019192,125.254891504197,143.41767106557,143.819182597535,143.77308195961,149.553269971475,130.455685534559,133.053451671253,140.588074541698,130.297863957137,144.290685671717,129.766366715935,153.928808300656,117.581454480019,137.302567756991,133.883248553446,135.146410026477,144.899366076063,165.0167429978,162.634433196517,161.554202879877,101.16201734491,145.92159076263,150.253769098072,114.507877750689,122.87465690486,117.775736126699,157.53932792795
"yicN",225.189387514454,200.040584172788,212.691484463927,231.142814305524,198.970296596671,198.343675033768,197.3496065841,198.760757078172,161.534560507058,149.788256838052,210.680064490883,210.321520104704,220.790453769806,203.7741022341,203.40419565392,191.958931433747,195.536889741414,210.38862487144,207.948282758391,195.8146907295,188.424015172676,208.339987244102,213.403184551261,193.86577395298,200.031727478112,223.472233968457,185.241540413334,208.128732366675,199.660944934775,200.52393150502,201.837554869949,205.538721496029,160.698185622507
"adeQ",290.22324171598,209.941563147238,295.97854195992,230.675014636539,278.82688558141,279.060083857368,221.714922394153,284.390891363883,326.544291568234,265.94100355047,246.361480004377,270.242001474883,240.899818936035,244.656125836363,227.864970805355,276.674880230117,222.565634857666,236.753822888054,244.412368257293,237.778080403653,232.79669736948,252.954839211921,287.371126970218,216.462784380515,214.32486612272,272.425227733276,229.522735589434,223.749021660296,274.650301811392,220.916849325793,225.95102587498,257.296020606691,275.427944248694
"adeD",255.141654367035,262.69463200375,234.857624616119,220.075495988761,221.675155757953,209.548202661352,200.499942261741,219.201987497066,243.329398552577,262.521161123321,255.35997496348,276.854659770021,222.157576210476,241.910350114143,215.599638070644,253.285571931024,218.210733732939,252.013929253808,280.976730643638,203.833913342619,225.732136949304,211.373446457855,234.777435464988,238.628806696242,252.373876874527,235.725159530801,247.49674324734,192.784621283562,238.628806696242,216.550580264279,204.611602614408,207.244325787365,189.962750468513
"yidA",392.239564309482,354.263380886692,392.452253666754,575.178643505523,335.416400655545,357.41124166696,359.428444662336,297.23261404429,736.524743962333,369.608024503266,381.127121334353,403.47728986889,481.219365432916,387.843322030166,365.891451637129,401.227426035603,379.009409297375,381.17497950842,460.179409147518,473.715090366074,363.687157221857,366.386674936925,325.603043341129,454.498122646817,417.810732546613,405.796695583047,455.34644264472,522.805589008995,312.183718643996,381.362018945671,423.396347640334,369.351911807785,805.667448466046
"yidB",648.212527703849,616.625513751648,625.420911662241,761.953534155147,829.424320182842,616.12648120467,386.623252430093,616.12648120467,660.921841912207,532.007606902024,547.044038023988,586.426479838994,779.938333864591,528.922494604853,663.473075805775,534.036811866539,654.535481205546,613.931284564841,521.673400598099,529.151362256382,616.12648120467,600.792512560014,589.885548889355,646.470358545811,691.265630557692,729.155627933624,569.390221598989,714.704086478883,568.324729703395,582.900136798701,626.373316972578,607.185887869928,616.736421813059
"yidC",1407.98664062097,2162.74729662945,1060.91718588182,700.110795741003,1118.74783101471,997.38056594375,1160.18463276807,1115.9913193625,663.637731202834,2002.21618617938,1664.90949645722,1301.49117141087,454.0883832011,1325.47610781217,1316.67582304311,985.860823640021,1521.61397899019,1862.07860478889,1469.06137981366,701.930731927163,1133.10788999163,1282.83686232443,732.549735238217,2118.90477772089,1860.73183928472,1606.48696553117,781.332970637372,835.503164885784,1267.1548575231,1457.73337093351,1312.36133559614,1078.04092355748,703.270745782056
"yidE",270.072862909058,228.667575592409,330.947766005668,290.231167820626,239.939198409626,322.069110965733,305.108275993249,274.369122399888,263.084339647178,257.966540486092,261.269356866503,336.038582894116,282.018119755465,353.093894788579,274.170797189223,348.219649228201,152.411753620706,246.25908734045,380.151727813157,309.334212771734,321.868988007972,288.351808186488,308.316783125379,230.860142302537,225.256213051695,253.652303870719,466.522425451913,306.237071606743,265.991498597437,294.065067514454,293.392027258559,342.13031006025,235.585781430586
"yidF",242.625393913937,290.097140766711,289.475679689386,262.718459771474,245.744075385877,258.930268424108,262.938488591791,293.852373690796,273.672991795002,293.685325405942,267.549734857485,304.452062238717,237.445084476481,267.549734857485,273.616513274005,273.349397989655,263.304309512279,272.171427360443,283.509843229164,218.669251086658,272.215953171201,273.919505278299,314.138761388177,251.760609810385,262.122001913027,237.635099246176,318.32287654858,255.577231672655,300.152156896864,331.143070388717,269.988423155846,295.961098000474,263.794794547591
"yidG",33.8546087420984,35.618046679157,37.7793917410441,32.8430450503213,29.1519096938974,33.170589259002,38.9010309575638,33.6082616811063,34.9655204678116,36.6068138744183,31.329926672903,36.403656714335,33.3689952014076,37.9077640489399,33.3810348392114,41.4049128784526,33.9241464971416,35.6024352363084,37.1422400556423,35.8683997368318,38.8619801796238,32.5756839178784,38.6837259151022,28.631780288549,32.1058884252752,34.0440149529519,40.5834462943062,31.9664391219561,31.3313483377699,38.7625347210052,34.7687872013788,35.4349544891184,35.4571218638189
"yidH",275.956826785298,255.144924004067,273.474904394146,258.627638284347,293.570558353069,289.926741134108,281.04759768636,281.681177512004,337.055962166096,264.50003976332,245.99858979371,230.915848803789,251.236732649154,241.839907660139,242.774734785515,299.578491970054,223.340681075849,239.361541637833,244.813160277296,261.067353402625,273.501640632821,230.770401299097,253.897952230026,205.051107558235,267.807384361462,248.990209978627,234.613913825693,276.82134909917,251.547222198066,231.77369119181,266.585896191962,249.240914110947,220.34724721505
"yidI",149.100504712747,147.3297369211,143.488902373761,148.472993437977,141.893923876535,144.526482515477,148.696249792462,156.435108318663,142.049617742997,140.646196490004,138.384333079088,142.747723514142,141.770443831713,140.3047884318,129.282737797826,141.337920723051,145.576778606311,139.226909969182,141.893923876535,130.434086872245,140.883473858861,150.242630364147,127.464943051975,128.559075663782,155.079683757668,140.138482026682,146.298556345448,159.202840888733,155.30895310187,151.472964555242,147.509870478015,137.107950585657,114.632544247411
"yidJ",147.29671432273,122.114984046595,144.904541866705,108.476496354714,142.464800983109,151.897791618654,128.757132557047,126.786452294355,110.112753618285,125.547752749701,124.279619040447,131.665799261536,138.896468746092,132.342898877353,125.858672675625,162.288512170713,122.925068425415,110.991009744807,108.631447931028,122.072993878259,130.553206798417,128.54115200783,162.161307485358,109.889088047328,129.689273221135,136.703226980388,116.202429826163,135.060780538782,121.371675752365,110.762427926692,138.585408737616,126.624853090958,113.421076332168
"yidK",282.213091496546,240.374306491683,279.30230837233,227.153374589571,313.156676651513,246.819534210464,260.240229040515,256.156199653007,214.252309424729,291.224222279596,263.841044856913,263.615045593014,262.272059201082,298.700432425603,236.562500020809,247.96061068693,236.443889828978,255.135152002681,231.767520420797,249.359656240965,258.621399867351,231.629744624191,266.138985775482,203.433083822587,255.005789619825,249.550810974296,243.066234609281,266.934199575428,276.643866544504,214.644553894618,242.898367913153,230.102924750565,195.585619999605
"yidL",145.318667509621,139.06939030498,155.031245928073,144.653837440775,151.722040987639,169.343138123537,156.459575652233,171.086360931559,154.047412422164,150.868618775565,177.489843324521,159.599666978157,168.344637659092,166.971434490326,148.476558717902,178.727928856516,159.619352439927,152.552063343458,156.455128526226,152.071220981847,135.488419853786,149.374539680593,211.944037319771,140.78744721611,155.656719153452,147.759040311808,173.882892549754,162.025806498775,177.321449299176,161.8629406727,153.529054602687,159.865755047635,172.331780985925
"yidP",157.235783798694,131.208756198431,166.983660918434,127.815084383995,158.634260316474,175.181515992292,154.791430116557,165.375856938287,139.554389212733,168.172637848089,160.434280420225,148.164443702392,156.429136618153,145.412075078897,145.037459328383,176.712150508733,163.907954691459,155.785996165121,149.725429957766,151.048657874872,153.451031560824,156.55037933181,199.563885539338,141.510553853135,144.226093549337,177.726481403558,151.975629776485,153.934060574058,163.017632601086,138.305892848998,137.274057519448,163.19904128757,151.254344972681
"yidQ",324.225197153967,290.411321550323,664.127128841358,488.417174051379,371.967430464664,589.629417813663,330.704626386136,493.112759350445,576.9325787977,272.488666398291,284.180831046245,632.920198392487,477.746152709877,494.77744991383,442.315180822717,603.690145544621,338.026875456647,311.547980511547,785.319059960613,365.855558021968,664.894579940499,530.95411035027,667.855297830402,323.630202936658,331.440835506459,317.452276383823,1088.50653225813,454.615442935743,485.435781728983,590.339737964275,582.215998068889,665.720461866946,428.043763763148
