"","3570","3570 | 1","3570 | 2","0","0 | 1","0 | 2","570","570 | 1","570 | 2","1770","1770 | 1","1770 | 2","3570 | 3","3570 | 4","3570 | 5","7170","7170 | 1","7170 | 2"
"yqiH",8.969552568,8.958230588,8.726070149,8.459073622,8.070456091,9.008664552,8.788585112,7.90929853,8.706110362,8.104597538,8.65594013,8.580305908,9.034323591,8.408958353,8.806854115,8.818170267,8.595346763,8.520428182
"yqiI",9.621991814,9.93926314,10.05144793,9.78685803,8.975131153,8.170874129,10.24338964,9.360034584,9.073451996,10.10554182,9.799839041,9.776831834,10.9095752,9.973055082,10.20771324,10.1647804,9.594553835,10.0805894
"glgS",7.458015076,9.145581204,9.462159288,11.17358862,8.980820885,9.094765123,8.512889207,9.17853721,9.19034539,8.232627126,7.851281515,8.981678779,8.055211607,8.426064061,8.451263812,8.333031799,7.954633464,8.327654413
"yqiK",9.203492293,9.657289264,9.36248145,8.946078501,9.803856847,9.29729644,8.763897385,9.585030403,8.829827449,9.192463401,9.47221727,9.286846134,9.621291802,9.251058936,9.681878233,9.315582847,9.531783949,9.440991764
"glnE",11.77815291,10.99255184,11.26440105,10.47820822,9.984566057,11.59635505,11.48120127,11.63210701,11.52392961,11.02212646,11.31295733,11.19908981,11.2394305,10.88981289,11.07074725,11.30725747,11.17282621,11.10221497
"ygiF",10.967323,10.59970317,10.77718704,11.39218605,9.952380029,10.69625726,11.01309019,11.16631487,10.91600596,10.89441492,10.46601494,11.26003932,10.67706598,10.49212596,10.49310584,10.69003825,10.72300698,10.93206438
"ygiM",9.804716858,10.14151353,10.35269481,10.19233921,10.1372879,10.82398509,11.22074083,11.86642519,11.5472964,10.67016386,10.76500522,11.07301181,10.43141585,10.33575392,10.59486144,10.80762462,10.18544248,10.27605149
"cca",9.769608774,9.884868642,9.887120429,9.93032456,9.721436194,9.617583456,10.01275535,9.183710648,10.72765524,10.16281446,9.78390866,10.61364382,7.775477826,10.24607681,10.80077257,10.32026374,10.49310382,10.31994564
"bacA",10.14160883,10.85221247,10.89697778,10.3743423,11.4657164,10.03971283,10.03665074,11.523433,10.69486246,10.97905737,10.43447331,11.01264394,10.78265925,10.83424697,10.81864379,10.8052689,11.01635678,10.74882312
"folB",11.23879093,10.28898325,10.31905585,9.127488018,10.98040962,9.9634849,9.435616387,10.98719308,9.975079927,10.80977433,9.985503626,10.56455409,10.19543715,10.83097909,10.24217449,11.0554335,10.82954468,10.32563299
"plsY",11.38808141,11.02509291,11.01900798,10.0972914,9.772789494,11.34543965,10.75746422,10.25145462,11.03600671,10.45744625,10.794462,10.82965563,11.55871903,10.84971706,10.98522053,10.9214578,11.19318409,11.32638239
"ttdR",10.13526699,8.843297347,9.102323022,9.332204521,9.210747717,10.02323227,9.425116706,9.41514373,9.291916875,9.540287129,9.232725596,9.292465503,9.716007944,8.979947827,9.264990058,9.407441546,9.272097933,9.339922282
"ttdA",10.42763392,11.6786091,12.31749946,12.26967379,11.62536672,11.95687523,10.68396445,10.21772095,10.97084697,9.515955115,9.374442372,9.402471302,9.573695154,9.026889256,9.484038443,8.30596885,9.628129434,9.203112172
"ttdB",10.12051403,12.21085407,12.98621322,12.27153206,11.86610402,10.85410153,10.98040526,11.6564122,10.96549429,9.482845943,9.395850099,9.468500108,9.166210784,9.225867468,8.968595662,9.370835829,8.811556858,9.053061517
"ttdT",9.984460688,10.33515102,10.87700499,10.84493163,10.9295957,10.3160751,10.51752418,10.4296599,9.724640962,9.672947322,9.319824447,9.375929354,9.788197564,9.817781604,9.198439895,9.7577595,9.561153571,9.226038791
"tsaD",11.4459732,10.31275358,10.61590473,10.91419476,11.41044405,9.626932049,11.07960416,11.47223469,10.94168264,11.02560579,11.06648954,10.98809925,10.64491083,11.49110549,10.37655683,10.74176586,10.90042921,10.70350962
"rpsU",15.69290366,15.23515868,14.96810603,13.90757527,15.06597432,15.33312867,15.44943918,14.45280337,14.75755225,15.31082237,15.05473499,14.96752357,15.6728704,15.69502957,15.57910133,15.77296104,15.26792673,15.58713875
"dnaG",12.77250182,11.7991256,11.92102451,12.16248744,11.68872629,12.84140855,12.17660888,12.3383166,12.28372395,12.72934383,12.57564229,12.87390022,13.13257301,12.80515879,11.87750566,12.53187463,12.22403986,12.68756831
"rpoD",11.89604876,11.95864459,11.54331274,11.40253148,11.88477905,11.55382941,11.26080484,11.66073368,11.39983566,11.82075837,11.32842475,12.11990471,12.4282068,12.10930341,11.97902161,7.680256647,11.41455021,11.54408094
"mug",11.10446749,10.36808848,10.66806145,11.11139217,10.51300775,10.10667334,11.41453011,11.08248235,11.24525016,11.14300975,10.50897579,11.02373773,7.351545352,10.30772351,10.1555034,10.47000823,10.34625673,10.33319769
"aer",14.09745111,13.99499067,14.27076719,13.17184209,13.29772165,13.83640703,12.41529242,12.4040642,12.14775189,12.45934,12.09591103,12.40559112,12.36938995,12.46976862,13.03720408,13.01771106,13.49700763,13.34806034
"patA",9.721341923,9.161946581,9.337060293,9.248476128,9.121057931,9.269464517,9.638171991,10.16527151,9.919141928,9.518615418,9.714181278,9.84947333,9.60064843,11.0896062,9.288110942,9.362279521,9.524976252,9.4079867
"ygjH",8.620993764,9.433180966,9.29072831,9.820874144,9.713129214,9.139300641,9.207156554,9.64948405,9.194365734,9.092270593,9.209641639,9.224733656,9.331506245,8.764772892,9.390579017,9.031967989,9.052325594,9.109657582
"ebgR",9.880537808,10.25803857,10.14783217,11.46795115,10.98938787,9.253195301,10.88013893,10.43538291,10.15638901,10.8214668,9.871382181,10.5064259,9.67974193,10.04347476,10.36963491,10.61240479,10.37447422,10.0951809
"ebgA",9.242934265,9.710237123,9.441448369,9.545651833,9.723106623,10.13604801,8.6363819,9.629563417,7.865690465,8.90909063,9.006639919,9.19897263,9.128566174,8.932561551,9.390868206,8.845261098,9.11905101,9.258420794
"ebgC",9.464132482,8.524685553,8.700386538,8.292929272,9.668488817,8.306597375,7.709769632,8.838773973,7.861443811,8.556014426,8.177333425,8.317905324,8.035805386,8.440601725,8.147663681,8.382023581,8.247986675,7.930622922
"ygjI",11.21502433,11.14496934,10.84921411,11.0051157,9.87574695,10.11839783,11.88139721,9.455897995,9.427884267,10.78662138,12.04153686,10.19600582,11.87646518,10.39423106,11.07921368,10.89601853,11.13225901,10.72321582
"ygjJ",9.769235354,10.08638943,10.29840096,10.26855508,9.227603362,9.290956287,10.56531626,9.385608987,8.64527902,10.34728918,11.11136027,9.897757648,11.32002271,10.00120091,10.61266031,10.58674028,9.973960399,10.46344383
"ygjK",9.229195336,9.046912771,9.081724431,9.484073161,9.361370397,8.447545543,9.438108099,9.388986362,9.029396822,9.486871186,9.771252653,9.303409376,9.522963323,8.971969086,9.600767671,9.28518369,9.615777997,9.474745704
"fadH",9.709923895,10.03044906,9.990020337,9.908572122,10.83337616,9.141349796,9.522470691,9.640428777,8.89143619,10.02156783,9.261307937,9.524917684,6.321787407,9.479994816,9.767474375,9.999985053,9.915383697,8.437388961
"higA",9.72817617,9.860647386,9.580435852,8.984051883,9.954199106,8.096400504,9.137520914,10.01464345,8.599304616,9.331996122,9.310269234,9.670184224,9.993741153,9.574153187,9.866480217,9.236091634,9.676258307,9.570020386
"higB",9.578832446,9.490267601,9.523788887,8.436305315,10.39046079,9.462036098,8.612358843,9.943916754,8.901633385,9.147903523,9.2534106,9.361998961,9.343853381,9.688676518,9.456255064,9.730240028,9.408638615,9.412572001
"rlmG",11.43361539,10.49069695,10.07819351,9.543841687,9.730595135,10.4245571,9.710066495,9.574980942,9.670667775,9.520352627,9.185490244,10.1043829,10.99115057,10.89926267,10.37243943,11.09451992,10.16543352,10.51171558
"ygjP",10.01794469,9.550008437,9.537937759,9.358272539,8.840636636,9.91362243,9.540222391,9.969863256,9.750218627,9.793107014,9.881196034,10.28882854,10.27382901,9.675499878,9.869723574,10.03573503,9.808315761,10.03816341
"ygjQ",10.29851738,10.1766312,10.4233679,10.90775763,10.49662693,10.23068867,10.7428884,9.273621,9.049388879,10.67347358,10.83922864,10.39336365,11.16047666,10.27207172,10.9315845,8.55389062,10.43330565,10.35564173
"ygjR",9.707350152,9.987986625,9.086533883,10.04965017,10.29777435,10.16912676,9.608392417,9.32455062,9.580259029,9.476225947,8.943182368,9.522126721,8.298822257,9.376471454,9.302392293,9.797607222,9.792801332,9.729729734
"alx",9.511223191,9.180543518,9.323622835,10.31388579,10.32602213,7.955366928,9.97620424,10.05564537,9.050342958,9.667899193,9.570093171,9.535084833,9.520434688,9.735623786,9.248394355,9.571948449,10.06353059,9.282762977
"sstT",11.36921035,11.18789163,11.91229019,11.5902758,11.93572554,10.01051317,11.24985829,10.75070548,10.52766578,11.13372446,11.47702115,10.02938759,10.81256849,11.27330478,10.88202004,11.82655216,11.56433723,11.48852155
"ygjV",10.43346925,9.804003551,9.070642939,8.697668052,7.971013436,10.04069626,9.714388383,8.926179305,9.656656352,9.230767981,9.013479239,9.715345717,10.09600555,9.868025345,9.766068286,9.744207816,9.537149351,9.859845116
"uxaA",9.496842399,9.116828899,9.391763438,8.52317688,9.287344373,9.907620761,8.523139797,9.082543311,9.493269811,8.624813596,8.904404858,8.834987785,8.911085684,8.334953602,8.33411171,8.899050858,8.630720801,8.391119925
"uxaC",9.807769363,10.64673855,10.8686525,10.40867107,9.844689017,10.08091017,9.780212156,9.622731114,9.394356926,9.851927987,9.609666668,10.0179608,10.17010467,9.599831031,10.08707688,9.09414993,9.579460302,9.782700468
"exuT",8.833160726,10.55176379,11.38785101,10.97975019,11.17429711,10.1360109,10.24037198,9.636436116,9.734324785,10.11780254,9.796879458,9.829788996,9.1141116,9.67958097,10.06415328,9.725437226,9.629024856,9.77409461
"exuR",10.43143173,10.78224512,11.10303021,11.25887931,11.17714249,9.601384818,10.88969616,11.62381129,10.60828058,10.6492737,10.28384898,11.08522301,10.52806206,11.12503891,10.3806836,11.24354124,10.82838349,10.7111915
"yqjA",10.04515114,9.349551054,9.867426629,10.11169482,10.43564855,8.376208584,9.726639396,9.823897386,8.800420394,9.409275024,9.122193357,9.417756701,9.097335081,10.05024988,8.958645267,9.775153868,9.35783642,9.260249118
"mzrA",11.2032938,11.01346471,11.22516393,10.19965738,8.804605368,11.34945699,10.69987417,10.88494119,10.79453115,10.99872072,11.64171358,11.26877061,11.94284312,11.64064518,11.50859892,11.49454405,10.95965246,11.16771693
"yqjC",10.03863893,9.993639914,10.09239709,9.853602257,8.993107263,9.990488145,11.97317193,11.9507919,11.33995951,11.05096781,10.13260104,11.28273864,10.48364,10.19969748,9.529039419,10.11696856,9.469912542,10.00683211
"yqjD",9.59294259,10.26707978,10.1052233,10.36598245,9.894668817,9.9011297,11.68101799,11.97997662,11.61066433,11.42523326,10.47915256,11.56484713,9.89391067,10.10757871,10.07703122,9.867688023,9.793696271,9.853192721
"yqjE",10.86396909,11.46888218,11.53832831,11.06596448,11.29941708,11.02451369,12.36104885,13.12731581,13.15445456,12.52627346,12.09869225,13.37099658,7.814822456,11.45567848,11.97172522,11.22810428,11.3732982,11.53257493
"yqjK",8.479571923,8.623445422,8.78101942,8.217828858,9.526746853,8.46381075,8.457280622,10.51228677,9.539513358,9.516460343,8.344859445,9.454093503,8.556669737,8.585884793,8.322872879,8.509186294,8.780951591,8.501164496
"yqjF",9.890524629,9.359594723,9.542248852,9.282990075,9.7959032,9.011588877,9.305580286,9.767649339,8.758629835,9.567428337,9.679566319,9.378179285,9.591421161,9.454360272,9.443943838,9.484590188,9.152896234,9.287542265
"yqjG",10.44566903,10.48856857,10.73528736,11.01938337,8.810070674,9.805170021,11.07534923,10.45310179,10.35488309,10.23802654,10.97493397,10.73194806,11.36410357,10.41699968,10.85857971,10.73824075,10.49338313,10.55954698
"yhaH",10.72269459,10.84787995,10.97660023,12.34930397,11.13349539,10.96177137,11.9612579,11.85076909,10.84189125,11.56326708,10.90224581,11.51126445,11.07641926,10.64570619,10.95692279,11.0574869,11.2347786,10.90776039
"yhaI",10.2466908,10.9307888,10.60290716,10.85072488,9.560919082,8.425066884,11.37624356,10.17048695,9.19747462,10.74970315,11.45394158,10.72289869,11.81295701,10.53734501,11.44858142,11.43507382,10.99440943,10.90169863
"yhaJ",10.9074724,10.17178421,10.21415433,10.32997976,10.82610337,9.643839386,10.43484797,10.24724188,10.17137878,10.21509198,8.952626457,9.828700766,9.450539002,9.852688359,10.20477698,10.39780527,10.54359292,10.01001402
"yhaL",9.278239871,9.96223511,10.11218257,9.127764404,9.900822387,9.164239783,8.338294257,9.74463119,8.700667396,9.225120828,8.208511044,9.088691649,8.918886378,9.080213302,8.538101486,10.03087545,9.289422299,9.279342861
"cyuP",9.380511312,9.877448755,10.00084453,10.32768198,9.620826773,9.294435052,9.970707763,9.017899207,9.136704834,10.20676932,10.59770549,9.427945946,10.33361378,9.892046056,10.29926395,10.3277257,10.20056782,10.20955825
"tdcF",10.76864578,13.17091205,12.38269962,13.0269018,12.74620392,14.23260892,11.53282617,11.85459324,12.96526694,8.637373424,9.195217489,9.094541194,9.155067796,8.836450712,8.865363198,8.927450431,8.783327122,8.848558841
"tdcE",11.38769984,14.00548051,13.96328202,14.42559777,13.94162327,15.56426453,12.86693909,12.69993345,12.93073861,9.533610039,10.11408761,9.800981695,10.45134365,9.785144697,9.489008399,9.599151319,9.245234913,9.847604863
"tdcD",10.83722951,12.14815915,12.78278366,12.93515789,12.62558767,12.72623282,10.29143519,10.36043582,10.25472166,9.591007275,9.056576915,9.196343206,9.80611164,9.116345884,9.323755712,9.16876907,9.769273242,9.165587084
"tdcC",10.05033435,13.11319401,13.7175736,13.66480765,13.80057222,13.09408874,10.30454814,10.59084204,10.75510227,9.741206103,9.778001439,9.355884757,9.964505295,9.495935726,9.709923818,9.970474984,9.388720652,9.44976901
"tdcB",9.436620572,13.26209333,13.7411828,13.91897036,13.18925238,12.60511035,9.128035405,9.909427125,9.472211821,8.323145529,9.01260034,8.466647657,8.361572742,8.342877666,8.409227259,8.74975946,8.490959434,8.392302576
"tdcA",8.686997015,9.064031919,9.82956213,11.04607717,12.09669387,10.37603879,8.544328359,9.01763632,7.607805771,8.369825635,8.560716693,8.02772559,8.117770953,7.763298114,7.588645217,8.407942953,8.517059484,7.950744049
"tdcR",9.179351069,9.952496141,9.253602614,8.673857141,8.072871134,9.97811725,8.726682553,8.373238544,8.239545383,8.750201399,9.127636898,9.089669679,9.776830234,9.164564441,9.432930971,9.179449801,8.930128936,9.293936297
"yhaB",8.739515483,9.14180424,8.871876266,8.46675831,7.320677681,10.81624917,9.063359394,8.5563813,8.848295844,8.870096774,9.525235162,8.888200854,10.07420083,8.71789396,9.175356005,9.284780495,8.945267742,9.364675267
"yhaC",7.918654335,8.560451605,8.372137664,8.710267099,8.793103837,9.856181587,8.750724254,8.760785312,8.730228818,8.958407691,9.22936857,8.678370098,8.865654372,8.410716534,9.235525688,8.830440072,9.215532994,8.844863368
"garK",9.510350123,9.158456982,9.674971563,10.28050864,10.23713813,8.897531483,8.744756238,10.37239769,9.866930033,9.439169206,9.05696735,9.232767848,8.918364514,8.968605987,8.628445059,9.276951748,9.602831987,8.973520753
"garR",9.697234971,9.051462782,9.27428821,9.018899585,10.46542833,8.418423249,8.779727084,8.782752535,9.092005831,8.88471215,9.122899706,8.304048503,8.589681472,8.504046152,8.428358599,8.42763355,9.074412298,8.661329943
"garL",10.73050659,10.0010704,9.95210162,9.24549968,8.576982373,9.910441834,9.144720822,8.870072859,8.505403124,8.581732181,9.214151369,9.123664702,9.545794688,9.0761851,9.370062472,9.138583075,9.273415374,9.434984922
"garP",10.01830984,10.13914448,10.29862522,10.4166709,9.102693618,9.556652302,10.55870203,9.560283328,8.742371743,10.30103759,10.2434087,10.20006018,10.97063684,10.14545455,10.50943991,10.50332734,8.885877183,10.52430564
"garD",9.91076982,9.405491824,9.502045638,10.14607364,9.397402848,9.778930778,9.546344605,8.569436201,8.0343111,8.716963768,8.410185147,8.893442966,9.310710507,8.530641156,9.312918174,9.373229139,9.18259538,9.181405671
"prlF",9.609484171,9.861481432,9.914333028,9.992305871,9.986495497,9.302813666,10.20050316,10.54070936,10.86372062,10.08145114,9.503066014,10.34642127,9.025460529,9.602341551,9.539806679,9.56932518,9.473162325,9.492211921
"yhaV",8.558246117,9.496994514,9.569540365,9.222416364,8.969481123,9.271966864,9.429480155,10.52429368,9.854763267,9.147444071,9.977605049,10.17950831,9.442140283,9.73154807,9.15294343,9.743086211,8.933318588,9.347551562
"agaR",10.26876061,9.907495016,9.68084281,9.355944624,10.71022137,8.934179256,8.606888731,9.69491187,9.974149737,9.856459633,9.88541445,9.964342759,9.637274592,10.08488748,9.65031891,9.9825726,10.34007747,10.17902461
"kbaZ",9.915453982,9.140014656,8.800303667,8.658622979,8.329918932,9.683215945,8.643813911,8.27856206,9.295800039,8.429721788,9.430906592,8.551560011,9.307666385,8.77978017,9.182264562,9.077591757,9.015918038,9.410193122
"agaV",9.16106289,8.922189839,8.708283976,9.595335233,8.526126275,9.145508195,9.331604073,8.354056631,8.996196935,8.805824313,9.351681868,9.002852417,9.07193606,8.823734601,8.989969944,8.619917626,8.715163351,9.085376603
"agaW",9.797403275,8.680592939,8.830432324,9.496771151,9.23681618,8.664095131,8.863449623,8.484840772,7.447833375,9.172105304,9.281377849,8.511625631,9.404569588,8.563394577,9.061170556,9.005402871,9.111489954,8.910231517
"agaA",8.789825296,8.756446738,8.860074735,9.836563381,9.361370397,9.10416978,8.842401079,9.016588636,8.714700581,9.423981525,9.409174825,8.879463537,9.077908348,8.842369812,9.047048737,8.852373073,8.981329131,8.893828749
"agaS",8.971187164,9.272259024,9.336516546,10.0595079,9.502756181,8.511041733,9.729986439,8.920774353,7.984625281,9.531048609,10.08631193,8.925897716,9.607556551,9.366799595,9.334893753,9.678611955,9.016086604,9.202015325
"kbaY",7.81874692,8.286087244,8.456539061,9.341577295,9.196327268,7.946792348,8.3155026,8.78868066,7.770105492,8.030481419,8.921626328,8.113208204,7.996106056,7.606205048,7.532741285,8.143005345,8.057788086,7.643709634
"agaB",9.734819291,9.057423562,8.604537089,8.738422361,8.970029538,8.699138076,9.30325892,8.535484498,8.681786569,8.940555749,9.60145143,8.859480613,9.891853098,8.051480218,9.43352461,9.163910475,9.019741486,9.145034657
"agaC",10.12002038,8.982045562,9.050529342,9.234436114,8.630506501,8.846252798,9.719304388,8.683700188,8.511354632,9.433455054,9.894671821,8.742265725,9.974545168,9.07147229,9.500013834,9.335339896,8.49074883,9.450228633
"agaD",11.27581645,9.586369036,9.685633171,11.14491205,11.38336396,8.851251143,10.87673736,9.503278312,9.350993593,10.67710624,10.55008512,10.24881139,10.69879243,9.874714459,10.3462872,10.12443814,10.38382495,10.06052197
"agaI",8.819673797,8.437780589,8.534808426,8.885624349,9.897890404,8.365626295,8.678469713,8.860261593,8.680702763,8.994873723,8.692477225,8.474024464,8.701354888,8.354378439,8.327040582,8.600890192,8.539673869,8.338169594
"yraH",9.040353635,8.175604255,7.950684091,8.460923857,9.207759129,7.64374331,8.147151284,9.328718412,8.586007193,7.572751273,8.495547751,7.787565745,8.219154624,7.782719838,7.797438641,8.373209003,7.960827023,7.902201895
"yraI",8.52962705,8.030646888,6.91734736,8.302008955,9.031974491,7.545728466,8.411811115,8.239591189,6.938256876,7.785242486,8.322255042,7.909082748,8.042729993,7.773891264,7.741317645,8.228602044,7.837890105,7.533162692
"yraJ",10.48007451,9.940444141,9.287005162,9.033136849,7.950730391,9.488710472,9.365377921,8.632737634,8.954262988,9.181713975,9.536828267,9.165255092,9.731683255,9.208525039,9.848404059,8.739660857,9.260506937,9.540167871
"yraK",8.98583145,9.176511099,8.765287481,8.347516907,8.052220395,8.688552967,8.436196811,8.645809204,8.573112269,8.285263555,8.634331488,8.392773202,8.945563171,8.266805375,9.463782957,9.704227786,9.137476018,9.369038361
"rsmI",9.917140708,10.10826236,10.16075372,9.932794523,8.826528694,10.36802315,9.973083817,9.658273088,10.80132181,10.42353295,10.56942855,10.59510772,10.57818467,9.934949837,10.75332729,10.09996265,10.28989391,10.50005021
"lpoA",10.64658969,11.26379834,11.26302312,10.69136526,9.984554221,10.96300021,10.378695,10.89890679,11.49988097,10.64130383,11.05431498,11.93224398,10.53090231,11.1360766,11.4019919,11.41218744,11.04345325,11.19719425
"yraN",8.883787663,10.11832079,10.29820027,10.32589237,9.831649671,9.451644143,10.13100427,10.85990832,10.59170992,9.983380559,9.987838462,10.61964237,9.217118754,10.17735936,9.935590158,9.93015447,9.806349814,10.39022987
"diaA",10.09334667,10.09072517,9.768956431,9.115689541,8.777636781,10.43237635,9.347688572,9.651085746,10.605952,9.57347879,10.54693186,10.29512267,9.840516888,10.35794818,10.02107044,10.11929629,10.01020806,10.14745248
"dolP",11.78291704,11.5366638,11.43183146,10.97425111,10.85861851,11.59789012,11.1985598,11.05062164,11.16140632,10.58356214,10.42792499,11.26749086,10.74490879,10.97012341,10.7746035,11.13127011,10.50668301,10.87758221
"yraQ",11.59022492,11.77741033,11.70447424,12.38217252,11.19328622,11.51024139,11.86705282,11.75168409,10.90836402,12.40066042,12.28891692,12.80079913,12.44789887,12.33479481,12.71464117,11.99527259,12.34155364,12.67560198
"yraR",9.820538563,9.337016092,9.367646846,9.964564982,10.00486661,10.10868666,9.698136526,9.930138138,9.788018433,9.917357221,9.380155228,9.7162401,9.528913991,9.270544419,9.694736432,9.537205651,9.646518851,9.25468185
"yhbO",11.03289335,10.53457191,10.11603761,11.03583644,11.30692212,10.15566838,10.61286385,10.72458662,10.18235374,11.30476143,10.56224436,11.68788084,10.46528438,10.6362946,9.788097098,10.70063601,10.78665787,10.44311741
"yhbP",9.664752525,9.302945493,9.558221101,9.489457869,10.94755248,9.58302628,9.112640799,10.21438014,9.551236585,9.452651175,9.344140116,9.520431903,9.990128482,9.189847443,8.930074421,9.181108331,9.55991759,9.198408758
"yhbQ",9.349402711,8.724428399,9.120170224,9.215011739,10.16163842,7.586469131,8.808473495,9.157840579,8.681244815,9.017996332,9.035567674,8.867701423,8.78271619,8.910220419,8.233657789,8.859645421,8.955004382,8.510793648
"yhbS",11.24441373,11.14004063,10.8889775,11.40147577,11.03070846,11.60375298,11.10392452,10.22391543,11.40728167,10.97320584,10.82600717,10.9411747,11.24456716,10.61839507,10.79408667,10.70779613,10.64503226,10.88812042
"ubiT",11.04109509,11.19868594,11.08177375,11.35826617,11.02092238,12.23781844,10.48311016,10.35783864,11.34560425,10.67771126,10.7213269,10.05930346,10.58992227,10.26566304,10.76107009,10.65270957,11.01098024,11.27716331
"ubiU",10.64241485,10.37561126,10.41840931,10.79187145,10.77821984,10.45137124,9.228086587,8.745174359,9.138192163,9.898610958,9.600456489,9.843371728,9.659200677,9.507253898,9.974183193,9.334981055,9.219839718,9.72885807
"ubiV",9.379121523,10.15710408,10.07522696,9.793498726,10.41439969,10.26380344,8.914985172,8.491309602,9.15240784,9.497484474,9.782366221,8.864049633,9.339502799,9.234538387,9.439314516,9.049048082,8.975788082,9.176217906
"yhbW",10.01918505,10.12397238,10.15548751,10.22356435,9.937993095,9.080864268,10.44379409,11.24540174,11.05355291,11.61203425,11.96146353,11.24144082,10.80274011,11.0780159,10.56733203,11.69605428,11.26714112,11.01682748
"mtr",9.143578483,8.673362094,8.983695617,9.480332727,10.05592511,7.699586604,9.364999923,9.107143458,8.700983432,9.178879752,9.686073069,8.442334208,8.57928142,8.709666736,8.286787489,9.113406982,8.974702732,8.499860223
"deaD",13.23971714,11.89461922,10.89725955,10.52169328,10.54222414,12.89432804,11.00776717,10.8547563,11.52824121,12.61563824,12.69700628,12.47022069,14.56417994,13.90401111,13.17056932,12.88164906,11.83836875,12.57634299
"nlpI",13.97876788,12.99247449,12.9225619,13.26980937,13.06318978,14.36400068,14.63469356,13.39936258,14.38397654,14.56727022,14.33736417,13.4175268,15.06634858,14.07811414,14.03620163,13.77084006,13.59407173,13.77051675
"pnp",13.91740905,13.51674352,13.39303376,13.30919467,13.23311049,13.7568987,13.17531265,13.06202322,13.7885905,13.89864766,13.91385043,13.44547443,14.32802512,13.85112986,14.05058192,14.03345667,13.53773628,13.78059595
"rpsO",15.96795434,15.52792958,15.38628075,15.56087931,15.50615761,15.66013016,14.0295334,14.56365387,15.2984822,15.63410065,15.96698604,14.97743249,15.77633587,15.98475091,15.9711746,15.92851066,15.76724639,15.62396901
"truB",11.70148,12.09065424,11.78679075,12.46582368,12.39988307,11.77953348,10.97333306,10.93753428,11.06616512,11.79395131,11.7195533,11.08264556,12.26365512,12.19478329,11.95577053,11.75721439,11.88120312,11.76676291
"rbfA",11.71358546,11.95339365,11.78440049,12.00040694,12.34387697,11.7304497,10.83018086,11.41294284,11.07877243,11.57209333,12.09832724,11.22036567,11.71446056,12.09145312,11.16653208,11.99095981,11.53999703,11.39394784
"infB",14.36190281,14.03221667,13.57078996,13.39583857,13.31834554,14.1133067,12.40469114,12.90373714,12.80470826,13.75735459,13.84458509,14.1794683,14.5333729,14.44346385,14.24597605,14.22289282,13.832466,14.0822956
"nusA",13.38110476,11.24880798,12.58029377,12.49308764,12.43184062,13.22595669,11.90855957,12.6262313,12.04583099,13.22705833,13.18258552,13.45624997,13.96901904,13.34105791,13.392346,13.3456779,13.00142146,13.39817759
"rimP",13.01902075,12.69740734,12.7016498,12.83386083,11.61501987,12.55110121,11.96128461,12.04798703,11.86354306,13.65355951,13.2137008,13.5763215,13.75849412,13.42745271,13.67806253,13.93843398,13.18659044,13.27552158
"argG",9.151189766,9.607880207,9.339985574,9.237160259,9.108549728,9.922797145,9.523751016,9.51428248,10.38454838,9.177226642,9.288412295,9.846924207,8.829798859,9.216432252,9.236585868,9.46961106,9.32301928,9.32378731
"secG",13.85285915,13.13822745,13.77703615,10.84084042,13.47852668,11.50848022,13.48063107,12.09553284,13.77388576,13.79211794,14.07340117,11.26381154,13.58137381,14.3115074,13.73443723,14.01537629,14.22799259,13.77061704
"glmM",11.96493507,12.60838359,12.26470572,14.30271723,11.53228314,12.16885232,13.60764108,11.39264251,12.03293461,11.61923625,10.97354302,11.91287871,11.43994101,11.66730063,11.5984427,11.14804543,11.2725652,11.56084888
"folP",11.17060815,10.74138906,10.72375743,10.6589943,10.25376893,11.00886465,11.32907193,11.23698108,10.68807767,11.05273216,10.45175203,10.99237646,11.52614781,10.88516817,10.91820965,10.89335585,10.88882746,10.96129272
"ftsH",12.46017247,12.53197425,12.49482516,12.75818907,12.30338099,12.71804076,12.69696655,13.21293224,13.67495627,12.89456199,12.41621641,12.66769432,12.54463337,12.39647897,12.69020268,12.14112536,12.54252056,12.21036095
"rlmE",11.27708089,11.09714218,10.89261633,10.81258614,10.88798914,10.59830696,11.74009505,11.43523,11.07205803,11.24123129,9.729480001,11.08132445,10.73922517,10.97852539,10.82217417,11.08535844,13.3659639,10.77287663
"yhbY",12.50433878,12.19402582,12.11233176,11.39236091,12.62786422,11.4492868,11.65339484,12.51439191,11.88310529,12.42096136,12.22998539,12.67741704,12.25376127,12.94973852,12.47365342,12.18373934,12.8842772,12.59332614
"greA",11.19588745,11.12058598,10.85892343,9.208485605,11.68200502,9.924205689,10.02623436,10.09591457,10.26275724,10.81219847,10.88349516,10.66900039,11.11404086,11.11588423,10.71647828,10.50954766,11.08088868,10.81728107
"dacB",12.01750468,11.76299017,11.53881081,10.97469338,9.818054353,11.516247,11.91294477,10.4039705,11.08111981,11.39489829,11.91919269,11.25815921,12.4367661,11.76145354,11.89963154,11.89912587,11.38958725,11.96154829
"obgE",10.33206264,10.08990782,9.776318413,9.976130463,10.03888418,10.70927404,9.584604265,9.576968458,10.02376257,10.6887046,10.27745381,10.18506764,11.28240464,10.75946688,10.3870138,10.55542293,10.11328269,10.4381196
