"","0","0 | 1","108000","108000 | 1","0 | 2","0 | 3","108000 | 2","108000 | 3"
"mlc",5671.98,5616.32,2384.29,4119.87,5742.24,5987.46,2598.62,4395.41
"ynfL",862.581,906.559,705.677,577.644,995.355,839.634,643.853,675.35
"ynfM",338.062,335.912,578.221,372.994,332.756,304.028,397.756,383.69
"asr",937.369,967.372,718.781,892.679,715.037,956.271,671.828,899.417
"mdtI",337.545,308.266,366.129,481.321,310.527,296.413,248.062,440.987
"mdtJ",392.938,448.899,477.235,714.797,412.022,342.921,241.859,620.738
"tqsA",317.804,566.151,310.523,940.413,375.216,496.846,278.804,966.944
"pntB",5714.5,5230.2,3409.31,3536.3,5949.94,5412.96,3538.12,3584.65
"pntA",10079.5,10991.3,8039.8,7442.48,11368.5,10638.8,7864.2,7494.29
"ydgH",7002.85,6682.08,6238.85,6162.55,6944.95,6461.6,6537.5,5801.91
"ydgI",421.114,456.301,330.461,502.714,424.508,363.486,293.977,508.382
"folM",1073.13,1019.59,807.147,891.372,1076.93,1044.92,667.598,842.191
"ydgC",1004.78,1140.94,1317.4,798.013,1319.49,973.105,1064.81,787.112
"rstA",3728.29,5167.34,1745.09,4199.94,3638.6,5145.97,1363.85,4360.72
"rstB",1349.59,2126.6,530.028,1705.58,1550.97,2059.26,429.207,1797.45
"tus",2069.86,2133.66,2048.94,1878.1,2177,2135.5,1938.32,1977.76
"fumC",4104.14,4316.19,7812.71,5092.8,4724.92,4474.16,8033.73,5162.1
"fumA",17143,17501.1,14312.8,12108.3,18530.4,18102.9,15036.4,12355.1
"manA",5607.33,6948.53,5932.75,11230.5,6502.37,6811.66,5468.52,12414.1
"ydgA",10661.8,10052.1,5702.54,7313.72,9861.35,10293.1,6149.59,7811.97
"uidC",359.925,289.833,95.8581,98.0934,362.098,320.612,91.6954,105.871
"uidB",314.842,280.843,101.781,118.279,371.524,304.923,90.6466,122.3
"uidR",1644.28,1505.01,1609.74,1318.6,1707.52,1490.5,1510.11,1337.38
"malI",779.655,812.63,725.075,767.148,926.498,820.02,673.563,859.086
"malX",1291.85,1080.1,979.594,1231.22,1608.54,1346.77,956.538,1318.28
"malY",1639.55,1599.69,1584.34,1448.51,2081.52,1682.97,1294.35,1529.67
"add",4521.22,4974.21,5683.07,5641.04,4579.81,4875.98,5431.13,5452.17
"ydgJ",1725.78,1830.77,1994.22,1874.85,1772.35,1751.94,1744.19,1700.47
"blr",2081.13,2563.78,3217.72,2691.77,2449.95,2511.56,2716.89,2481.74
"cnu",1501.67,1801.03,1416.21,1330.24,1737.57,1524.86,1075.66,1247.79
"ydgK",1945.24,1735.6,1571.93,1466.65,1723.93,1465.68,1339.22,1356.96
"rsxA",1842.6,1502.48,1612.06,1802.84,1576.75,1356.91,1148.47,1817.58
"rsxB",2194.66,2385.42,2181.42,2504.54,2319,1968.27,1699.75,2516.46
"rsxC",2244.89,2149.3,2510.67,2575.62,2157.09,1940.43,2108.42,2558.61
"rsxD",1182.23,904.172,1009.8,1317.93,948.88,841.82,774.47,1281.66
"rsxG",1216.77,1179.22,1605.2,1761.03,1172.38,1073.08,1300.42,1695.22
"rsxE",1031.53,1118.55,1294.27,1514.63,1039.71,917.179,955.759,1431.1
"nth",841.271,766.917,1028.22,1168.97,757.971,677.599,811.474,1068.17
"gstA",3918.48,3936.17,7123.76,4420.37,3907.54,3908.44,6806.21,4043.19
"pdxY",2334.36,2446.87,2459.89,2882.24,2521.93,2283.14,2236.64,2748.5
"tyrS",7056.97,8001.72,9644.13,9079.41,8379.17,8078.9,9022,8216.3
"pdxH",3824.52,3782.16,6533.8,6353.72,3828.68,3908.2,6157.89,5904.29
"mliC",483.552,2183.05,545.49,6950.53,544.993,2428.03,384.263,6870.63
"anmK",1017.54,1293.7,897.228,1767.07,1291.27,1265.31,784.82,2008.27
"slyB",11916.3,14625.2,15752.9,17179.2,12856.8,14124.8,15068.9,16608.6
"slyA",3517.81,2902.53,4134.29,4370.52,3266.62,2900.85,3846.32,4782.71
"ydhI",1004.42,1053.55,953.376,903.389,1107.4,886.776,598.329,798.784
"ydhJ",767.971,680.675,652.368,683.041,802.967,681.585,528.696,641.544
"ydhK",444.262,470.096,412.971,452.428,454.669,440.653,349.486,451.846
"sodC",3087.3,3920.79,4548.29,6505.97,2795.45,3894.5,4626.35,7127.03
"ydhL",186.371,211.926,285.915,212.225,202.917,197.959,248.256,212.438
"nemR",1280.37,1572.73,1472.54,1396.31,1601.91,1287.88,1246.53,1409.37
"nemA",3181.6,3415.92,3542.12,2465.05,3175.74,3292.7,3346.69,2841.68
"gloA",7195.44,7720.8,6195.67,5913.22,7046.46,7340.11,6042.81,5986.64
"rnt",2092.7,1853.35,2745.66,2038.32,2012.13,1683.88,2410.79,1895.72
"lhr",528.721,502.27,1079.92,675.956,538.942,436.788,915.686,636.649
"grxD",8107.53,8534.49,12934.3,10063.6,8171.18,8107.38,11876.7,9307.22
"mepH",2932.37,2738.09,3295.95,2859.33,2956.41,2607.47,2954.23,2469.97
"sodB",19544.5,19651.4,22225.7,20483,18594.7,19405.7,22321,20444
"ydhP",305.933,304.418,520.346,409.021,280.451,292.812,409.213,382.823
"purR",2046.33,2010.52,2389.82,1860.5,2091.12,1681.47,2313.54,1938.85
"punR",552.221,611.486,698.148,651.718,625.641,605.684,629.596,675.117
"punC",693.664,683.977,1404.22,1168.46,676.526,624.839,1211.72,1001.67
"cfa",7831.6,7361.47,13090.2,7957.58,7387.6,7287.53,12743.3,7977.33
"ribC",3183.16,3218.36,2850.17,2382.27,3333.31,3028.92,2775.07,2424.18
"mdtK",2234.06,2008.73,3227.56,1668.22,2080.67,1940.08,2849.33,1670.14
"ydhQ",7681.68,8461.95,9049.23,6752.06,8110.13,8249.3,8634.64,7290.53
"ydhR",6812.98,7824.27,9743.49,7575.85,6941.32,7006.97,8918.71,7077.1
"ydhS",1034.89,1380.97,704.882,2241.85,824.624,1314.11,834.054,3107.45
"ydhT",403.224,345.087,405.724,394.955,336.971,363.293,440.764,401.681
"ydhU",391.726,408.569,446.078,379.312,390.753,395.271,413.477,373.103
"ydhX",173.032,173.846,183.031,146.846,171.236,146.287,149.852,155.91
"ydhW",381.471,360.651,348.291,284.846,353.2,288.622,254.212,319.412
"ydhV",157.441,161.577,159.262,113.519,158.87,148.077,138.164,118.715
"ydhY",142.449,135.09,154.361,102.905,142.005,124.096,134.471,108.918
"fumD",1332.28,1081.97,885.498,660.792,1317.96,1104.15,767.403,789.828
"pykF",10101.9,10491.9,10845.3,11261.9,10274.6,10615.9,11115.6,10353.3
"lpp",26887.4,26822.3,27421.3,27352,26895,26610,27519.4,27630.3
"ldtE",2907.69,2514.53,2903.43,2257.72,2421.7,2622.34,3229.87,2446.27
"sufE",514.867,483.158,358.05,311.658,409.317,344.537,238.476,420.596
"sufS",1912.47,1582.34,985.189,1063.13,1282.71,1371.19,987.078,1226.53
"sufD",2173.7,2126.92,1339.07,1425.52,1760.29,1843.35,1404.72,1711.54
"sufC",2345.42,2576.85,1763.22,1681.46,2117.89,2188.79,1693.58,2068.1
"sufB",3214.29,3000,2086.26,2065.94,2631.84,2621.58,2149.37,2503.84
"sufA",3160.35,2981.48,2151.39,2177.15,2596.85,2636.97,2330.72,2609.02
"rydB",321.058,236.266,728.232,304.971,279.344,216.876,503.217,321.247
"ydiH",1084.5,892.847,3200.31,2083.86,790.317,746.798,2894.12,1814.4
"menI",1358.35,1266.81,963.601,949.805,1346.35,1119.03,831.618,1087.54
"ydiJ",2035.24,1990.54,1168.63,1360.55,2155.26,1864.12,1098.83,1632.29
"ydiK",2134.8,1952.22,1805.2,1955.16,1870.12,1895.19,1622.12,1944.6
"rprA",137.346,1704.22,203.988,4616.55,104.971,1795.85,131.223,4813.26
"ydiL",218.045,257.346,128.773,250.965,256.403,244.548,90.9338,292.96
"ydiM",39.1864,36.5753,34.455,33.2811,35.8253,34.6746,29.689,30.0907
"ydiN",83.5952,82.0871,70.5652,87.0796,84.691,78.738,85.3152,78.2263
"ydiB",262.172,228.386,184.982,198.282,228.786,221.721,174.145,201.193
"aroD",2098.79,1997.64,1265.55,1345.35,2206.85,1991.22,1025.7,1348.22
"ydiF",107.753,90.3784,56.3557,73.667,114.51,75.2141,46.861,62.9294
"ydiP",411.09,371.419,310.772,224.685,423.498,348.202,252.596,247.368
"ydiQ",155.903,154.846,203.204,157.2,143.547,139.399,153.712,146.054
"ydiR",256.461,242.978,374.957,226.379,228.236,227.962,284.841,229.386
"ydiS",133.929,143.669,184.335,107.331,135.479,107.696,130.845,146.858
"ydiT",124.257,103.599,128.414,85.2243,110.449,95.1388,113.469,88.1019
"fadK",135.557,98.3455,120.596,108.748,110.737,100.743,107.423,105.123
"ppsA",11488.1,12357.3,18114.7,20087.4,10885.8,11477.6,16547.6,20179.5
"ppsR",4534.24,4807.93,6441,5748.05,4774.64,4724.35,5860,5444.97
"aroH",1365.55,1432.6,2885.28,2311.85,1317.08,1239.72,2479.18,2192.43
"ydiE",371.31,293.459,365.166,346.352,287.308,297.038,244.91,345.004
"selO",2414.54,2215.55,4732.42,3172.08,2342.82,2305.95,4112.68,2856.85
"rflP",773.17,757.661,751.502,430.751,823.952,676.829,642.762,421.17
"nlpC",2768.99,2769.94,2702.1,1953.37,3195.21,2823.12,2810.3,2005.93
"btuD",3603.85,3350.03,4010.39,2994.57,3279.92,3087.14,4148.22,3123.32
"btuE",6041.47,6400.72,7251.39,5735.24,5646.22,5858.21,7396.27,5920.92
"btuC",1381.47,1682.73,1768.59,1802.82,1694.02,1405.47,1456.22,1674.32
"ihfA",8544.28,8881,10376.7,8711.55,8363.37,8400.85,10022.5,8993.2
"pheT",9463.95,8911.98,7923.2,7769.22,9610.79,8875.68,7648.65,8049.92
"pheS",11607.9,11257.2,10714.7,9505.41,11581.5,10555.7,10054,9575.74
"pheM",534.827,385.758,436.643,354.704,469.164,256.284,269.292,342.868
"rplT",7738.47,6237.86,6517.85,6387.37,7085.17,6447.47,6399.57,6374.22
"rpmI",16123,15738.3,15879,15709.1,17164.3,16370.5,15888.4,15720.8
"thrS",10711.1,11830.9,12264.1,11422.5,12212.9,11440,11921.1,10729.9
"ydiY",509.763,606.197,912.089,963.716,460.967,409.61,661.714,905
"pfkB",8320.79,9281.61,9108.42,7377.87,7979.85,7672.33,9134.21,7395.86
"ydiZ",4951.52,5263.89,5080.81,3970.12,4397.22,4632.39,5450.37,4321.81
"yniA",5483.74,4967.07,4921.66,4060.03,4879.01,4987.51,5467.06,4624.72
"yniB",2098.84,2212.42,2423.5,2016.04,2161.72,1940.59,2044.23,1897.3
"hxpB",3562.67,3493.29,3590.47,3093.86,3718.1,3542.97,3183.97,2942.85
"ydjM",376.856,290.537,193.598,328.44,313.346,314.006,198.028,371.082
"tcyP",427.971,484.634,482.096,634.201,549.596,486.221,400.038,639.649
"ydjO",78.1059,68.3691,84.7116,66.7304,69.0715,53.8248,60.232,73.2496
"cedA",1114.86,1245.54,776.146,920.572,1112.6,1130.74,656.607,977.763
"katE",9466.1,9936.6,10375,19057.7,7112.1,8720.58,10799.2,21338.7
"chbG",514.096,496.517,581.971,463.846,551.904,500.942,464.411,501.77
"chbF",338.737,247.727,114.716,209.77,318.71,255.424,68.9315,271.943
"chbR",561.914,647.219,378.711,720.659,698.941,737.943,326.423,890.484
"chbA",699.929,836.892,566.534,743.865,1025.26,865.159,528.971,824.244
"chbB",1939,2053.22,1583.82,1697.11,2340.26,1958.17,1559.56,1950.93
"osmE",8764.13,10654.2,10248.8,14561.1,8219.36,10340.8,10694.8,15310.2
"nadE",5931.55,6340.57,5189.45,5792.15,6250.07,6621.08,5077.42,6022.66
"cho",603.951,654.483,1033.44,786.468,677.762,589.987,720.934,785.251
"spy",1794.12,5212.94,1563.42,12546.7,1589.88,5863.84,1636.29,12790.5
"astE",2802.97,2875.1,437.112,532.381,3342.17,2842.36,476.799,675.321
"astB",2411.75,2281.72,344.7,418.112,2767.64,2470.84,484.388,532.596
"astD",5406.21,5884.26,1249.28,1080.76,7277.39,6731.35,1905.34,1551.2
"astC",6204.77,7183.72,2332.93,1782.83,7846.21,7225.7,3351.64,2347.71
"xthA",3111.35,2365.35,4434.72,3653.07,2734.46,2647.5,4036.12,3385.87
"ydjX",222.983,219.221,307.551,229.594,239.971,170.971,176.48,218.113
"ydjY",490.904,466.884,498.305,452.606,521.719,471.469,404.618,479.95
"ydjZ",274.967,266.59,193.744,214.267,292.133,251.705,168.022,241.608
"ynjA",897.445,958.741,669.177,742.09,1034.98,913.071,607.57,759.59
"ynjB",1148.84,1041.18,796.01,906.435,1191.63,998.451,721.416,903.71
"ynjC",236.421,249.585,151.8,191.596,274.678,235.096,116.958,189.125
"ynjD",373.32,335.352,385.015,282.311,346.535,279.318,281.074,308.261
"ynjE",831.949,822.405,759.846,635.827,1040.1,770.016,636.774,638.196
"ynjF",382.262,345.59,445.373,393.339,377.819,362.47,407.846,385.327
"nudG",640.971,671.369,466.971,473.579,732.596,611.549,365.846,522.824
"ynjH",389.971,410.513,481.28,403.801,362.686,337.907,314.18,483.609
"gdhA",5027.81,4820.39,2276.33,3027.45,4864.99,4548.76,2107.85,3225.1
"topB",1310.25,1343.62,1607.36,1917.33,1458.72,1294.81,1420.33,1969.58
"selD",7219.05,7496.93,8471.6,8949.73,7810.2,7750.48,8363.84,9767.67
"ydjA",7371.16,7616.25,7981.32,6303.45,8386.77,7901.11,7766.15,6440.81
"sppA",2858.89,2806.72,2289.95,3035.83,2758.27,2735.26,1715.54,2773.13
"ansA",4973.37,4524.15,3287.26,3871.13,4660.01,4364.8,3075.3,3810.08
"pncA",2098.22,2116.6,1791.49,1998.84,2231.85,1946.73,1595.78,2008.02
"ydjE",155.64,142.11,163.915,159.946,175.096,147.336,155.019,132.021
"ydjF",661.971,678.397,1432.27,886.721,811.83,769.189,1376.6,857.642
"ydjG",533.902,501.464,284.675,282.282,585.36,507.177,253.079,315.445
"ydjH",454.096,462.513,218.539,194.971,713.721,353.221,115.846,221.136
"ydjI",696.071,673.527,300.473,339.621,873.093,730.934,312.131,333.701
"ydjJ",485.988,482.044,234.292,225.566,631.971,542.992,216.096,256.003
"ydjK",191.749,232.202,115.231,139.875,320.981,240.303,125.053,146.758
"ydjL",359.176,383.416,223.615,244.971,598.139,463.044,211.473,260.001
"yeaC",11508.3,9922,15855.8,11447.2,11385.3,11624.3,14948,11259.5
"msrB",12863.8,12748.8,17275.9,13527.4,13448,12988.6,16776.8,12878.3
"gapA",24919.5,24875,22881.8,23438.9,24712.6,24431.6,22416,23061.3
"yeaD",8708.61,7846.55,5151.61,7120.99,7876.47,8294.54,5433,7413.85
"yeaE",1330.27,1544.87,1312.41,2456.35,1519.94,1566.52,1144.1,2612.12
"mipA",14078.2,14047.2,19229.1,16826.4,14432,13843.9,18809.3,15449
"yeaG",8667.14,9554.92,8086.05,7645.08,8173.82,8785.41,9109.68,8507.96
"yeaK",3319.69,3278.77,4946.02,3172.75,3263.11,2977.14,4642.86,2974.39
"yoaI",132.971,79.3792,137.89,83.5084,74.1269,63.0697,92.02,94.0581
"yeaL",673.358,616.318,1016.99,456.819,668.498,529.503,817.755,463.245
"nimR",908.946,870.641,918.419,817.487,871.449,827.059,867.899,879.133
"nimT",521.142,552.544,556.323,550.878,570.474,501.888,464.144,509.863
"yeaO",1651.69,1659.12,1600.45,3127.28,1431.11,1754.1,1499.57,3846.11
"yoaF",1197.22,1319.32,1080.27,1127.57,1274.85,1287.74,987.686,1071.15
"yeaQ",4899.7,4749.7,6731.83,5168.48,3672.17,3910.22,6733.17,5417.99
"yoaG",361.806,437.971,447.607,333.862,386.671,404.321,407.554,366.791
"yeaR",964.65,1073.85,1656.44,1015.6,934.636,1044.87,1570.48,1045
"leuE",1129.72,1033.71,671.808,683.508,1186.6,940.732,507.776,653.113
"dmlR",3060.08,3253.25,1772.95,2046.67,3463.39,2932.46,1635.8,2302.22
"dmlA",646.124,636.588,495.913,501.047,658.399,571.945,341.765,523.527
"yeaV",89.2322,67.6016,47.149,47.3009,77.4999,62.3625,59.1319,49.9692
"yeaW",491.096,381.596,213.641,216.783,526.182,387.062,209.949,248.753
"yeaX",306.426,211.21,147.357,151.324,257.129,204.509,127.969,174.961
"rnd",902.031,1083.22,1662.14,1450.88,1095.4,952.463,1437.74,1262.83
"fadD",976.428,1150.38,702.618,796.747,1239.87,1300.56,694.221,1016.85
"yeaY",1913.22,1710.17,1457.39,1818.45,1768.89,1766.77,1306.47,1839.32
"tsaB",2617.97,2646.97,1938.75,2278.22,2760.68,2341.7,1790.67,2199.08
"yoaA",910.046,499.837,724.471,678.809,659.596,608.275,659.477,662.232
"yoaB",6646.97,6753.35,7697.08,6542.19,7143.99,6988.66,7428.68,6189.25
"yoaC",2953.7,2961.92,3435.85,2106.1,2566.76,2841.38,3441.31,2153.32
"yoaH",2246.46,2410.53,4423.59,3147.94,2397.72,2303.67,3962.92,2996.84
"pabB",1586.55,1539.26,2972.97,2131.17,1503.54,1417.15,2864,2132.91
"nudL",1762.97,1764.57,2557.35,1763.67,1714.93,1679.51,2437.69,1806.92
"sdaA",6466.04,6782.06,9438.52,8783.95,6207.16,7010.35,8898.55,8366.29
"pdeD",230.846,233.95,331.774,253.832,221.663,213.17,289.904,265.876
"yoaE",915.781,870.677,1420.22,1170.9,844.933,794.9,1127.94,1059.88
"manX",16178.8,17024.4,13701.9,15346.5,16233.1,16782.5,14346.4,14881.9
"manY",15102.4,14638,10565.1,12619.2,14655.4,14604.6,11060.2,12647.3
"manZ",10807.3,10354.4,7134.94,8550.02,10441.8,10463.1,7717.22,8540.26
"yobD",1110.04,920.221,968.642,1138.84,1036.26,981.107,909.971,1193.29
"mntP",414.695,399.817,347.474,327.553,391.229,301.963,301.24,338.583
"rlmA",1022.7,1073.45,1219.36,1155.08,1109.85,943.846,996.221,1040.76
"cspC",20813.4,21139.6,17590.2,18438.2,21544.9,20367.4,16450.4,17589.5
"yobF",20695.5,21777.3,18284.8,18742.2,21454.8,19886.5,17269.7,17784.6
"yebO",1490.51,1872.35,2984.64,3122.23,1577.67,1829.5,2437.37,2871.22
"mgrB",3961.4,5390.4,6148.46,7584.98,4378.43,5725.25,6161.71,7209.32
"kdgR",3439.01,3661.46,4796.97,4349.43,3852.79,3634.98,4299.7,3694.11
"htpX",8605.46,10141,5336.77,10594.2,9078.43,11265.9,5271.14,10789.4
"prc",4472,4451.29,4158.32,4748.91,4307.7,4355.97,3760.35,4532.72
"letB",810.893,1194.85,1287.26,1059.79,999.044,903.221,1136.81,1117.84
"rsmF",952.696,1039.63,956.159,970.306,1026.01,821.21,793.194,989.704
"yebV",4686.72,4637.72,5563.72,6059.09,3260.47,4177.47,5732.3,6811.35
"yebW",1359.18,1773.76,2317.28,2054.15,1507.04,1432.58,1955.37,2021.76
"pphA",352.16,387.823,564.343,386.766,343.358,323.375,578.947,421.301
"ryeA",4890.35,3739.46,3450.69,3215.17,4739.78,3990.54,3189.19,3266.93
"yebY",5087.52,5403.51,5326.88,4605.86,5564.25,5327.4,4668.43,4214.82
"yebZ",4811.12,4419.4,4316.4,3567.1,5172.62,4651.43,3818.1,3329.87
"yobA",6014.54,5330.7,4835.29,4053.1,6030.79,5527.43,4825.95,4018.56
"holE",3413.92,3422.6,5737.88,3622.59,3646.23,3243.39,5121.22,3164.93
"yobB",1284.26,1185.97,1226.01,1233.98,1076.23,1230.52,1185.06,1412.52
"exoX",1178.6,1173.7,739.962,773.683,1271.84,1174.45,689.698,825.13
"yebE",1261.5,3237.18,2068.88,5335.08,1476.96,3195.19,1955.34,5506.32
"yebF",7094.38,6974.65,9086.06,7296.01,5651.49,6129.76,9285.35,7553.62
"yebG",3188.6,3543.49,5358.58,4593.72,3536.73,3369.84,5132.13,4582.37
"purT",368.125,389.691,1620.05,771.813,400.596,365.485,1458.35,712.47
"eda",5872.99,5956.8,7610.26,6208.93,6044.72,5881.09,6876.31,5846.43
"edd",335.221,387.317,270.971,305.705,431.023,377.113,296.978,318.621
"zwf",7015.3,7172.98,6186.87,6370.58,7769.99,6969.17,5504.99,5834.18
"yebK",4569.25,4291.47,3017.81,3573.02,4938.55,4229.51,2627.21,3456.87
"pykA",9818.41,9213.4,7214.18,7079.1,10887.4,10099.5,6954.37,6969.72
"lpxM",3275.85,3868.72,4555.92,4116.07,3743.23,3633.26,4208.86,3891.27
"mepM",3612.73,3484.32,2213.85,3169.6,3862.6,3806.61,2318.24,3287.18
"znuA",1766.25,1835.6,1196.3,1584.17,2133.72,1961.72,1152.78,1638.67
"znuC",962.523,776.221,1523.91,1120.1,924.852,779.031,1441.82,1030.85
"znuB",836.531,793.913,1209.67,1039.76,909.083,768.596,1013.61,1070.1
"ruvB",2873.1,2891.97,3590.09,2982.28,2967.21,2644.14,3091.69,2847.3
"ruvA",2602.73,2967.88,3953,3256.38,2966,2999.27,3558.58,2963.51
"yebB",85.3456,75.1595,66.8975,67.4926,86.0188,66.5649,56.7225,43.5667
"ruvC",3267.58,3443.1,2127.67,2580.3,3520.43,3107.33,2201.19,2696.39
"yebC",9277.72,9093.37,5878.97,6573.46,9324.78,8899.09,6087.52,6749.6
"nudB",6417.98,6515.35,3833.61,3924.43,6598.55,5906.48,3778.84,4221.89
"aspS",9396.02,9328.47,6308.46,6486.31,10103.2,9385.01,6475.02,6955.06
"yecE",1096.65,1132.04,428.248,585.596,1110.85,1136.49,359.846,703.135
"yecN",4958.59,5379.36,6034.15,4265.79,5244.47,4418.71,5591.05,4242.2
"cmoA",3647.43,3377.7,4143.42,3111.63,3539.85,3192.98,3888.88,3110.16
"cmoB",1662.19,1650.65,2099.53,1640.2,1628.31,1440.98,2021.04,1657.38
"torZ",266.205,262.894,255.519,228.567,293.251,241.022,204.402,207.295
"torY",169.667,172.144,149.742,166.971,136.096,161.471,154.493,151.205
"cutC",991.971,1092.2,1243.01,950.846,1276.26,984.826,966.971,993.424
"yecM",2343.49,2376.22,1601.34,1652.87,2609.92,2326.55,1560.97,1648.72
"argS",6338.11,6864.49,9691.41,9179.09,6955.47,6479.21,9349.71,8679.92
"yecT",83.5091,69.9721,104.678,279.103,68.3764,52.095,59.0756,347.181
"flhE",60.859,53.4778,50.0861,66.9674,51.9504,57.2344,44.8251,78.702
"flhA",233.115,182.599,213.4,187.708,193.21,193.061,223.685,178.241
"flhB",143.981,144.805,168.915,141.846,156.098,164.9,155.061,134.105
"cheZ",387.158,324.341,397.232,307.362,322.096,314.438,389.846,325.44
"cheY",491.111,546.309,631.596,474.321,516.383,516.975,514.534,549.221
"cheB",226.661,232.828,252.868,218.526,243.74,211.971,245.043,211.967
"cheR",129.304,121.171,110.455,134.288,132.131,116.963,146.969,108.616
"tap",171.769,189.032,205.755,174.466,171.122,190.596,204.47,163.778
"tar",174.022,190.258,172.936,185.221,183.471,191.669,166.971,147.569
"cheW",278.96,216.463,318.247,238.992,264.771,227.624,217.423,254.779
"cheA",348.924,336.351,451.105,315.826,376.053,347.582,410.296,323.965
"motB",248.471,324.506,301.596,279.938,314.221,299.182,334.923,272.445
"motA",126.767,113.471,126.788,106.189,121.346,127.782,139.063,118.886
"flhC",983.516,627.527,1993.18,367.146,903.555,495.762,1739.87,278.097
"flhD",1093.34,634.593,2006.54,383.854,969.162,581.417,1826.04,280.491
"uspC",691.031,657.968,624.909,493.547,804.308,614.916,493.313,518.222
"otsA",4497.52,5295.34,4083.24,7425.72,3608.92,5223.48,4348.91,8922.87
"otsB",4495.57,6380.28,4531.51,7336.41,4227.34,5805.27,4829.99,8688.71
"araG",582.689,596.867,278.708,331.156,619.751,609.836,292.845,461.82
"araF",1015.13,1128.8,303.993,427.081,1077.93,1047.54,301.011,558.576
"ftnB",1832.87,2180.2,1638.8,1310.33,2726.81,2629.41,1666.44,1379.91
"yecR",51.1516,38.8752,50.4304,38.2735,42.7098,38.0566,34.8499,37.6558
"ftnA",12807.3,13348.5,13575.1,10497.1,14199.6,14318.6,14470.9,9746.84
"yecH",311.702,234.453,251.806,220.047,228.102,233.315,219.596,266.123
"tyrP",687.834,839.867,1079.79,1217.16,766.857,823.724,1046.29,1118.48
"yecA",3652.62,4617.66,4998.37,3620.09,4620.35,4661.22,4669.84,3601.22
"pgsA",1837.31,2024.2,1947.25,1715.73,2216.42,1888.33,1669.88,1656.06
"uvrC",2945.4,3129.93,5000.01,3264.3,3106.71,3058.85,4425.64,3014.08
"uvrY",6840.65,7182.55,9383.22,6426.02,7360.47,7183.35,8827.47,5659.46
"yecF",1740.61,1489.91,2364.93,2042.54,1661.34,1567.6,2100.38,1864.89
"sdiA",2303.85,2466.19,1661.34,1381.33,2517.62,2243.41,1282.91,1312.33
"tcyN",1120.41,1043.04,1026.8,1008.03,1140.52,1110.99,948.226,1089.76
"tcyL",1968.26,1824.89,1570.6,1563.93,1788.68,1701.2,1477.98,1649.6
"tcyJ",4798.15,4346.76,4373.07,3353.5,4336.31,4175.76,4559.22,3538.98
"fliZ",440.845,348.49,558.603,223.737,449.846,324.206,455.316,265.932
"fliA",277.852,306.314,531.012,165.521,423.402,285.611,329.616,142.141
"fliC",664.408,604.921,773.762,528.431,599.899,555.821,669.266,587.563
