"","0","0 | 1","3600","3600 | 1","14400","14400 | 1"
"rfbB",2.915080277,1.624761973,1.995970547,1.9072686,1.82530446,1.939196259
"nanE",2.31289767,3.126727039,2.691293749,3.316869395,2.511637817,2.145848386
"hyfJ",3.422523908,2.18386119,2.17199018,1.668810635,1.835397277,2.07638388
"yhcA",2.850467434,2.096997615,2.123396394,1.898095388,1.947511221,1.57416745
"slmA",3.433161292,4.764757121,8.737448026,2.720271323,4.8266174,7.110589348
"priB",80.82714943,226.3569489,285.3357567,69.91284597,222.6386123,357.5315032
"htrL",12.78123089,13.15619616,12.35484499,8.192206679,15.00247288,9.407998784
"tfaP",1.71600886,1.088185521,1.530162685,1.245640578,1.204608748,1.413998374
"pgpB",4.453195798,6.882816211,7.149764537,3.082028286,4.678500064,4.63035315
"cspF",2.198500018,1.278900308,1.944833733,2.12644999,1.633513813,1.820255602
"rpmA",186.4442752,671.8420043,669.6296488,219.4435014,498.0900913,773.7569209
"yjfJ",1.77004904,1.383049064,1.241658314,1.386498998,1.347510622,1.349695811
"ruvA",8.390851221,7.72057423,8.189847919,5.023670257,5.759723765,7.116759091
"intR",2.227883969,2.315525472,1.608310773,2.025677793,1.53083772,1.774149649
"yabQ",1.447500129,1.465460929,1.61262246,1.552024044,1.619130149,1.302794383
"sapB",2.424552535,2.760638543,2.553335974,2.046697616,2.702260738,2.451946781
"moaC",21.0720233,31.68765289,18.09204754,29.54021,43.49919603,12.1344741
"dsbD",2.808397655,3.741857073,3.652060688,3.813101704,3.61063987,3.036046358
"paoA",5.001925878,8.403225383,4.257109482,4.31432975,9.020108299,4.901930479
"clsA",2.040044695,3.806286327,4.076051173,3.433348803,3.85304344,4.191477613
"ygaH",6.084159719,12.29340899,16.24303667,4.75430567,12.92151967,20.6213782
"gloB",11.54688245,21.40619616,15.51383215,14.74078675,23.15720955,15.24736457
"yfdY",52.82958959,23.27878385,25.97237888,66.5465495,25.69081482,18.42419346
"mprA",22.7766807,28.57904984,38.3662279,8.37753503,24.61180299,57.66224727
"ycjU",2.03839319,1.35451928,1.454767417,1.388932159,1.331221053,1.763315569
"pdxJ",13.0447819,20.99732151,28.32174635,32.73493497,20.12411012,29.41931425
"ybfA",3.448352519,2.132369799,2.760647637,16.08378441,2.484013651,2.444151678
"clpS",200.1018331,240.3190194,220.9184981,243.6898764,180.7022162,227.7152919
"ghrB",70.70725242,70.93855815,61.38184077,101.8161566,83.44843597,65.83237358
"artJ",7.118236251,8.833337932,14.90423916,15.3360132,8.327971829,28.52506677
"yfjH",1.56280696,1.194071786,1.332616845,1.606391236,1.283776068,1.576281455
"pheS",10.36585262,34.05268404,67.85942427,7.368053076,32.60238683,79.94317803
"fadM",9.696657941,76.09107203,39.56696901,14.71892614,62.56436213,22.80706308
"yagL",1.796086661,1.990604897,1.414194225,1.867811492,1.598947022,2.002800905
"cnoX",66.98204063,57.61130988,70.29808261,52.20147261,60.81943827,61.78336938
"pdhR",6.897148245,6.336887909,10.1315673,8.044394106,3.509888017,10.08147482
"sfmA",2.53176687,2.015100684,1.870193477,1.973449148,1.807855807,1.905522475
"azoR",2.180863407,3.050996825,3.526398106,2.700003001,2.842226425,4.147661476
"tusC",2.600364793,4.749439052,5.265971073,2.44834983,5.498192381,4.74279847
"yodC",131.0752312,87.12687871,63.68787565,164.5273922,95.90200717,50.18969931
"gadE",164.4035729,83.41558976,16.56869089,266.4170416,94.42531851,9.059297041
"fliG",1.814928053,1.267234983,3.147111814,2.51736817,1.552044841,1.501172038
"btsR",2.64022592,4.024203065,5.811770101,4.114651565,3.705718466,5.002955502
"paaD",1.731380228,2.866083518,2.255000509,1.929069297,2.662563148,242.7512332
"araC",8.117040233,10.36686277,6.418143728,5.720534133,11.26968247,5.673422675
"pdeB",1.99810617,2.532654304,3.255500673,2.494370931,2.919580355,1.878095519
"yfhL",1.989912069,2.269846309,1.788428232,1.522201231,2.152394014,2.708405251
"pta",47.96926824,88.35634398,72.63079384,68.78148291,76.91565896,63.35484539
"ybaN",7.134812504,4.213472085,20.49476924,17.89612735,5.252648482,20.80012799
"wzzE",7.923511807,12.02428999,8.710512881,3.145411663,9.12477149,5.906014859
"bamA",29.86831962,124.0146374,114.5235742,44.01972227,93.24660663,116.5448211
"tcdA",12.50605919,21.76410818,28.79335099,14.6118994,20.89644153,21.55417292
"argB",50.12786328,51.80756397,104.4641748,79.32439309,45.7259749,135.3080108
"acpP",473.2451936,1602.739483,1389.780768,642.5866211,1278.165121,1538.677003
"pbpG",19.61664795,12.57502311,18.90283297,7.228490245,12.54458433,21.37754756
"ymcE",2.449430259,1.243955561,1.662395741,2.563056024,1.518757744,1.669169404
"galK",189.8015367,129.2982348,98.90590384,264.7830258,137.4226953,102.8661881
"gfcB",12.74773981,6.878034678,9.124425859,17.23080139,7.524870324,10.33968788
"yhhS",2.193860389,2.810785771,2.941379876,3.554114293,2.00786681,2.160989771
"pgaB",3.381514808,1.469592605,1.412832049,2.320864897,1.711931871,1.583391066
"fepA",393.6315973,3.811090928,693.8172133,274.8630659,2.063884241,563.1517776
"nac",2.301970496,1.830120667,1.835320261,2.845629219,2.231063535,1.953734704
"yqiB",9.568825145,16.67927491,13.06423612,9.705879785,21.87599173,19.0479912
"entD",1.581017096,1.683088602,1.627396737,2.023724071,1.610396508,1.590380862
"kdpB",3.058234763,2.471990232,2.245518415,3.295991852,3.812013049,2.606708697
"yjgN",2.526132369,1.747031734,2.095101393,3.205560139,2.277241208,2.648277105
"agaV",1.58703885,1.866264216,2.076577114,1.590783207,2.073435315,1.392094804
"envR",1.951785224,1.752404298,2.140480397,2.956281693,1.521115067,1.233948803
"wecE",4.161941669,6.15641231,5.368705245,3.08049718,6.629089573,4.670498608
"bcsZ",14.88608916,16.13097248,17.6774618,11.34236619,12.76571118,10.41853341
"punC",1.760380747,1.809607049,2.105380269,2.092305622,1.720450653,2.61337811
"secF",16.61153758,58.31109458,59.28954449,15.02694419,43.89254607,52.33618946
"ybfO",2.78950978,1.744147279,2.083173259,2.363425275,1.856404129,1.861280864
"insJ",1.590923504,1.425233135,1.655848928,2.110266024,1.379842004,1.659663658
"ykgE",15.85796224,33.01808573,41.9214819,18.17207145,33.06935242,40.31745266
"epmC",10.32853284,9.056870373,13.28758462,5.195164743,9.576687251,15.33612582
"maoP",8.525878926,9.079486107,21.91282767,9.232234639,10.90372973,18.69336938
"rlmH",4.788005945,14.46817603,15.31019573,7.296003366,15.68780541,14.83120659
"cstA",14.09437598,242.7379225,173.7128516,7.290102288,161.5193462,178.2387449
"yicI",1.817988049,1.678287807,1.595671388,1.631405733,1.638286845,1.619783609
"rna",8.110709534,10.44465444,12.18970223,5.655352112,8.891497847,7.114290969
"sbp",15.34758451,33.74716996,53.46229818,9.615359121,37.61621105,53.14212217
"rsxB",8.810045496,13.9020146,18.49721484,13.8100872,15.05678106,16.86962557
"nuoE",42.78120287,137.1104264,111.0263106,11.42587695,129.1442265,122.2051154
"rfbD",2.110291021,1.54015308,1.765336232,2.204409236,1.862955261,1.485070392
"yiaN",3.372106958,3.2164343,2.620386844,2.528372668,3.03090936,2.905618147
"grxC",24.12488159,146.3891978,87.87552548,67.2678938,127.7608179,116.400528
"prlF",3.149047553,10.63750144,6.569554881,9.193823774,9.868581551,5.759883273
"hyfE",1.946729671,1.710436212,1.865051685,2.956206957,1.79211141,2.016440827
"yafQ",8.944033202,5.213375478,4.324426014,7.449747823,3.675351538,3.89256291
"opgC",3.12465649,2.183515789,2.496995535,1.381884087,2.363700062,3.895415631
"ygiV",5.064852854,5.079556711,4.247101377,3.136437539,5.367896991,3.077847192
"yqcE",1.590080127,1.465046701,1.566147441,1.790652966,1.927905076,1.589245599
"glnP",4.191151509,17.40219951,20.52791875,4.662967297,17.97044029,23.93356828
"dinF",1.280899035,3.71344303,2.085569421,1.971256604,3.388535649,2.64122293
"cspE",346.275886,926.7826401,792.3666053,460.6686573,815.0473453,933.9298067
"yafW",1.531712782,1.353832897,1.410156867,1.597004017,1.509283782,1.492816883
"argT",38.96129691,294.4635573,227.4892911,12.58165209,299.2477957,184.4433582
"diaA",8.817887171,47.98388354,51.43325457,31.31871296,49.15237377,43.15373278
"aer",4.195683669,3.939168919,4.129042577,2.468299582,3.966305774,3.075523971
"fryA",4.113318131,2.13906122,1.951761717,1.863564363,2.080560903,1.883357926
"fliQ",2.752705788,2.044084859,2.544334967,2.265237206,2.017560067,1.851350144
"yehE",15.80368308,11.16008814,8.848004485,10.9642449,10.23006068,7.303124265
"yccM",2.136461028,1.720475426,1.920200135,2.649049022,2.01896375,1.67948215
"nrdG",5.086534003,3.162378127,2.742979916,4.186989005,3.594887332,4.71873451
"gfcE",11.90231219,5.433825582,16.91199094,8.875546305,6.215133508,13.31438611
"metE",435.3416549,95.43985357,509.1545111,865.0885357,95.40001156,768.6359517
"recD",8.573623894,8.306893729,7.678966747,6.90584646,9.573700194,5.953048598
"ydcY",34.52110888,35.71385131,30.040274,48.42928549,29.36190576,36.15867007
"yhjJ",2.699560106,3.333782177,2.784602844,2.237545571,4.136899963,3.232532687
"hisI",1.701342344,1.281809672,1.861872866,1.978959201,1.46096267,1.572579345
"renD",4.266604265,2.44343338,2.39720113,3.777768396,1.830810128,2.503726738
"yagN",1.641493281,1.378986517,1.3229459,1.791181001,1.617733072,1.402491451
"yohJ",2.807545891,3.789576576,3.081385831,5.153551092,3.360619901,2.83468157
"folM",14.42934282,18.19697461,11.68104913,17.49595028,17.96402913,14.61237997
"tldE",16.43968134,18.38341557,15.15879317,14.94803457,23.08551459,15.15879317
"livK",1026.729865,1146.579977,1196.414243,835.2929721,995.9270053,1383.601739
"ychH",13.65493007,5.726481212,4.949222975,38.58998063,4.733890936,4.03312504
"csdE",3.11482167,3.245304442,3.636950747,2.540762425,3.295050598,2.88532621
"ecnB",402.700534,238.375878,229.1151246,491.0836118,283.9927842,134.999557
"ydhI",1.963437162,2.186313492,4.483493099,2.951073302,2.275718921,2.815201368
"potC",3.6481947,9.396544559,11.70436352,4.137979555,9.826886252,10.60278143
"cheA",5.511239353,2.148995924,2.814902857,1.913189704,2.288370389,1.405863761
"ydaV",1.761612618,1.846872746,1.799238891,1.923725914,1.855718885,1.967696714
"norW",1.443799964,1.483345505,1.835774187,1.373495572,1.444240441,1.504061955
"lptE",63.95960627,104.9490382,102.8953503,45.04534622,89.36431861,97.66721111
"yacH",2.052424905,1.861162759,1.745350864,2.013879697,1.971191271,1.995860347
"epd",76.53068922,78.34967103,80.32529591,101.4249659,57.82665803,74.72633389
"xylE",2.809602034,2.162400066,2.278120197,2.150969636,2.012216078,2.024727426
"yacL",7.926049884,5.122794854,6.629382115,7.911861891,4.114803209,4.295051331
"nikB",1.386892184,1.602726618,1.737359745,1.298665175,1.671330152,1.412563721
"slyD",122.1709343,266.5956308,216.6146973,119.8671112,236.1562264,173.6096101
"thrL",3.27441698,11.89805767,37.27322385,13.59787743,13.68301117,39.76991397
"blc",85.28337102,138.4932695,53.26501976,105.4097817,106.8161209,28.60121226
"kilR",1.416195662,1.718017201,1.370811238,1.543778981,1.601738128,1.521351678
"yeeZ",57.35148701,50.59111919,60.99672932,63.64249338,59.83295114,49.15365073
"yhgN",4.859539012,2.878042983,4.364884185,2.497005778,3.343883889,3.892645228
"opgH",3.121269868,13.63364204,18.94718876,2.992072793,11.96521251,15.26137536
"tatB",77.68733649,113.1573153,102.5913714,63.62044799,104.7464292,108.2478332
"phnM",1.597496413,1.765812621,1.558040949,1.630703976,1.333535208,1.508525144
"ppc",104.5254941,79.13298113,112.929659,95.08317791,83.59206294,127.4778362
"menF",3.023838845,6.332220826,3.818774246,4.381988714,4.934103835,4.489118516
"yfjJ",1.955019876,1.37421119,1.667869894,1.818319106,1.53788173,1.361193767
"glpK",4.02875037,6.675151187,5.565502678,4.627728686,5.687483295,2.996819905
"ascB",2.953018427,2.283409618,1.692016231,1.605299341,1.806075659,1.739520175
"gntT",3.493426595,3.077212963,3.729236907,4.204088867,3.302947632,3.335783931
"sfmC",2.208289018,1.591070863,1.269309027,1.54659188,1.92895206,1.470703866
"ugpC",6.263586354,9.611062005,5.537310068,4.09242922,10.185643,4.372188034
"gntR",48.10480246,31.61177396,31.52616708,43.66996467,31.70499942,29.26452544
"ccmA",2.018934778,2.643506999,2.383929359,1.812983572,2.807623919,2.433258233
"mhpC",2.550747402,2.687535712,3.104663915,2.19905499,2.992244313,3.937715708
"fhuB",2.184123368,2.063465376,2.236758423,2.204377144,1.871883438,2.201895538
"yhcD",1.686603297,1.321903545,1.483094012,1.349184284,1.363564129,1.581516109
"ygjQ",1.4641662,1.674160947,1.461976298,1.914366748,1.57048307,2.025336511
"fdrA",1.970540359,1.639572666,1.884526884,3.033685772,2.251601782,1.892112414
"cutA",34.76988296,39.54494793,36.33202946,62.27748212,40.83925614,38.59706603
"spoT",2.096011223,1.3668779,1.277758431,1.541005373,1.353891012,1.550321843
"aspS",19.51432751,55.24442106,86.51157073,55.27437521,56.93785064,103.3356998
"hemD",27.84920758,65.24283492,59.69270049,42.90176569,76.19758483,57.62771357
"yraQ",8.503982965,7.175473878,9.786661344,9.10546403,5.96181797,11.04834629
"rpe",42.71214874,44.3935271,42.3698367,38.51153638,46.65263551,33.22398168
"phnC",1.631851369,1.599980417,1.449640538,1.489468302,1.526756516,1.67517442
"yfjQ",1.655515283,1.980603788,1.450399522,1.960266469,1.92478808,2.193238339
"icd",192.6935105,448.904183,685.4148552,328.2312663,404.623289,950.3117708
"uidR",5.242814109,11.11686896,7.283218008,7.508089826,5.646351262,7.053976121
"nudB",8.893411331,13.42227043,26.13125752,5.80344019,13.98908007,32.76378941
"caiB",3.182716585,1.4385607,2.19008459,3.880784455,2.256816476,2.208461057
"tcyL",4.797902829,7.967800843,10.68284844,4.952351234,8.80769231,10.15628136
"rspR",3.643893275,3.737772993,3.450345329,3.6737038,3.11790722,2.998745435
"sucA",27.49677517,157.0006337,118.4657868,50.61100733,134.5378821,153.2437773
"yfbU",163.263426,117.39727,118.4555754,212.9957988,133.0608117,112.215749
"sbcB",5.654534677,6.435535524,6.237389425,10.01055543,6.633597216,6.627678232
"mdh",221.3273289,723.8538916,540.1909144,222.7114863,617.844071,644.121134
"yejG",2.972167978,15.29434086,11.0465833,3.789860182,15.32093429,12.36513084
"exoX",4.656067279,8.024565511,4.42074916,3.592704222,6.44884535,5.648174086
"ycgM",31.43819357,27.01859833,30.56756469,16.99737521,28.44547676,27.66692309
"tapT",2.282054278,2.442618037,2.177563248,2.525949664,1.620212534,2.813959744
"rutB",1.669681415,1.447045318,1.701924287,1.480444147,1.628018738,1.412200159
"rimK",5.539944925,8.391280711,5.947856601,10.71125792,6.870787773,8.484264957
"rcsA",2.029379387,3.221196327,1.906549986,1.873176492,2.619761712,2.71042173
"yebW",10.60638837,7.963125888,7.71996323,10.16642042,8.628231715,6.807409506
"creC",2.394337311,2.636769618,3.451230757,3.586223558,2.700269281,2.833747666
"minE",14.77835625,17.96657023,23.69383825,21.49045447,15.58855411,27.65868468
"rpsU",99.21088362,238.9916465,260.9710252,74.23706327,216.5100116,302.3904
"fhuE",11.12659616,1.629574292,28.80891035,13.98195807,1.317161106,27.27601228
"gcvR",61.42939717,109.9356709,77.5514645,73.09099272,106.3974984,59.38548421
"yfbK",2.233849228,1.604243094,1.714560129,1.358473334,1.50095819,1.490519416
"nlpC",4.65948646,5.305359379,8.023409416,6.530089866,4.805207579,12.29376258
"pykF",34.08459061,52.11088991,59.775608,29.17693198,58.78691394,45.75566549
"mscL",225.7796877,109.1896487,128.7637473,269.951025,113.1074819,97.96827686
"shiA",19.05019144,4.499055456,13.05671574,11.5893883,4.440511712,12.33913213
"atoS",1.436087152,1.383863454,1.867626431,1.511628248,1.472782061,1.33555947
"yniB",9.161736026,8.180072082,17.03535952,6.478680171,9.593043897,9.102483726
"glpX",6.505570544,7.874754503,6.355754553,2.857035126,6.657205168,5.813192439
"wcaF",1.452741311,3.190846261,1.302524627,2.307638062,2.673731747,1.79723798
"insE1",3.507272756,2.877999415,3.864629223,4.320849746,3.619170606,3.004082671
"yeiH",2.066073821,1.914939652,2.651920575,2.338587963,1.954691922,2.193948824
"hcp",1.930161804,1.552524421,1.674863897,1.863753646,2.526254395,1.52965419
"ydcC",41.21807942,16.28587639,18.93432218,18.39283065,15.71591024,17.32925933
"yjiJ",4.03498828,7.740073499,5.764772364,4.007091778,8.458294275,5.260792491
"dmsB",4.231096434,2.828474873,2.867370987,3.180521918,3.195246666,1.856764559
"recG",1.908944495,1.626876988,1.784373765,2.01794591,2.049051742,2.062790519
"basR",4.957213165,8.946015164,10.51681176,5.309254883,7.894706508,7.171937831
"lhgD",2.49369467,3.00033411,2.96784302,2.472495254,4.715601411,2.397774501
"hslV",1.828992183,2.215442149,1.720265629,1.6637215,1.392361176,1.545404297
"yagK",2.268004126,1.491788548,1.639453142,2.326686083,1.6923417,1.885288923
"argE",29.47399025,34.59948238,31.15467645,20.84876503,24.68683587,41.38487451
"ydaW",2.145401494,1.815071498,2.050659034,2.245357506,1.830799643,2.295854087
"thiH",3.857255204,3.002298827,4.064591106,4.701166489,3.125176124,5.407652004
"ybjD",3.70890846,3.255251555,4.62378449,5.316833376,3.43075475,2.57069107
"pntA",142.4470546,97.48507655,241.3340335,130.2393202,87.69327151,225.2666784
"smrA",3.90115116,3.555325672,3.812918333,4.371440887,3.814509784,4.012360458
"ymgD",2.73111462,4.224928405,4.130443296,3.135743766,4.004380822,2.342552462
"yihO",2.056792628,1.596167057,1.939185699,2.097721775,1.797498449,1.921611267
"rihA",8.138424978,12.80286478,10.1215624,7.658134569,9.93379785,12.5688562
"ycgJ",5.524204359,4.667607704,4.325048603,4.714425548,3.925764986,3.639756457
"ychF",55.57822189,95.14711307,98.41737651,39.67386452,93.49056843,101.3858147
"yhjR",9.684800707,15.32918383,13.80495649,17.13626273,12.9157002,13.42051743
"pheM",2.889796161,2.669660478,5.193228974,2.546408471,2.835605218,5.803312686
"fliI",3.066201613,1.577886795,3.092124067,1.993948088,2.535968798,2.613933202
"hprS",1.454739145,1.771562151,1.927608885,1.236901177,1.594545911,1.882318018
"bioF",1.905270957,6.027299739,4.508208885,2.845218546,6.267411504,4.441568705
"ybgD",2.030335335,1.458010153,1.568953833,2.093244414,1.570732467,1.739752446
"yeaC",74.07032592,161.4300956,127.4763003,62.18596016,171.1751894,111.3309354
"fre",6.979897883,24.14769308,18.60893275,14.01576162,29.6785235,21.26303732
"narP",6.094446198,9.843756843,8.332949677,4.547567202,10.2571654,7.273424095
"phoU",14.21664914,8.837232136,14.62105604,8.384565526,9.494615906,12.80190711
"glcD",2.64061763,9.385035212,12.13786037,7.125366526,14.94609476,7.52877908
"acrZ",15.34822496,23.71190756,39.63615536,13.55014047,19.11140172,25.52005293
"ascG",10.12700779,9.523258557,11.22156587,9.731744769,10.97730988,10.70995958
"yfjV",1.409487466,1.400171421,1.46338584,1.868456832,1.139799664,1.452623707
"yecR",2.009781756,1.390167765,1.977427186,2.424201135,1.725239021,2.301420661
"pldB",4.888596772,8.04234405,8.339700222,6.951852114,9.589766072,8.022042048
"ybjL",4.538442629,4.995440779,7.096771126,5.024122366,8.673886861,3.935219148
"yjaB",2.407841585,4.826463908,4.239688592,3.738030489,4.801465525,2.901826533
"frwB",1.359485023,1.852124495,1.602888668,1.339847378,1.525995172,1.509479179
"epmB",5.554093893,6.790768814,6.309421222,6.661591182,8.045274945,5.017070431
"yjhI",1.709889472,1.37891126,1.663939394,1.95603346,1.436177857,1.397072776
"ycbX",14.56914818,27.93687371,26.57945708,30.80435844,28.10571435,27.6301216
"xylF",6.692272034,17.97927388,33.24366008,3.690342319,16.11455553,16.90109857
"paaX",2.991139366,4.672975824,3.465939706,3.00087288,3.594488407,16.63954552
"trkG",1.612147554,1.373852544,2.18319065,1.625892133,1.689951113,2.376382592
"folA",15.27272419,28.09230617,24.26972725,14.86182379,31.75666577,29.41409972
"sdhD",6.549558013,103.0188979,66.4102651,6.95709503,97.6915447,113.1260273
"ybhP",10.1929973,19.78333039,12.22022548,11.10354497,17.28326917,5.727702596
"yfdX",1.923035933,2.485145688,2.319705072,2.933205718,2.484288568,1.896190367
"yieP",7.744664625,5.315252018,4.577056209,4.308085603,4.963066059,2.998449193
"guaD",1.904208359,2.086306667,2.764246602,1.625896997,2.245128104,1.917522882
"wbbH",1.43467902,1.432125439,1.521801463,1.904515936,1.675693988,1.675701667
"rdlB",1.61414971,1.553971988,2.167523009,1.815620998,2.685235836,2.200608783
"uxaB",4.135830566,3.889394833,4.138921609,3.603289854,3.101131097,4.746244232
"glpB",2.604169168,1.923731186,1.683710531,1.864215127,1.890725787,1.572055093
"ygbM",2.552176413,2.443498687,1.973594138,2.230894897,2.41745474,1.731925994
"yciC",6.954563196,14.38108754,14.44802753,6.03626274,14.42385532,16.34055291
"yehX",1.564415651,5.178110103,2.098127427,1.814071474,4.384187191,2.477845541
"sdiA",45.77044832,28.150737,31.86612909,34.64145864,23.76778677,28.47337137
"pgaD",4.722342313,2.339874321,3.215181757,2.903410487,1.591919798,3.185014407
"yfaP",2.027469973,2.295207025,1.744804009,2.687223892,2.118858413,1.888250313
"norR",2.076435835,1.955861535,1.974358675,2.465443152,1.785517328,1.831673344
"ydcA",5.926924683,5.848522878,4.121650003,6.509113283,4.234089855,4.3358376
"cbpA",23.94840879,28.9369387,14.05931173,29.0695965,30.60342341,10.2388528
"punR",1.516297961,2.294507284,1.836271612,2.206411297,1.794329967,2.14557852
"yohD",10.25203893,9.073723929,7.962317324,8.200511224,7.38408768,7.36491331
"fimA",3.793844673,2.889038257,2.96014538,3.873683521,4.271462805,4.633668415
"yiaF",3.678046167,5.413592991,5.777593329,3.691879343,6.264166639,4.678099009
"gss",4.003291239,3.534871878,6.290195902,3.153519344,3.460579669,3.098516149
"sgcX",1.830080329,1.356251442,2.047771668,1.792812624,1.69907103,1.899289788
"djlA",11.05828306,7.361604596,6.816651146,10.20141688,6.625137589,6.357599062
"yaiW",4.899084516,21.27391439,14.10390561,2.832554081,11.03981859,9.866262178
"yggX",57.7364826,106.2983732,69.40366351,38.25855676,102.8568018,85.09790042
"ybaK",3.298409796,3.225343798,5.444290856,3.323517285,2.909936889,5.407473015
"tig",178.4497097,440.2756105,463.8144106,169.1315718,386.6762735,495.5636412
"hybA",2.135040553,3.078184283,1.680413738,2.047919036,2.083201394,1.883778499
"rrrD",1.552835243,1.954339546,1.72836319,1.737510565,1.765710905,1.52706394
"fhlA",2.892489651,3.774739889,2.695017484,4.49475553,3.834384726,2.350544298
"yidJ",3.322281571,2.443933299,2.958719882,4.337806065,2.951884937,2.582474834
"dsdC",1.678159563,1.276105731,1.362682464,1.392126991,1.484303672,1.550090516
"opgB",2.617002249,7.681192877,5.567347547,4.140252648,6.64285835,11.21308299
"pepQ",15.87242869,18.57449243,20.87850671,5.43172935,10.35962109,15.42285864
"mcrC",1.594073961,1.39409062,1.727596565,1.388054929,1.416681445,1.745811204
"dppD",20.82954673,71.62879703,31.19471136,12.54523955,48.78892502,29.93103754
"nsrR",25.81781214,19.19825566,24.39261116,28.83502573,21.00795066,21.44871333
"ydhS",3.193422309,2.976919029,2.097782032,3.249562328,2.893908067,2.227030615
"aroH",4.970448388,4.998916074,10.43376169,7.106238129,4.793540748,10.24374405
"ydfX",1.554118306,1.549201507,1.902368246,2.109411469,1.343751348,1.533165916
"yfbR",4.357395308,5.118517468,5.224754188,2.599456186,5.124978968,4.928041728
"yoaH",72.56444702,51.68529437,60.97923716,80.67361407,46.74796826,59.64397023
"motB",2.630770909,2.878992609,2.949495589,4.118950131,2.76077211,2.647198429
"pepE",2.880403129,6.657529831,6.725507845,2.705828416,4.67321794,4.153523847
"idnT",1.974203732,1.344850729,1.494513015,2.168112155,1.661788446,1.530602647
"gpt",9.143095226,8.364174064,14.54761575,9.636483765,10.21462907,10.86693966
"yghW",24.23174675,4.634129212,3.457243628,7.909332842,4.236029871,2.859711128
"fumA",90.2029033,432.7780603,275.6383153,31.78728896,441.3938717,269.1488729
"yggM",1.714790498,1.799139545,1.655109174,1.788865012,1.740446532,1.781598597
"sdaB",5.793467154,6.449321152,3.847481705,3.968502982,3.80651924,6.527842987
"caiT",1.856967495,1.96606798,1.773821282,1.409312116,1.596396496,2.309885404
"fecB",1.932646849,1.751402712,1.715183935,2.264149064,2.61534802,1.576246551
"ogt",4.101199552,4.000284149,5.307175154,4.500099529,6.267857747,5.324136961
"micC",1.379969218,1.39728224,1.480151558,1.550649715,1.381026222,1.514546032
"trmL",1.618897921,2.499947344,2.903110397,1.78410789,2.482585664,2.832024022
"ribF",63.93594835,64.15267641,79.64527559,67.7439345,67.08822542,80.41599406
"yebK",12.22406109,24.55789599,25.39950367,10.55138366,18.95991287,21.40943903
"ulaE",4.284400509,2.89097189,2.72260446,3.656038639,3.52853611,3.395164851
"ybjO",8.452779411,6.399766245,4.415755424,4.785154095,5.355589909,6.508270332
"yddM",2.229808886,7.9694383,3.201269969,4.125267862,3.090499701,2.725493996
"dbpA",4.19827943,6.425834634,5.445977031,2.604211574,5.646607413,3.778609404
"tsaE",7.221453595,14.64280492,13.98788542,8.866760645,18.87506201,11.66465202
"amn",15.47523116,11.66704591,11.25390099,19.51089073,12.72946955,9.684493685
"zraR",1.807421035,1.708533656,2.041663761,2.149430445,2.040679441,1.850275912
"yciI",51.24479285,74.26917165,97.49343256,70.03170206,66.87762869,115.0451237
"rsmE",18.60315314,32.62506274,25.97080368,15.12302344,36.15544449,23.69174659
"thiS",11.27133149,8.627624653,9.505755661,8.946955566,9.087447253,12.97508465
"wzzB",1.981917929,1.81628362,1.662184193,4.032511708,1.674207275,1.805501125
"ypjD",4.263165478,11.13636888,12.04736587,6.288090086,7.362529067,11.14331108
"yhhX",5.501988821,19.31071093,14.06963229,14.62077871,15.71157289,15.18250337
"seqA",35.79242789,100.5760967,79.10262186,36.66981493,88.57784929,96.99313491
"adhE",555.407167,168.8512669,111.0111567,843.5605001,110.2484499,77.44230416
"lysR",1.74720337,1.687002477,1.795865491,1.935378507,1.550056998,2.012396732
"cof",3.645148289,3.554527164,4.137379198,2.913319876,3.398305313,3.740320355
"ydfE",3.531310618,2.223834313,1.670875578,2.475891189,2.349591826,1.806376923
"folP",4.111548967,5.824786684,6.784653975,2.934437506,8.21252235,5.29880821
"sfsB",1.606736391,1.626131034,1.90934484,2.097148647,2.028028294,2.259916803
"adiA",1.625098156,1.807181765,1.304545182,1.621576232,1.689530312,1.683941215
"pgaC",2.246137313,2.156967909,1.85927278,2.687819488,2.008892488,1.940945349
"ydfJ",2.692330003,4.513751141,4.905131837,2.281668459,2.984762595,7.804610001
"eno",622.0517555,431.17605,399.8161663,865.2144219,444.7926522,342.364967
"yafD",13.09180462,31.4207652,27.83026976,11.11558497,23.34610255,22.9406595
"ygbE",19.03546932,63.37482291,57.4894368,30.88105683,58.46443629,40.03425011
"nudJ",2.252398132,2.898810138,2.3387433,1.840300962,2.397966479,2.839625542
"purT",15.79533182,29.07004137,34.68729431,12.81682224,34.96965759,27.49053254
"hisA",44.91091368,112.0409139,155.8659619,46.04272588,89.33426519,154.8634511
"sbmC",21.1321822,25.66232611,15.81663132,17.08385086,27.11577395,8.133846153
"fabY",10.33192545,15.13502914,11.20524981,11.70405248,14.38161807,11.74049202
"rapA",3.577589928,4.857306587,5.669260223,4.210367129,4.99629569,4.476574319
"rpsJ",157.1014878,531.4692568,545.5918896,92.12365344,464.2013947,683.5648683
"rnlB",1.731595208,1.330961383,1.780519227,1.790501699,1.734332091,1.727708675
"garR",2.205556234,2.420302193,2.385019335,1.803118086,3.273451338,2.728971769
"mutH",38.45161932,25.06960672,29.81078106,48.48267137,27.97816287,20.30477912
