"","3570","3570 | 1","3570 | 2","0","0 | 1","0 | 2","570","570 | 1","570 | 2","1770","1770 | 1","1770 | 2","3570 | 3","3570 | 4","3570 | 5","7170","7170 | 1","7170 | 2"
"ftsX",10.3390336,10.01357547,9.846666593,10.56580086,8.51089748,9.372582052,9.873486341,8.514317098,9.927306538,10.08029519,9.631333965,10.78859708,10.20237303,9.732698168,9.901228969,10.46191297,10.21510009,9.736160296
"ftsE",10.22991165,9.671390629,9.741266875,10.1288537,9.231760308,9.301237427,10.31452042,9.248438551,9.532718006,10.89716459,9.480814903,10.32531393,10.48574152,9.69770039,9.642652741,10.2877027,9.850969067,9.563899696
"ftsY",10.78366321,11.3486522,11.42970257,10.9282115,11.46886611,10.7096996,11.17812288,11.15354847,10.45010363,11.30679354,10.56625681,10.36921059,10.91289789,10.74157172,10.9223534,11.13248619,10.82676014,10.99737863
"rsmD",9.996520884,9.953450861,9.875537856,9.892885008,10.37401117,9.568796356,10.14052022,10.31863006,10.00836727,10.67244687,10.0241541,10.17876834,10.38329492,10.04442015,10.273189,10.60011611,9.984328296,10.16871693
"yhhL",9.3330842,8.246652432,7.934918874,9.275872863,9.510197685,8.874710142,9.572130851,9.849578757,9.253605632,9.680270289,9.356630393,8.859976407,9.045567608,8.959372223,8.729823752,9.797575028,9.454227321,8.909229637
"yhhN",12.03642856,12.54490245,12.68884348,12.31606769,10.06632105,11.00298607,11.50851687,10.24495159,10.72048468,11.23211414,10.15430876,11.7677588,11.90525042,12.10253217,11.82157275,11.61756468,11.62720261,11.20650267
"zntA",10.82754783,9.443474202,9.645678044,9.723337708,10.37831115,9.5833629,10.58272931,10.59346277,10.33331004,11.37043744,10.35542611,11.3282428,10.92361493,10.36478347,10.04521096,10.26994596,9.438508078,9.296469497
"yhhQ",7.416810745,7.487371297,7.724316423,7.81474706,8.017007803,7.580497675,7.881202648,7.774384243,7.1172645,8.206116103,7.610807777,7.358745733,8.87019603,9.123307144,8.084289059,8.109812952,7.554137377,7.793972667
"dcrB",11.9704612,12.03842159,11.64416519,12.15240113,12.81669657,12.24135099,13.09477525,13.33215088,12.72085211,12.94013718,12.36208681,11.7843,12.89489801,12.6790491,12.43667827,12.78422827,12.567762,12.27223369
"yhhS",9.654222864,9.383420242,8.616188795,9.945541471,9.959303785,10.14660774,10.1637445,9.816078526,9.718588651,9.502122565,9.295457188,8.614311973,10.47562224,9.835460577,10.30777337,9.807090716,9.897746381,9.731926598
"yhhT",8.186142785,8.624181844,8.585872914,8.254693815,7.532855125,8.163485971,8.823553294,8.02913088,8.434572677,8.087966392,7.650168533,9.005469763,8.698200539,7.838306021,7.773302958,8.407129514,7.857654008,8.292665008
"acpT",10.40897332,9.919005779,10.29089153,10.58206502,9.104918554,9.900655951,9.862559494,9.133591658,9.13029912,10.59049146,9.945602497,10.83276113,10.07891764,9.65989146,9.575200372,10.08052979,9.482617811,9.827802141
"nikA",11.21054786,10.84854888,10.53791666,10.92527127,10.42619835,11.4899045,9.54920681,10.06955048,9.940259701,11.73813461,12.74209314,11.99222294,11.18369807,11.34566413,11.12049029,10.71067122,9.601195335,10.78561007
"nikB",10.94883963,10.84651108,11.29887586,10.7873075,11.72581468,11.58604014,10.86654781,11.52604665,10.89995878,11.87360195,12.53344136,11.22168606,11.79035225,11.98797486,11.78367355,10.95540721,11.09830671,11.61986286
"nikE",10.03215854,10.10827822,9.891094405,10.06536936,8.499222292,10.38029458,9.75833647,9.417985775,9.281851445,11.0355897,11.09667004,12.18086475,10.8854322,10.93955422,10.86633139,9.902182485,10.06628849,10.83980029
"nikR",10.79684197,9.733616663,10.13889362,10.57496326,9.091350834,11.00825008,9.962066093,9.720495084,10.24712275,11.39533148,11.84217662,12.10801834,10.8036736,10.46345614,10.20616824,10.25968051,9.521720243,10.38510351
"yhhJ",8.881090044,8.230836447,7.839916328,9.01311652,7.431524757,8.138273952,9.098274199,9.043639301,9.056582567,7.9975937,8.327637177,7.829468488,8.160996586,8.568512899,7.42951762,8.939393087,8.179745612,9.165475153
"rbbA",9.817378828,10.16481288,10.35185403,9.865039561,8.088716551,8.732371411,9.242256132,7.980904615,9.192744338,8.854325024,7.884399443,9.199040538,10.02072184,8.80863,9.347746385,9.573759537,9.398568898,8.574210656
"yhiI",9.84011951,9.881101837,9.86620257,9.703553755,8.161784904,9.260474505,9.271225378,10.35067439,8.923110282,8.666256446,8.055506408,8.72831066,9.418277982,8.820127055,8.785990215,9.441050278,9.42389317,8.594663147
"yhiJ",7.08709376,7.315775383,7.842619937,7.509168385,7.727878165,7.364980864,7.242716062,7.616129919,7.403997292,7.236335062,7.237301442,7.53393646,7.634227248,7.135900609,7.073624846,7.142092064,6.637507478,7.142060225
"yhiM",11.20882692,11.57372167,10.59950887,10.64776401,11.09818802,11.03287767,12.78176542,13.51852012,10.95801069,11.69777018,12.29770058,11.09092827,11.11040046,12.07612573,12.21776541,11.86552713,12.78375473,12.44067812
"yhiN",10.0727952,9.525932503,9.50483473,10.27811667,8.097545529,8.265807272,9.259935608,8.070938732,9.089933431,10.43859962,8.783598833,10.43939321,10.02661747,8.937583995,9.289453692,10.01775158,8.949555302,8.215859387
"pitA",12.60918651,11.50053219,11.52083818,12.43604362,11.72279011,11.14906329,11.73684575,10.90887823,11.55806857,12.45844292,11.12747932,12.66806404,11.64668848,10.78787963,10.94796903,11.73305878,10.66456681,10.48890561
"uspB",8.707577914,9.895129,9.388244696,8.963381572,9.63861123,9.046923003,9.778955196,10.57458794,9.639000451,9.291166704,8.334465885,8.511756104,9.538599431,9.076459542,8.98127254,9.238626078,9.351998623,8.89355626
"uspA",13.47962463,14.57717866,13.82153487,13.57476775,14.22052854,14.47989515,13.75563939,14.09309588,13.75358442,12.59732557,12.14563995,12.05684223,13.43190825,13.85896423,13.67238384,13.78606041,13.79207044,12.88277669
"dtpB",12.80955535,12.58090644,11.8501187,12.35241143,12.96219578,12.8457441,10.6632408,11.35405568,10.24227672,10.16257327,9.935360877,9.327764207,11.27201367,12.40233796,11.61114155,11.25527994,11.25546614,9.985323444
"rsmJ",10.1245773,9.6284506,7.732416163,10.09030847,9.765975205,9.155224563,10.45516979,10.2112932,10.13800463,9.629904385,8.985350412,8.973727904,10.00130449,9.500868803,9.669786523,10.61794552,9.921063472,9.408609079
"prlC",11.80397707,11.97399592,12.32971017,11.63958346,11.74060549,12.00148487,11.77399548,11.23920839,12.19242462,11.20587978,11.16774084,12.37196115,11.83581499,11.6339035,11.28108918,11.27712028,11.44285187,11.29064361
"rlmJ",11.01318576,11.05708784,10.75006384,10.55378422,11.23040112,10.78577692,10.844768,10.38956611,11.0493984,11.44662727,11.25628093,11.23236807,11.53729828,10.7064119,11.18577026,11.39915284,11.18497423,10.0612176
"gor",10.74504697,11.21070531,10.46949044,10.43274706,11.31421822,10.91998575,11.34836224,11.59616501,11.79134005,10.99107582,11.33126695,10.45329268,11.55920484,11.39462598,11.17414212,11.23667009,11.20643259,10.58692972
"arsB",10.58422202,9.208033591,9.601148079,9.331151135,9.536461052,10.40588785,9.51320945,9.532661299,10.70570396,9.372924594,9.896286704,10.53674441,10.22812213,9.144499582,9.652321901,9.5376924,9.293646043,9.146134447
"arsC",9.280013588,10.61807567,10.57326419,9.178460983,9.456105665,10.02381398,9.183444311,7.437702772,9.364965664,9.120696322,9.616505747,10.0464328,10.62665638,9.565548409,10.10325963,9.325813154,10.03146895,9.624500629
"yhiS",9.95548332,8.627659871,8.57838519,9.730811444,8.937816803,9.540872827,9.97870561,9.205888663,11.43556278,9.687539819,9.956210923,11.25303752,8.996720339,8.760728399,8.773862256,9.537350329,8.716823129,8.516596579
"slp",14.1239033,14.90634208,14.04078578,13.36316146,14.33329372,14.58548995,14.83817634,15.45993582,15.78273572,13.93452749,14.60862756,13.71032334,14.39847916,14.91143115,14.28858169,14.94003717,15.20893337,14.63978404
"dctR",12.12032567,13.01355095,13.52406805,11.99703961,12.66695972,13.22709967,12.5013237,13.83352425,14.2916599,12.01388183,13.59382356,13.44166398,13.07014524,13.58440707,13.1519048,12.43981144,13.65617798,14.79127244
"yhiD",10.15728548,10.02525334,8.973192967,9.416918768,8.586021839,9.351702562,9.480739924,10.97905983,10.72766545,10.31713437,10.77531426,10.36852832,11.00101653,10.83315171,10.40359411,10.37545359,10.47990334,11.05932214
"hdeB",13.08014826,14.07119975,13.85770864,13.70718134,12.29831893,13.5661785,14.32698684,13.62839706,13.66222408,15.01823544,14.59568267,15.30471126,14.62550092,15.08172566,14.82807682,14.58404348,15.23135616,15.60716645
"hdeA",14.90770376,15.49173747,15.510767,14.644624,14.34456302,15.24932994,15.43983083,15.77304754,15.35217987,15.88448555,15.91329062,15.84183233,15.61818341,15.99187989,15.97989104,15.77582169,15.98519714,15.99674922
"hdeD",13.67830493,14.26025988,14.24148352,13.05830321,13.23053826,13.45481441,15.3911788,14.45759939,13.94899281,14.69954446,14.4969344,13.70714785,14.30121158,15.31333163,14.58991435,14.25860103,15.06823571,15.13481576
"gadE",11.84776583,12.92867356,13.19246936,12.15296995,12.95112164,13.4333328,12.88528167,14.03454083,13.63361869,12.73666614,13.89854011,12.27039796,12.40008075,13.30111242,12.972418,12.56229319,13.05651292,14.0467679
"mdtE",10.5610018,10.81076968,10.71635296,9.912799164,10.54762591,10.5954727,11.68367468,12.27040301,11.48847573,10.6586136,11.81525019,10.38020729,10.918353,11.21570965,10.8079032,10.88137608,12.14536571,11.95062134
"mdtF",11.1978221,11.90461598,11.23318344,10.67280729,10.07644864,11.14228432,12.36995764,12.97493212,12.32628529,11.22047033,12.32262698,10.61779621,10.85399769,12.12236754,12.16991571,11.81451865,13.02851399,13.10830488
"gadW",12.29820691,13.22279768,13.84048125,12.65708255,10.83163116,12.86781367,12.30866349,12.1675055,12.8084738,12.30290434,12.42899856,13.21552932,11.42926453,12.49877239,12.51073168,12.10670031,13.60191545,14.36780646
"gadX",10.94255563,11.72605857,12.1518013,10.52912801,11.01092681,11.91789046,11.55356642,12.27161344,11.88547932,10.76460333,11.46188744,11.56824139,10.51247957,11.95473098,10.96443392,10.37690532,12.00082145,12.72479416
"gadA",12.8411646,13.35492033,13.73288359,12.09009174,13.49181438,13.05829634,15.60879717,15.87252039,14.96530913,14.65715349,14.5418364,14.91296634,13.74198907,14.25476903,13.36758343,14.06981665,14.74584487,15.17979878
"ccp",13.11148074,12.68882083,12.74342321,13.0031997,13.3829056,13.38333806,13.55036904,13.73667594,14.4540468,13.41228235,13.34618138,12.95964625,13.10776133,13.00121797,12.61524394,13.23230653,12.5466584,13.136235
"treF",10.70784336,10.15377346,10.67909699,10.31073839,11.52795034,11.3441605,11.05763921,12.37498632,12.20621979,10.38833307,11.46863018,11.67137337,10.65477679,10.03410629,9.784788458,10.25660314,10.48257697,10.92992791
"yhjB",8.995382729,8.286299663,8.531251854,8.851116543,8.235394113,8.953249732,9.235895504,8.927556152,9.706911342,9.091139065,8.675258658,9.438768845,8.293990047,9.206007165,8.71669261,8.920069827,8.707792756,9.162760515
"rcdB",9.078644257,9.457912302,9.708174881,9.74309274,8.748888494,9.539898225,9.185680781,8.131497234,9.485750641,9.093427854,9.013029606,10.12411734,9.583533525,9.269425987,9.588898214,9.488113884,9.180922646,8.603737305
"yhjD",11.39773654,11.0448022,11.73829554,11.53162474,11.09816601,11.66487416,11.92604711,11.81903094,12.82265341,11.75298193,12.11384625,13.57918307,11.75834486,10.9369847,10.86742998,7.502641435,11.04983319,11.03782174
"yhjE",8.778750302,10.08832059,9.194899769,8.336179135,9.125629838,8.780901777,9.094342901,8.636906499,9.924453711,9.317219841,9.066283811,9.33965012,9.13523115,8.267456539,8.119599378,8.732245184,8.677369649,7.595713451
"yhjG",9.714340273,9.636329046,9.087358117,8.5390967,10.62666932,9.807792852,10.15409653,10.47616177,10.59976505,9.821952954,9.553766781,9.69503055,9.845558936,9.034275965,8.770124602,9.712138539,9.613268055,9.153536633
"pdeH",9.232203794,8.413052419,8.74288976,8.714882336,9.35705906,9.167452458,9.20320369,9.588901387,10.68770722,8.98443381,9.892844236,10.08366656,9.978346792,8.609735401,8.986156253,10.42989347,10.48029637,10.68372395
"kdgK",8.857489285,8.514389826,9.224467008,8.545574022,7.751264014,8.600748331,8.743793781,9.346664257,9.733142565,8.703236324,9.34816964,9.47897344,8.530358719,8.917832353,8.549734395,8.836704542,8.69071977,8.423435052
"yhjJ",10.98699389,11.6986931,12.05686639,11.04844321,10.34589149,10.6672584,9.808494688,9.486779353,10.11972948,10.19919016,10.11928754,11.78545782,10.85248227,10.43111701,11.33105048,10.17677881,10.79708279,10.78948043
"dctA",13.52640256,14.20621257,15.53219951,13.97305995,13.9032666,14.30153039,12.2965659,12.23994143,11.50440157,12.04771018,11.94842096,13.10926763,11.9315053,12.5817916,13.22074218,9.424691798,12.99413403,12.10200107
"pdeK",10.10746327,10.6489481,11.05150181,9.787292416,10.61540604,10.55946508,9.578129534,9.930222693,10.61679939,9.873282429,9.607300518,10.76448401,10.3372484,10.432184,10.46636327,9.915184772,10.50685838,10.11425778
"bcsZ",9.943661627,8.793064561,8.725430331,9.856391143,10.29233591,10.33491956,10.14825284,10.50288732,11.27620204,9.809175348,10.31906792,10.44238061,10.74586137,9.231461089,8.995646156,9.636723795,9.173029373,9.721119407
"bcsB",8.735107337,8.520986464,8.11747404,8.467017568,7.992208745,8.765125701,8.679611712,8.668168092,9.296158655,8.668043219,8.901945423,8.57078793,9.578485229,8.054652627,8.340822756,8.532450975,8.804436224,8.419061597
"bcsA",7.791656128,8.391400098,9.316088043,7.804352744,7.228558725,7.666848307,7.487894627,7.147041765,7.734456488,7.812747275,7.455280139,8.334301421,8.45197246,7.548339208,8.045105169,7.923755218,8.019297107,8.470877529
"bcsQ",8.711098426,8.968358845,9.40407108,8.704043431,7.783620823,8.225105488,9.133338681,8.430259351,8.75947622,9.348962878,8.764719021,9.125778332,9.330062509,8.649892489,8.525726614,9.333555709,9.559646144,9.436213446
"yhjR",10.07590659,9.764686131,10.13921795,9.842230891,10.08199454,9.85473583,10.65786584,10.46550962,10.52209181,10.64480957,10.06744938,10.23131717,10.53806186,10.0899251,9.808988978,10.81365218,10.14413547,10.44985997
"bcsE",9.715815509,11.25666176,11.97699818,9.856842727,11.15260338,10.84927124,10.93180767,12.07470232,10.83491901,10.06511379,10.45866724,10.05343232,10.9668829,11.37080548,10.90476644,10.52154232,11.17273832,11.64991686
"bcsF",9.531111575,10.61397641,11.3568659,9.361474153,10.778711,10.54842458,10.27396601,11.79226144,10.15894433,9.026237271,10.41633666,9.600247317,9.624541972,10.05926031,10.52906555,10.22038173,11.08529865,11.25532547
"bcsG",10.77149378,11.23757979,10.95686569,10.40235046,10.38559806,11.22563396,11.00574843,11.68106982,11.6580323,10.514868,11.19760956,10.93010683,10.28217639,10.95955873,11.19672827,11.19669595,11.61537004,11.70815785
"yhjV",10.43665989,10.79975636,11.60601877,10.48170586,8.705522083,9.975971548,9.472328594,8.853716936,10.47481667,9.714345749,10.25393001,11.94823472,10.34669928,10.04092589,10.66437651,10.43140941,10.75829029,11.36265988
"dppF",8.09133225,8.177687573,8.561706994,8.455469108,7.755924061,7.890799516,8.374406764,7.794292043,8.10713736,8.016910356,7.651339311,8.864563491,8.385404331,7.613537336,7.645858605,8.159893557,7.790549368,8.620049378
"dppD",8.295595703,8.770798128,9.327746679,7.971813133,8.73787816,8.05886599,8.276002418,8.634645509,8.117671621,8.531929586,7.927934498,8.086863925,9.091384863,7.720199057,7.821914678,8.142615104,8.212108787,8.824570052
"dppC",10.31559943,9.699885351,10.52348411,9.887183038,11.78586541,10.36052994,10.26002666,10.84989491,10.53189564,10.3637399,9.902988981,11.17462835,10.30641633,9.431185154,9.508148238,9.661656889,9.291970429,9.65602383
"dppB",8.677517822,10.42484761,12.14242938,8.71625081,10.71443973,10.49833602,8.498435124,8.817937014,9.697595171,8.560924115,10.2000403,9.707217945,10.569554,8.526113606,9.607783572,8.585314513,10.68834637,11.6136754
"dppA",8.194336711,9.590755424,9.293903904,8.312160309,8.150361404,8.69841905,7.734349363,8.360327389,7.618812278,7.325877196,7.882291514,7.364862259,7.615732413,8.019145043,8.391992292,8.124593937,8.67310372,9.32549755
"eptB",10.06805314,11.27388437,11.75666262,10.8514204,10.41754212,11.09250749,9.311390413,8.062374477,9.748744932,9.737157831,10.42642714,11.81338626,11.35204379,9.984215841,10.87560347,9.525036845,10.90498409,11.21447226
"yhjX",7.600093642,7.947424337,8.063946286,7.791292263,7.342663808,7.713890079,9.769960485,8.317587049,8.501122327,9.355027724,9.564020903,9.969609237,11.01207074,12.47730281,11.40893691,9.584206802,8.391382063,7.5856694
"yhjY",8.985040903,10.17540825,10.36473831,9.014543,10.19084802,9.851426081,9.873149455,10.17402934,10.58162928,9.121364482,9.570032158,9.456883766,9.855333144,9.23701488,9.301787727,9.053550883,10.12953216,9.093813679
"tag",8.793705996,10.02558613,9.457832908,8.573189323,9.634082666,9.44274958,9.181212493,9.462735164,9.690176734,8.920271379,9.29641607,8.56534425,9.509145687,10.12246049,10.01913975,9.523452431,9.838401713,9.756996878
"yiaC",9.132687978,9.12875516,8.597235848,8.848451999,9.557465434,8.980885749,9.07359205,9.266379234,9.403889859,8.80144203,8.952397268,8.834827811,9.81361923,9.198194951,9.428182652,9.268720992,9.06265341,9.083013321
"bisC",8.58460547,8.511843039,7.673895455,8.551849844,7.965543218,8.232369103,8.68752146,9.014207888,8.670961782,8.386449455,8.737515056,8.13240131,9.390889753,8.661899437,8.869303983,8.889324046,8.731139199,8.610911446
"yiaF",7.59727284,8.405978628,8.362159637,7.533288633,8.452680531,8.491757619,7.414705226,7.489517772,7.907612621,7.574924992,7.807575868,7.340002716,8.920777326,7.456010191,7.768843179,7.507523548,8.229463702,7.595847618
"yiaG",10.55009038,10.48490473,9.705618072,9.869595901,10.70461608,10.71545727,11.69782139,12.14165264,12.41713959,10.58677241,11.09790222,10.4054458,10.39996221,10.08345012,9.746990083,11.19648938,10.92307431,10.66441585
"cspA",11.14910056,10.41246742,9.302908546,11.1806215,11.40650964,10.53286291,10.40417074,10.09572446,11.08812119,11.88574256,12.18440295,11.51499465,12.70718566,11.32324014,11.49669783,11.44398763,11.10509048,10.54506922
"glyS",12.21984963,12.13950637,12.52797831,12.38899932,11.45284239,12.04771934,11.84830513,11.01573881,11.02346976,12.35077315,11.90066082,12.28026963,12.28360783,12.37009305,12.15325235,12.29278149,12.22534586,12.46764181
"glyQ",12.70486351,12.90962713,13.45483785,12.65174049,12.81504698,12.68408613,12.16117612,11.76273859,11.87037274,13.00876166,12.72641589,12.58472573,12.95247447,13.26371749,13.02541239,12.64604347,13.12542466,13.03790086
"wecH",9.064237433,10.42340834,11.24352539,9.095656375,10.438391,9.928803244,8.808376287,9.330580174,9.064563038,9.086675309,9.852394295,9.431456828,10.12970573,9.428646038,9.765694047,9.307619146,10.1139499,10.45959193
"yiaA",9.749317395,7.470745617,8.446031754,7.905468068,9.725895899,8.782675528,7.839612823,9.512219104,9.229457758,9.038448738,8.58772354,9.604001962,7.796754222,8.042790058,7.504960514,8.269627118,7.791732557,7.856858058
"yiaB",7.571856171,8.013409683,8.365763451,7.786706126,7.297769121,7.80906288,7.330244061,7.787157199,7.347931235,7.377855825,7.589183206,7.748008738,7.653144496,7.164032926,7.768660193,7.592496646,7.402214252,8.154586533
"xylB",9.092945701,9.961303485,10.53648803,9.503608025,8.223451136,9.194023192,8.959299325,8.590856305,9.361651982,9.375217736,8.830862398,9.893393266,8.692710575,9.019893257,9.214317414,9.15387736,9.291080949,9.962675648
"xylA",10.00974049,10.0437715,11.05443633,9.98898592,9.131890446,10.35576951,9.038927236,8.582989808,9.571888225,9.208046282,9.602962811,10.37199667,9.346701265,8.85416682,9.398382897,9.117755289,9.066096824,9.668904461
"xylF",8.371608711,10.07588095,11.06375967,8.738429584,9.674164365,9.691090173,7.819380894,7.88270677,7.69130199,7.844521543,7.85322408,8.159504447,8.806485131,8.219695806,8.105421407,7.295553014,8.061486639,8.610911446
"xylG",11.66443332,10.35905932,11.14603098,11.32430979,11.7508433,11.66740311,11.91880936,12.41865292,13.05866738,11.69796547,11.86194438,12.47150517,11.10231005,10.53872465,10.22648605,11.39246136,10.28193516,11.33201301
"xylH",9.945223199,9.493979025,10.50169816,9.692590289,10.40356956,9.926852279,9.818014499,10.32051794,10.70001813,10.0475661,10.0450899,10.391596,9.921060301,9.051555801,8.959202017,9.520159751,9.391476909,10.14961977
"xylR",8.014825483,9.35729475,8.901160539,8.18516354,7.808601603,8.951451183,8.003259246,8.998236138,8.009448688,7.284951261,8.474482492,7.098656595,7.319754697,9.113543457,9.152488905,8.502593769,9.28178879,9.602817131
"bax",12.35933781,13.0612898,13.00337683,12.65337585,11.52184398,12.07077087,10.75442553,10.04769067,10.15175825,11.47202125,11.08447602,11.68927993,9.81082678,10.94342605,10.84999453,9.853349383,10.34417582,10.35798828
"malS",8.397940216,8.987808085,9.238544867,8.435871453,8.36061961,8.740290635,7.895985018,7.896225136,7.838731947,7.614508973,7.617256394,8.274809212,7.904788356,9.479924849,7.741155629,8.279686395,10.21940948,7.255551748
"avtA",10.65869157,11.44754852,11.59127183,11.06564298,11.59271213,11.46753975,10.68301628,10.96900554,11.01405955,11.49372784,11.4195041,11.02874822,11.5596669,12.01343317,12.04684858,11.43314103,12.10101271,11.3374843
"ysaA",8.997718922,9.184259738,8.634134196,9.186995197,9.409286213,9.565689285,8.729195537,8.501254712,9.473903782,8.973182361,9.381070262,8.834530912,10.16670497,9.659164758,9.407412329,9.008518914,9.130065479,8.660287743
"yiaT",9.521977733,8.812476282,9.694571638,9.024136399,10.04581582,9.368404415,9.326089397,9.364193659,9.547465702,9.457835485,9.168504282,10.43634717,9.068718866,8.683581458,8.798249203,9.005983013,8.379560231,9.026112856
"yiaU",9.171833936,10.47996206,11.38545636,9.14869863,10.44519366,10.36213812,9.527532319,10.3506375,9.707546581,9.588627012,10.21154817,9.863326255,10.30152004,10.13592839,10.48210434,9.521582238,10.1708407,10.62211766
"yiaV",7.787665723,7.370914754,8.188772344,7.702746147,8.071648679,7.516393439,7.945206387,8.082936699,7.77047945,7.715262369,7.19526733,7.623208764,7.373036348,7.663894862,7.749112475,8.035445486,7.587918964,7.949320085
"yiaW",8.608382073,8.367611325,8.893751113,8.547034785,8.277401108,9.236698261,8.335592921,8.853620652,9.022159034,8.562282499,9.148702816,8.966205298,8.23570441,8.523427068,8.875176167,8.450383169,8.864931717,8.902651664
"aldB",9.521456664,11.67058959,12.44001612,10.0647681,9.25857761,10.68865107,9.500622837,9.372767935,9.290747361,9.574666606,9.664316685,9.872350454,9.997427624,10.39474809,10.66789349,9.308312898,10.79589512,11.15673407
"yiaY",9.912591592,10.19597549,10.78413503,9.59130462,9.229343234,9.813248583,9.753483824,9.451480343,9.350193733,10.71405651,10.79419008,10.9838315,10.30698049,11.73203984,10.96461431,9.874464147,10.97584953,11.34353745
"selB",11.74543521,11.39533793,11.89038889,11.43013771,12.57555539,11.95440222,11.68552698,12.25850768,11.89625393,11.99827999,11.48056565,11.79125636,11.45354824,11.51319157,11.51027663,11.01828123,11.47158309,11.22132413
"selA",10.90601573,11.43132486,11.80788198,10.88525097,12.00697305,11.28976456,11.19143851,11.77377199,11.50891577,11.03893261,11.29954485,11.35207764,10.74908859,11.71112751,11.64307245,10.99287056,12.42149228,11.49581382
"yibF",9.38466243,9.969834412,10.64349035,8.469698407,9.549767289,8.549408956,9.335013312,10.28016586,8.801101039,8.760756622,9.144493665,9.16370885,8.417090665,9.551782482,9.5154892,9.398557433,9.952687429,9.895607372
"yibJ",6.465402421,6.653311373,6.897963341,6.213031699,7.263792809,7.299337392,6.767164366,6.639949989,6.860052297,6.671436355,7.010657482,6.633942854,7.485889819,6.614699819,6.938984146,6.673018229,6.724836501,6.820741734
"yibG",5.975961203,7.354320222,7.030767453,6.623391884,7.635913687,7.436113905,7.395852225,7.225879042,7.560245539,6.609960994,7.693320954,7.040862747,7.747769729,7.005398674,6.832373007,6.860098582,6.822325453,6.796562824
"yibH",6.972037975,7.305854541,7.053804073,7.448106401,7.334234638,7.392364271,7.298226978,7.53494833,7.411290871,6.628184838,7.48239585,7.06514017,8.620278529,7.711581241,7.295796798,7.10576508,8.037841931,7.469638626
"yibI",7.707141187,8.627445773,8.629158862,7.818107739,8.040434145,8.332909977,7.893753485,8.793123955,8.218119383,7.579470666,8.301349879,8.003943635,9.342349884,7.616841311,8.081180573,7.081586386,8.155921515,8.132699988
"mtlA",10.88512515,10.66202969,10.064253,10.63966949,9.731217845,10.41939341,10.51143026,9.733088032,10.14264029,10.00299402,9.46154151,9.861204428,10.48585515,9.889908805,9.826074282,9.864179688,10.0338829,9.516532069
"mtlD",9.737077665,9.646308735,8.849439604,9.204468094,9.472399263,9.821210423,10.12684007,10.19558693,10.45845944,9.468724176,9.486137518,9.469914201,8.938162359,9.764752232,9.640828983,9.890103567,11.12525645,8.808075608
"mtlR",7.352921405,7.894161788,7.84301729,7.587153898,8.280967293,8.208256718,7.749331492,7.763865467,8.199860811,7.380160768,8.056236421,7.54904656,8.464447444,7.745837981,8.021558535,7.852811171,8.050234533,7.532771935
"yibL",9.269772105,8.620506973,7.876585547,9.305563008,9.954802567,9.490785789,9.334281323,9.731528108,10.29950695,9.319442099,10.02588735,9.390657793,9.574732612,9.159888974,9.279081201,9.783707445,8.550787692,8.451568126
"lldP",8.640816928,9.001328313,9.149692517,8.558984451,8.303989216,8.107804271,9.156659306,9.60850333,8.891443955,8.061077083,8.289302281,7.350683924,10.08666453,8.91994824,9.658181275,9.012023589,9.50690026,7.809520957
"lldR",7.39158784,7.120224958,6.707779751,7.446646548,6.77830559,7.099027064,8.170272822,7.429220413,8.088884021,7.475536284,6.997159836,7.045060131,7.315819455,7.392702884,7.116496315,7.138016725,7.095800727,7.141674128
"lldD",8.171324105,8.204458201,7.953799066,8.482974518,7.261843496,7.756117749,10.24812349,8.678170988,9.280193445,8.419639793,7.532213675,8.858039788,8.366664054,7.852585516,7.970067611,9.277142485,8.038582366,8.345194832
"trmL",11.13753486,11.2092364,11.76592162,10.8688209,10.51888698,10.97455493,10.42906295,9.93794649,9.830319377,11.54089854,11.41319279,10.98786772,11.51592181,11.45477587,11.29998221,11.3349412,11.1074075,11.60908715
"cysE",10.5605858,10.75804119,11.30935926,10.54120606,11.38035119,10.8672353,10.69805257,10.90071286,9.872852728,10.4626185,10.11508462,9.898596754,10.43596683,10.28089817,10.45791883,10.50398235,10.36508647,10.70012247
"gpsA",11.65838109,11.71223628,11.60907785,12.44894404,12.41546107,12.47381479,11.67540437,12.21223027,11.35146304,11.30205996,11.77698775,10.81603283,11.89282989,11.66972411,10.87833025,12.51767361,11.09507314,11.6755095
"secB",14.08444851,13.32535287,12.91869433,14.12264506,13.88666269,14.217437,13.41058528,13.70719595,13.45616161,12.9596942,13.22205553,12.30774129,13.24274533,13.02210625,12.84078088,13.71513398,13.0689166,13.24896087
"grxC",13.20221092,7.119762736,10.75743118,13.20764446,12.27695542,12.88358174,12.70092227,12.46052106,12.8722963,12.40083696,12.35667123,11.99908794,12.10118148,12.23552619,12.3909454,12.81710755,12.51325858,12.24930827
"yibN",11.85444762,11.60000068,11.42326358,12.06779497,10.89294728,11.23098224,11.44402008,10.00681228,9.997648688,11.89950777,10.50594836,11.79124999,11.79473241,10.9267387,11.24161941,11.44871601,10.67574224,11.03209118
"gpmM",13.21126168,14.06962082,13.70623049,12.38760592,13.2014528,13.34909568,12.16857988,12.19088516,12.35349248,12.49459262,13.37950443,12.99374521,12.51423153,14.28808863,13.2368357,12.37340346,12.96577349,13.90882443
