"","0","7200","14400","21600","28800","0 | 1","7200 | 1","14400 | 1","21600 | 1","28800 | 1","0 | 2","7200 | 2","14400 | 2","21600 | 2","28800 | 2"
"evgA",672.41814566984,681.423119891943,565.953242005827,577.215096346254,459.339950394392,606.802168475009,734.079202548224,467.536853367631,608.255930375732,550.84328729725,787.387493308627,579.886805924659,613.490513833488,563.145911964409,580.721694994167
"bcsG",222.166139488509,321.769736497286,275.479242525423,247.833996367323,342.112224311136,402.773357380339,339.053700435746,278.84642373508,285.927405410359,283.588604027968,255.389216136646,237.004259892888,224.470703722054,185.788261652689,212.555858632453
"yijD",398.143397206891,357.221695122289,346.41436853068,296.062712483389,316.980856555645,702.671269845588,544.888361920265,545.232164375851,520.903825497971,568.110584131209,454.525445429778,376.440675598825,427.362667244986,431.899060780796,439.265921668969
"ybaY",70.5508583391252,97.5715346693677,92.877562231613,81.6829397898396,118.624921391588,116.846702455182,183.245146515831,106.67826010627,122.060307093245,126.719863037577,96.7752629912011,113.590112179175,99.7133768927455,102.862242277641,98.005769051284
"ybjJ",197.655753156697,187.111462505411,177.277252242572,198.323899188716,168.402555713941,221.92236388344,161.517853733696,132.659058151562,136.587543063215,159.555053742528,238.698805391268,205.205654053605,195.22415922858,174.999797812094,151.861639763853
"yjcH",12.9277603303312,17.9626607315945,14.8412895692727,16.414147663489,15.4883682242008,34.2848456949511,27.7497782934517,27.4892674600364,26.6350400295352,28.9840141878639,16.175336015631,21.4209396119739,20.4660889081893,13.470716043561,11.0242996784704
"dksA",2827.2434663775,3231.57943634874,2784.98731290322,3057.73098372273,3509.10908242031,1203.41537605929,1741.82037677368,1636.07873139998,1966.80111116604,1449.00008079463,3250.28418778919,2433.83130611519,2613.79518184799,2207.16567439335,2484.17948764495
"ytfI",20.0868537358131,25.845952164238,23.5535390018095,24.6170571020468,25.6975634381264,21.7719281348714,27.3020769064833,23.4621217111226,30.1845973873814,23.4695611093906,28.7164887650662,22.6270605475479,25.5513358571571,28.9537459942779,27.5125716658693
"sapF",208.739772035305,243.342204128379,221.63216644583,212.687916919907,219.666139494889,366.499472836619,382.555028369481,371.783929411137,328.309191357463,401.388361705785,236.03702587098,258.685802450601,240.240321589808,253.15243693805,255.639026793293
"yjgA",1425.30395449833,1787.6791603433,1485.72720396184,1429.87380427393,1655.0082690901,736.564473193569,1102.94391804365,965.38836159197,1163.43567283388,1040.7557183963,1390.99240764122,1243.31392164577,1238.8563276869,1245.85222505207,1176.54527248545
"yciA",1722.27725083121,2127.18593813966,1597.63872243474,1446.10255106629,1364.83760768357,636.480818794022,695.964076817535,647.86191263287,705.95879043557,472.946512452055,974.049175291147,748.711158630245,733.437658914293,655.355744395033,638.839488324624
"kefB",66.0327706164243,118.686099878468,99.0848406484401,109.354956074117,122.482488964207,267.77561661083,264.84604600754,190.032949824595,232.814728053974,217.281667607139,123.469572105493,144.413187219033,79.8989882220001,125.380524947593,132.763790237353
"sra",30.8294047448805,105.093472785121,36.3889046031728,35.0928543259312,65.3713731623978,40.1352289689601,69.6239146645333,45.2400847225921,98.4202415414608,46.5160984065797,30.4254710934572,34.8783861759364,30.6436843793069,30.9054937116479,39.2077602528495
"wzc",20.5814863476181,22.4424854872523,23.5444734439917,19.1887486306143,23.5468254383726,30.6734022278344,24.8719383555257,31.4219729163104,29.3199962329336,28.0492407168674,19.5469512915402,21.4874282767116,17.276246592511,20.0548237207948,19.242467172938
"radD",402.368146111299,344.809592235739,325.460627019553,366.395991066036,307.221695026133,427.388361704964,376.499472926761,362.110583944916,400.943917247474,415.277250574579,480.451105766567,454.166139423056,424.388361837996,391.436001588758,444.85028917511
"aat",419.601743706931,356.409344165037,354.022374388047,371.721695194641,326.391631350812,461.398081480517,366.182894785128,313.101614394002,315.055028491368,347.962192810873,349.94118066697,293.943917359167,273.947839007347,275.072244477801,283.493546394502
"thyA",2751.18644967474,2232.36223466786,2346.64291408014,2333.72950935876,2247.88559989999,2546.53545774236,2147.58348450101,2002.85541190083,2016.06326968201,1845.38091995077,2977.86302627571,2774.06329451027,2624.22087817878,2443.69138051348,2423.1998523467
"tolR",1801.24096682072,1936.4217117495,1903.55502718589,1815.13895465427,1580.05844708363,2199.9709223169,1897.28344342617,1688.75779096471,1608.12879363961,1778.74690359129,1901.40221387266,1758.27297073738,1621.57072146639,1546.68803387943,1575.21177994899
"yiaL",14.8989427858224,14.9750714043813,15.3795265145833,14.7328834773752,20.4884782460915,16.0764876444331,11.2379674450055,13.3613055857764,19.4659396594547,12.0441000037548,14.9211872034507,14.2639337177283,10.3798682658069,12.5782209735075,21.8817392823196
"codA",865.038418134738,838.176964847108,820.419173895788,759.15522318866,1123.97351082736,724.493423133677,566.016725754921,575.714013815324,494.243457047981,544.698959470874,499.537122873338,569.902315854376,455.865453034088,461.110583844422,470.822725398506
"dcrB",1098.2453152137,1339.44125152595,1138.19787834849,1187.02997402764,1275.48527648134,852.678838196566,1299.72304491843,1179.35318778941,1373.10730722225,1052.79747592486,1572.32845643325,1440.14887275599,1328.99745817763,1319.95019609348,1314.58399483159
"ybfP",83.3293182051458,114.668541160499,88.9525267141264,88.1099528960088,77.1120363176308,76.5589547548993,106.382454891852,73.3543827011645,76.4322476855841,74.9121308797818,80.4790005138687,92.3619253937461,82.9584255096649,80.6345747678629,59.3254252207279
"pptA",92.9729406891024,136.060377050588,87.090040169295,86.6578087122898,113.513577723632,66.261831754971,235.356765384563,170.640214254093,401.610583948032,259.165763022482,148.944023891025,220.503591048078,223.499472939843,319.508532556747,443.067594422541
"yphD",68.6903734542495,68.1195148969004,81.6915057950076,77.9758667487112,60.7762821551109,63.8645497082552,55.6644412810901,61.1891921919133,51.1689526222565,53.6239896727024,90.0941064867375,70.3581501992171,85.8337097390761,87.3727097896421,83.7990253960619
"prfA",1431.56542485254,1190.11058536668,1081.42973118194,1006.67915086922,791.432754401715,1860.25525624238,1670.60107944126,1457.4451255321,1292.68847803411,1296.02014685475,2021.45397362339,2015.58508442087,1776.95100764431,1596.43831040269,1534.98756183939
"ddpC",71.2267351861675,63.2421435240372,66.663454882365,69.2632944200652,82.3024193264911,64.6918202193591,58.6984841480893,61.9513720381475,64.1549913364548,71.2302656672901,69.6081088755349,90.0937020713152,75.7300133016273,71.1494295654653,70.2730805484721
"lon",4018.76555166644,3040.48045458164,3679.03095572317,4366.68682303063,4254.9328541359,3003.99946380019,2988.22169553605,3710.44392813512,3594.83281145102,3959.77724701253,4754.02524824537,3845.7579560678,5091.24624554617,5480.61056649986,5821.53273123579
"exbD",1392.80441894135,1936.13291325812,3605.90064311157,4697.4588556192,4763.28144667565,932.273475103515,769.191936155889,1305.99070171346,2233.55671032167,2498.22740305195,1364.95263126362,1117.38261979505,1792.49706332234,2700.84904105425,3369.22604889727
"ftsI",689.617382863212,674.627079964927,639.988558898516,630.915562373022,576.114226188106,783.747059539792,791.515852082932,859.550058715507,887.660285281743,732.444459806738,668.762324691446,655.499472844203,630.663363775927,644.043733500591,614.609692741715
"ygfF",31.9820342119197,30.6612953326774,33.1239466934479,26.7995423279139,35.8871928080394,67.4425873308833,83.5961209837258,71.5638802271662,70.4853872205364,65.3259427587518,42.5780289193143,27.709230060977,37.9281135173445,39.0103522947154,45.7724310882067
"rspA",72.5450612909251,66.4112606670228,65.0849500249627,70.7952852349476,85.6327550075222,59.8027573595353,64.2273294134301,53.5839980298377,50.822549763639,56.7489169579813,71.5396168255532,64.6323350311225,69.1560839133702,61.0767254559973,76.5727043310779
"pyrE",142.075316987739,133.544002282596,110.87476603751,126.332943618742,126.778805149773,91.9317523133921,123.804124576216,119.794684631576,129.935294770068,127.078804871784,166.539625194866,137.473648562459,154.005814310782,137.295527861398,141.52127778894
"dhaR",76.2908706437745,67.858164033876,64.3241098396926,70.4473576687376,68.5229383396345,102.961077678328,84.9700094367212,78.3807037887921,80.2473632417376,80.8096545569477,106.95993599442,81.0375932609995,73.1724940925174,76.3891947819573,81.0409096073022
"yodB",125.674774224511,200.310942916237,206.538549621248,191.259171743487,142.729763520944,42.1823434351665,42.9080667528758,36.9054420081719,33.5779101663327,33.0209219270569,44.908317495951,34.9656864380587,24.008840656451,30.8972638753603,27.4358775358962
"frdA",307.334616887261,283.055028445251,271.747258388913,214.231478720851,194.949516169674,440.956289443945,409.518000166356,384.908553211391,441.227926305467,502.798944862202,259.888643192531,318.488306772414,297.669324704292,351.668653320722,351.16632100097
"caiF",150.618951075285,159.385182182833,130.267249573365,131.870870527063,154.629853200405,77.4376832411164,92.538726702824,76.1505970537554,98.6472238641073,65.6993080070344,99.2480862732649,101.240836877638,93.4892885573084,94.342344526791,110.230291531325
"mbiA",7.62373488778941,12.2514562502093,10.6359907536811,7.90076366080582,10.8217804385649,12.247059059849,13.1817825443495,13.3919498192495,16.492336597933,12.657736947229,9.62348229261779,10.7896419481797,8.8710703488396,10.0717550469572,7.14291434398228
"rlmC",318.712615553184,347.318188954262,336.777250598582,302.720550474662,310.555028320483,296.985196266753,276.999472946201,229.732739274426,263.38960596222,271.688356990684,307.468892700283,270.971172092175,285.988189539498,270.272896201712,257.990753761686
"ymgC",9.56755355171597,14.3045464879648,11.755155562589,10.6554018147314,9.82302832392882,29.91150805816,76.0536231173224,42.8280268627268,43.8678352439348,44.2992500122428,52.5372128492539,62.2241380272301,71.8439973625801,79.8986412006554,71.1934352384162
"yraR",106.678378638144,107.288148685151,99.146587743316,100.858443085187,97.1868741777102,92.330080091678,89.5469601641593,84.4140481795267,86.1679212485161,90.8760159094317,92.2392235096733,94.5816753011769,91.2649047540019,78.8113491284469,88.7748600632522
"rpiA",907.285297543503,954.400320973898,860.642750211245,816.504149272311,916.261927804123,751.055028421083,971.652100571128,860.166139270882,707.226199129933,758.150908255302,1119.12831935082,961.473574290948,1028.40161816947,966.602163057672,932.999473030367
"cbtA",19.137633014803,18.8689909706223,15.5967312302771,16.093293863929,21.0500651451791,26.6229751300752,25.7231196782257,24.256547545877,28.0505350174521,22.1494878279368,13.4335053330956,20.4710403684406,12.5781839981557,15.172987444554,20.4401195611893
"rlmN",1363.9245086093,1780.84412576168,1760.02577320071,1636.28872434378,1739.80724264771,1803.60958906699,1688.37891223891,1559.98136509238,1527.88197731495,1538.86020155159,1136.24153417876,1468.52031682711,1131.43536858469,1372.84980267293,1213.57050325805
"glnE",607.999473021429,562.332806130564,605.900136770188,537.028629700432,594.277250484323,905.772409330421,807.576372663759,659.445358132353,526.744658092168,705.8175628977,707.306457245276,777.302720314177,627.498893558946,584.354199164419,620.755274639887
"yfiM",237.763397305501,235.743811818521,257.110584008862,242.260500716433,259.999472856976,394.880490112283,412.25369320932,342.072505702685,238.520268883819,381.005590148285,213.965610989356,236.680766301877,269.620636875845,233.245257128041,184.463259928162
"gatY",5749.14271942971,5583.03656709479,4834.73942364138,4333.37342582955,3505.02135787922,9169.5908092179,7916.4697681919,7077.4657638743,6507.04592235078,6170.78198742444,6113.28745151939,6133.22171592628,4956.49496637002,5061.36530656276,5212.64595681073
"fis",7171.05073836514,7776.75519787186,7450.84528148851,7505.09355195966,7603.33298824747,6364.14062878783,6490.9878933439,6789.57634093091,6543.25830930473,6414.92200827925,6613.37543967871,6123.32380354928,5974.22579586269,6321.77726339507,6149.9783655623
"ygcS",27.2128398756487,18.9267232196142,23.8940685046149,19.542085872383,20.5802122906622,23.4879109095527,19.1748696331803,20.7003876674235,20.2096583690125,20.4739229014879,25.3061219199641,22.7171111458211,23.2692695430466,18.2787152548316,13.7509547638741
"ytfJ",225.467765828756,339.166139488207,249.220006977316,233.886603095386,249.019286176741,145.277400591271,172.773901586256,149.888451334861,214.813284929291,187.25801177088,153.77327948495,170.888366221671,131.804962857768,152.04237520122,177.413356343377
