"","0","0 | 1","14400","14400 | 1","28800","28800 | 1"
".1609",393.712852805189,440.805984429519,710.159856195269,648.516737906287,461.12050168214,355.326136067992
".1610",531.527306518045,405.624223193584,706.232791975455,791.255602839539,533.003058014265,684.544253647429
".1611",590.994133768622,271.724341491147,384.542701296878,321.126964357375,324.033688056392,247.10835836717
".1612",432.033687618569,296.934311553391,389.910717364035,421.386416782698,178.032892378878,345.130939324686
".1613",422.556369158481,251.253520346491,397.276597388726,448.82212931381,352.382874007219,312.995911089169
".1614",704.765748014437,533.742469550654,653.933444708039,641.808906465634,554.867695024527,444.795998797119
".1615",1293.4423161301,868.270043784344,387.217407304694,375.325889840437,255.822615805556,465.617024921975
".1616",1751.04446032276,1457.21698430423,576.829044990607,587.726035893761,380.301547689172,730.631426927554
".1617",1334.42268094801,977.53191847907,606.34706526906,854.537503903139,628.600670164511,752.735916231189
".1618",246.595044869158,318.025800136817,370.929191566049,234.59037303689,245.91228517209,113.771863189321
".1619",190.414561591617,392.895000576227,284.838430869718,241.687659302464,238.525549902022,172.445897838808
".1620",644.037105580041,1259.81833702517,839.857061065448,784.157694512324,668.136933216746,380.301547689172
".1621",1349.30427057576,1496.10944363077,1711.44593187196,1296.13475222557,1309.68123522809,944.233592742534
".1622",291.02514514842,369.389743836577,400.31725728184,354.588023836397,361.286615912625,330.155072167907
".1623",1317.8769892365,1374.79424284699,1202.64905852278,1306.96065928085,923.520387463424,1129.91614980297
".1624",873.098129170387,2826.8899397563,1471.42674078112,2098.29237357118,1487.83621076108,2115.8182659771
".1625",358.791026964671,595.104823049276,357.549704311654,331.760887150934,315.610195318734,275.135788251008
".1626",2365.61568676574,3249.49542171092,2741.97556629185,2928.60925206874,2179.83013366448,1792.80144321385
".1627",1286.28979829097,2108.49809087283,1393.98565529546,1467.35272998205,1396.88738291646,1118.22903884355
".1628",372.216964433999,393.167429043737,281.306679699681,368.62241753976,397.552064000532,295.087704780509
".1629",708.684654618358,776.584983231715,694.581415653208,639.588416334529,639.588416334529,538.573710952383
".1630",1614.64355646726,1357.74797854583,1329.8059291954,1186.09183354331,1205.98813654526,1471.42674078112
".1631",953.441095506155,789.611942608866,1023.29046322222,972.126331853332,849.812055644142,770.686334674466
".1632",65.7081309260799,82.8827519266832,126.150315128239,160.563482178687,117.21391186152,112.985983525204
".1633",6281.96417402099,10697.6033758324,8755.65868000058,12774.6841413439,8792.14826613517,9261.30640588465
".1634",11698.20860158,16985.3108391071,10521.1151072414,12836.817910978,12546.5231121972,10376.2678065006
".1635",12704.0422927893,13549.9508685745,9748.73965614428,14302.7010131356,13261.9012759127,10998.3539427759
".1636",372.475055010498,718.577523732007,749.611876324161,616.518339190485,1279.17683266906,691.698731282246
".1637",1115.13294370417,950.142439906593,939.663239486837,867.067199859228,2169.27914943258,1441.14521633321
".1638",1442.14448835797,1241.61312671922,1722.15585843961,2085.24328911794,3218.11462827041,2176.81034108632
".1639",1285.39851907343,1221.12908526657,1033.98532873901,890.208829532182,2704.22597839872,1359.63152218362
".1640",2107.03709776604,993.240996189936,1277.40474563998,1084.63957471629,2842.60908854393,1571.58000230491
".1641",1129.91614980297,663.062015413465,858.693820867514,729.619258444177,569.282128648759,651.671006861283
".1642",595.5174612725,1071.19097834755,1404.65488751677,1475.51206281003,1403.68159229922,1350.23986124018
".1643",1339.05546090164,1224.51947189875,2011.42189109943,1521.20619075669,1706.70736826208,2198.03706653379
".1644",1152.05988832134,1172.19754045305,1725.74070682245,1521.20619075669,1303.34201372257,1233.03667838097
".1645",2583.3009332864,2490.12077195898,3074.20999170943,3465.86561167479,3668.56466469212,1513.84312962441
".1646",57.0043456388276,72.6554945373481,75.0094261551689,69.9862692790164,81.6284410674268,72.0536695127528
".1647",80.448855969397,84.6829721541197,108.308300364837,92.2834477734544,104.040397053993,100.357178121695
".1648",295.906996878028,205.643263169801,240.184626304172,348.013629928125,194.41557629626,204.222781391112
".1649",798.417758833995,990.490961524666,2085.24328911794,3176.01057319733,2641.24057734326,2685.54652511365
".1650",261.74170383614,275.70851230542,297.346235372985,284.443834535704,253.176554593518,257.423508582008
".1651",782.528778631765,599.24410443499,1542.44143783302,1453.18231674919,903.887868201631,1374.79424284699
".1652",244.213644940175,228.01738255531,338.966761061222,365.06258364522,300.870740075461,314.736350017173
".1653",108.233252784322,130.237400589144,154.450421724258,177.786257377934,141.239518725371,113.92969385632
".1654",159.564952867212,263.562261359103,500.768498405038,538.947151211232,446.030946376835,404.220869990684
".1655",204.364386907302,133.250764503566,308.686803888835,263.745012126739,135.673956274852,213.930741483994
".1656",191.738999606295,248.310249047484,159.564952867212,180.393056658178,200.019937324113,297.75873063625
".1657",565.349809747504,2213.32562337659,603.412176799581,665.363999977185,199.327920911785,1133.83893451191
".1658",1264.19210945898,2920.50066916176,979.566753886079,993.240996189936,190.943235416508,1982.35551107837
".1659",904.51461271702,3048.74548258107,1048.41922603873,1125.22671879872,229.285291543257,1749.83114934217
".1660",690.740497581926,1351.17610063144,332.221124336431,287.416684050844,100.915222279204,508.111039839139
".1661",658.481911516469,1811.538811559,524.209613019363,556.7940561177,155.740461905161,995.308531692905
".1662",1348.36932818867,2577.93469133795,1159.26927576133,1126.78769599092,188.968243927403,1723.34997972046
".1663",870.680739905737,1804.02047821205,539.320850408876,492.506856788365,185.336086064584,1241.61312671922
".1664",188.968243927403,655.749049000842,228.175486949625,254.584363180343,99.8022198542494,467.233530134247
".1665",240.684595842336,586.505163765635,127.734108031878,126.939741534502,85.0358921021767,210.109851855488
".1666",594.692470745969,745.466649087532,426.381194690841,451.943934100815,143.409819416855,846.285125789913
".1667",1551.01830745802,1076.40105890581,896.400721606926,1011.30328212006,372.216964433999,2248.89408263588
".1668",994.618875434633,884.059707980198,755.349226026414,841.022157570115,1221.97580086448,377.936487854805
".1669",401.428712486778,308.686803888835,272.667700068715,314.300335082255,265.763653259023,225.971967050408
".1670",236.713799197107,130.689552090521,130.87085191807,112.205532328452,95.4716177082538,138.620805827318
".1671",138.909359600871,141.337452436876,144.007486040168,126.851784097802,96.1356753242195,128.979681332545
".1672",946.855196788429,819.727166112054,2241.113500182,2707.97743133199,1734.13439971846,1456.20726844137
".1673",381.621859020524,272.856764433393,641.364192575553,486.400196031942,410.716757172473,263.927889611466
".1674",232.324903761193,900.760653744574,370.672172129167,294.883236441436,588.94944939551,122.785807273634
".1675",89.7599520411137,218.728893667772,136.807166875009,109.744132689174,105.785640723739,132.330334239739
".1676",376.367958115594,464.971989873413,406.186927713865,439.58550345613,303.383749361045,400.87259968335
".1677",84.2146896018565,82.6532704193494,78.466231043402,68.2141911083483,80.6722170613111,75.5311579735169
".1678",143.310449747743,109.592100421946,84.9180889982184,58.6069559307601,94.0267925298118,79.1764786359791
".1679",86.6423218593574,74.1307395964571,71.2589835666359,62.5960623006297,92.3474359591442,57.8000966497166
".1680",209.528110487246,218.728893667772,100.775421000858,80.8401447581311,152.429676718716,145.51257257421
".1681",129.786813413124,84.8004490908933,79.7271945964463,74.1307395964571,77.9782568752123,60.6737257682333
